start_time_sec,end_time_sec,annotation
0.6,1.1,Hej
4.2,4.599,Hallå
6.599,7.2,Hör du mig
8.9,9.5,Bra
10.0,14.0,Jag som är Karolin och vi ska prata om tre etiska dilemman idag
16.1,21.899,Jag har faktiskt inte fått veta vilket dilemma vi ska prata om så du kanske skulle kunna börja med att berätta för mig
35.0,36.399,övervakning
38.399,43.299,Jaha vi har väl redan övervakning i Sverige på ett sätt
44.7,45.6,Okej
62.6,66.799,Mm De här reglerna är det liksom lagar eller
73.9,74.5,Ja
75.9,79.099,Nej det låter inte som en så bra idé Vad tycker du
91.9,92.599,Mm
94.4,95.0,Nej
96.2,104.599,Nej det blir väldigt svårt Det måste ju också vara någon som bestämmer vad som är okej beteende och vad som inte är okej beteende eller hur Och alla är inte överens om det
104.799,109.7,Det känns orättvist att det skulle vara ett poängsystem som alla måste följa
119.2,120.099,Ja jag håller med
133.0,133.8,Nej Olle
137.099,142.5,Det känns också som att det kan vara rätt så orättvist vissa föds nog in i familjer som
142.8,146.699,Där man inte har samma förutsättningar att följa de här reglerna helt enkelt
157.099,157.8,Mm
159.199,160.599,Vad tänkte du på då
163.599,164.3,Ja
164.699,165.4,Ja
179.9,180.4,Ja
188.3,189.199,Nej jag håller med
190.199,195.099,Men är det också så att de här reglerna kan innefatta saker som inte står i lagen
199.9,200.9,Okej
201.099,201.9,Hm
203.099,205.099,Det blir ännu mer problematiskt
208.5,209.099,Ja
214.9,216.3,Nej precis
226.3,228.5,Nej precis man kanske arbetar över
229.4,230.699,Ja precis
250.8,253.3,Det håller jag med om annars blir det bara löjligt
263.8,264.3,Ja
267.899,268.3,Ja
271.199,273.0,Tror du att människor skulle följa det här
273.5,275.399,reglerna och lagarna
289.199,289.699,Hmmm
292.0,292.6,Mm
298.899,299.5,Mm
305.199,305.899,Ja just det
307.5,308.399,Ja verkligen
315.6,322.0,Men vad skulle vara syftet med det här poängsystemet Är det att kontrollera människor eller att göra ett bättre samhälle
328.1,328.399,Ja
334.0,334.899,Ja just det
337.8,338.3,Nej
340.899,344.5,Ja det tror jag också om man skulle känna sig övervakad hela tiden
368.699,369.1,Hmmm
369.899,371.1,Mm jag håller med
371.899,375.8,Har de inte ett sånt här system i Kina Kanske inte lika utpräglat men ändå
376.8,378.199,Något slags poängsystem
385.5,385.899,Mm
393.399,395.0,Ja just det det finns ju också
397.3,398.699,Och det fattar man verkligen in i
403.3,403.699,Hm
409.1,410.399,Nej det tycker inte jag heller
411.8,414.5,Jag känner mig rätt så negativ till det här dilemmat
428.899,429.399,Mm
430.699,431.1,Mm
433.899,434.5,Hmm
437.1,439.399,Jag tror inte det hade gått
440.399,445.199,Få in ett sånt här system i Sverige åtminstone inte nu Då måste det ske successivt
454.5,455.199,Ja
465.199,466.699,Nej precis
469.199,471.6,Ja det är som taget ur en dystopisk film
485.0,485.5,Okej
487.6,488.3,Mmhm
490.899,491.6,Vad heter den
496.8,497.899,Aha
499.8,502.199,Ja precis du menar 1984
504.199,504.6,Ja
504.899,508.8,Och där är det också ett väldigt utpräglat övervakningssystem
509.899,511.3,Då finns det
511.6,517.899,Kameror i deras tvapparater i varje lägenhet som ser till att de tränar varje morgon
523.299,524.299,Mmhm
529.899,531.299,Oj okej
540.5,544.1,Jaha vilka förmåner fick man i Black Mirrorserien
556.799,557.399,Mm
562.5,563.299,Mmhmm
564.399,565.2,Mmhm
575.7,576.899,Ja det kan jag tänka mig
581.7,582.2,Ja
585.1,587.7,Ja precis människor är ju det redan
588.1,588.899,i någon mån
589.799,590.899,Och där då nog bara
591.799,594.0,Ja slängt bränsle på elden
598.299,598.799,Nej
