start_time_sec,end_time_sec,annotation
1.8,2.299,Hej
6.2,12.199,Ja så det är väl den där appen där föräldrar försöker spåra sina barn
12.599,16.1,och barn ska kunna spåra sina föräldrar
16.399,17.199,mobilen
23.5,23.8,Ja
24.199,25.6,Så har du nu
25.8,27.699,Vad är dina tankar om det då
36.6,37.899,Så tyvärr
38.1,38.799,Så
40.2,42.399,Föräldrar ska kunna hålla koll på sina barn
42.7,43.799,När som helst
53.08,58.6,Är det upp någon ålder som föräldrar ska kunna hålla koll på sina barn
73.2,74.2,nej
75.52,75.92,eh
84.5,85.599,Det skulle det kunna vara
86.2,91.799,Men tycker du inte också att barn ska kunna lita på att sina föräldrar
92.2,100.099,och att barnen känner att föräldrarna tror på barnets förmåga att kunna hålla sig säker
110.599,112.099,Ja det tror jag nog
112.5,116.299,Håller inte du med att många föräldrar tora
116.599,119.2,Se det på sina barn som ägodel
128.5,133.9,En sån här app skulle ju kunna användas för av en förälder
134.4,136.0,som är
136.9,139.099,våldsam mot sina barn
139.3,139.699,Eller
144.699,150.199,Och om en sån här app finns så kan man inte kontrollera vem det är som laddat ner den
161.699,164.5,att det är ju också en kontrollmekanism
165.9,170.0,Och om man tar bort en form av kontrollmekanism
170.199,173.199,Har ju barn möjlighet att vara lite friare
177.099,179.4,Men skulle barn kunna spåra sina föräldrar
192.199,195.3,Jo men om vi
195.599,197.4,Säger att
198.099,205.0,Hypotetiskt om vi säger att vi har kommit fram till att föräldrar ska spåra sina barn ska barnen då spåra sina föräldrar
214.5,216.8,Okej har du några exempel
233.0,233.699,Okej
234.0,241.8,Men om ens föräldrar håller på skapa en överraskning föräldrarna kunna stänga av spårare
249.0,249.8,Men det sa ju
250.099,253.3,Du tog ju upp tidigare att det skulle vara rättvist
253.9,256.399,om andra föräldrar
257.199,257.899,Eh
258.699,259.6,Känner
260.5,261.1,Det är
261.399,264.399,Den inte vill bli spårad
264.6,265.1,Så
266.0,266.399,Men
267.3,270.3,Men får man väl spåra sitt barn Hur ska man göra då
283.36,283.96,mhm
295.6,298.899,då kan ju barn säga vad de är i stället för att
299.1,300.8,Alltså kommer bli spårad eller hur
301.8,307.3,Barnet inte har emot att föräldrarna Då har ska de
307.5,312.1,Det kunde hon ha något mot att bara smsa sina föräldrar eller säga det ifrån
331.199,331.8,Så
335.899,340.0,Har du några andra tankar om dilemmat än det vi har diskuterat
349.0,349.5,Okej
349.699,350.399,Kan väl säga det
371.3,372.0,Det är ju
372.3,374.899,ändå mer källa för möjliga dataintrång
375.699,378.8,Tycker du att regeringen eller
379.0,379.6,Det
380.199,384.1,Form av styrelsen skulle kunna kontrolleras som är appar
389.699,392.1,Skulle jag kunna vara förbjudas sådana här appar
392.399,397.5,Eller sätta krav på företag som skapar appar hur de lagrar data
405.5,405.8,Uhm
410.0,414.0,Skulle regeringen säga åt föräldrar
414.399,415.699,Hej Mats
416.0,417.899,De får använda sådana här appar
431.8,432.6,Har du
433.0,437.5,Tror du att regeringen någonsin kan se åt föräldrar vad de får göra med sina barn
445.8,447.0,eh
449.0,451.0,Vad lärarvis
452.1,457.899,Skulle de kunna orosanmäla
458.6,459.0,Eh
459.399,460.3,Föräldrarna då
467.12,467.76,mhm
476.8,480.1,Ja jag tycker att det är lite oroväckande
481.199,481.899,eh
485.199,485.699,Ja
488.5,489.1,eh
490.0,493.0,Finns det någon annan som skulle kunna oroa medla
493.199,495.399,Föräldrar till mobbighet
512.899,513.2,Och
515.32,515.96,eh
521.399,522.0,Tycker du att
522.6,529.899,Då man väl måste gå direkt till polisen eller någon som är mer specialiserad i detta
537.0,543.5,Vissa kan kanske inte ha rätt utbildning i hur man hanterar situationer där barn inte känner sig säkra i hemmet
550.1,553.5,Tycker du att man ska utbilda barn på
553.799,554.6,Eh
555.799,558.0,Vilket jobb man står ute bland barn i
558.5,559.899,Det är vad som kan vara
560.7,561.6,Eh
562.5,564.2,oroligt beteende
564.799,566.899,från sina föräldrar
583.32,583.8,ja
591.299,594.399,Tidens ska man lära barn i
595.0,600.0,Vad som är okej det ena för att säga prälar även om det kan vara obehagligt
