start_time_sec,end_time_sec,annotation
0.3,0.9,Hej
5.2,6.099,Hör ni mig bra
9.199,9.8,Ja
10.199,11.0,Perfekt
32.6,36.5,Vill du berätta lite mer om hur det skulle funka
67.5,68.099,Oj
76.9,81.0,Jag tycker inte att det låter som en så bra idé faktiskt
126.799,131.0,Oj jag vet inte Fungerade det i Kina
164.8,176.9,Nej det är verkligen en bra fråga och det är väl kanske den viktigaste frågan egentligen om det verkligen funkar eller inte Kanske att människor som
177.4,193.4,egentligen inte är kriminella men som kanske begår något lite små brott i vardagen Till exempel en femtonåring som snattar eller
194.3,195.9,Ja men till och med
197.099,198.3,Någon som
199.5,210.199,Någon som går mot rött eller går över vägen där det inte finns övergångsställe de kanske skulle eventuellt ändra sitt beteende
210.599,214.199,När ett sånt här poängsystem infördes
214.5,215.699,Men
216.0,232.3,Något jag känner mig mer osäker på är om människor som faktiskt redan är kriminella kanske gängkriminella eller så om de skulle låta sig påverkas av ett sånt här system Det känns ju som att de redan är utanför samhället på något sätt
297.399,297.899,Jo
298.6,299.5,Jag håller med
301.699,309.6,Sen så skulle det säkert också vara orättvist Vissa kanske föds in i förhållanden där det är svårare
310.3,323.199,Att få bra poäng att få fler poäng Man kanske har föräldrar som inte ser till att man kommer till skolan eller som inte lär sig de här olika reglerna
323.399,324.6,Och då
325.1,328.399,Då måste det ju bli svårare att få bra poäng
360.699,361.399,Jag håller med
397.3,398.399,Verkligen
409.899,412.8,Det vet jag faktiskt ingenting om men jag hoppas inte det
477.0,478.1,Just det
548.799,549.6,Hmm
552.799,554.399,Ja jag tycker att det
555.7,570.799,Det stämmer det du säger med att det finns ju redan lite såna här lightversioner av det här redan i vissa länder som i USA Och kanske att vi har det i Sverige också Jag kom att tänka på betygssystem
596.6,598.1,Ja precis
598.399,600.0,Ja alltså
