start_time_sec,end_time_sec,annotation
2.1,2.6,Hej
6.2,7.7,Ja som ett sätt att lämna är om
8.8,13.099,En till skulle finnas som låter människor leva för evigt och aldrig åldras
14.599,18.199,Jo säkert om det var leva upp till det här med den minsta dagliga åldern
18.8,19.899,Då behöver det inte gå vidare
20.899,24.5,Om ett sådant piller skulle tillåtas om bara 5 av populationen
25.1,25.899,Hade Robbe då
29.3,32.399,Och jag sa då att jag tycker inte sådana här piller
33.1,34.899,Får det tillåtas Jag tror inte
35.299,36.399,Då är den redo för en sådan
36.799,37.399,Till en
37.899,38.7,Eh
38.899,39.799,om vi som det be
40.399,42.1,Dagen är bärens slut nu
43.0,43.7,Alltså
44.2,47.399,Jag kan inte säga så mycket om framtiden svårt att se vad teknologi
48.1,51.5,Vi vänder oss ju då men då minns jag när du så tycker jag att det inte är en bra idé
59.5,60.0,tycker jag
64.5,66.099,Tycker du om en sån pill och skulle du
66.5,67.9,Tycker att det är okej för
68.5,69.599,Men hur har jag att köpa sådana piller
82.0,84.0,Jag trodde aldrig det var svårt uppgift det där
84.599,85.9,Ja speciellt med
86.5,89.2,Ja 5 av toppskiktet som har dom
90.099,90.7,Det
91.0,93.099,5 är ju ganska bra grabb ändå
95.4,96.2,Det kan vara även
96.799,98.7,Det är möjligt att
99.5,101.299,Kontrollerar det handlar mer som detta tillåtas
114.799,117.799,Jag kan tänka mig att det är säkerhets pins så att du kommer runt
118.799,119.799,Att få medicin
120.0,121.2,På olika sätt menar
122.0,123.0,Om det förbjuds så
123.299,126.099,Jag skulle gissa att det är väldigt svårt att utveckla
126.799,129.9,Och på det sättet tror jag det skulle vara inte helt hemskt
130.4,131.8,att gottgöra den
148.5,149.099,Det är sant
149.699,151.8,Enbart sättet för att utveckla det här fokuset då
152.5,153.9,Fast då men
155.699,156.699,Jag tror det
157.199,159.8,På grund av att uppdaterat är så många människor
160.5,164.0,Den procent av populationen tycker upp hade förmåga
164.3,164.8,Mm
165.5,166.9,Vad säger Liv upplever
184.4,186.599,Det skulle också bli slavsar för människor att jobba
187.3,187.9,Ja på morgon
188.199,188.5,Nej
189.3,192.199,Men personers åldras jag tror att några års skulle vara märkliga
192.8,193.699,Och
194.8,196.5,Om det alltså till en intern
197.199,199.599,Det låter kanonäpplen
