start_time_sec,end_time_sec,annotation
0.6,1.1,Hej
4.2,4.9,Hör du mig bra
6.799,10.199,Jag som är Caroline och vi ska prata om de här etiska dilemman
12.0,16.8,Men jag vet faktiskt inte vilket dilemma vi ska prata om så skulle du kunna berätta det för mig
59.0,60.899,Jag tyckte du förklarade det bra
68.0,68.799,Hmmm
71.2,74.2,Jag tycker inte att det låter som en bra idé
76.2,79.799,Åtminstone inte initialt nu innan vi har börjat diskutera
81.599,86.7,Det känns som att det verkligen skulle kunna inskränka på människors frihet
143.4,146.0,Ja jag håller med om att det låter som en dystopi
158.599,159.3,Det finns ju
161.4,163.8,Lite övervakning i Sverige just nu
165.8,167.199,Till exempel
169.4,176.699,Ja man skulle kunna se den här skatten som man betalar när man kör in i innerstan som en typ av övervakning
178.8,179.9,mals
181.0,182.3,Samhällets bästa
262.1,262.6,Oj
263.6,264.699,Vilken svår fråga
266.8,268.8,Jag har i alla fall inte tänkt att
269.3,271.3,Vi behöver nog mer bevakning
272.5,273.0,Okej
273.6,274.6,Lite
275.1,277.6,Övervakning kan ju vara bra
279.5,281.3,Så det kanske är en bra nivå nu
346.6,347.1,Ja
347.5,348.699,Det känns svår att besvara
361.699,362.3,Hmm
367.6,369.1,Jag vet inte
369.3,372.0,Båda känns ju lite obehagligt
374.8,375.899,Jag tror att det är mer
376.699,384.6,Transparensen bakom företag brukar ju ha intentionen att på något sätt kunna tjäna pengar med informationen som de samlar in
385.8,388.1,Och det känns väl lite cyniskt
390.0,392.3,Intentionen bakom att
393.699,395.8,Staten övervakar den
397.199,399.899,Det skulle kunna vara till exempel att
400.5,402.199,skydda befolkningen
404.1,407.8,Och det kanske inte är lika cyniskt Det kanske är lite mer okej
408.0,412.1,Men det finns ju också stater som övervakar sin befolkning
414.5,418.0,På ett sätt som kanske inte tolkas som helt okej av vissa
526.399,527.0,Ja
528.1,534.5,Jag håller med om att det är väldigt svårt att avgöra vad intentionerna är bakom en sådan handling som att övervaka
575.0,578.399,Just det det påminner om den här boken 1984
