start_time_sec,end_time_sec,annotation
2.5,3.0,Eh
5.7,7.799,Och det du träffas gör ett omväg
22.0,24.899,Det första dilemmat handlade om
25.199,29.0,Om man skulle göra DNAtest innan man började dejta
29.5,33.299,till exempel testa om man hade predisposition
34.0,37.1,Så jag kan väl börja med vad du tycker om det
37.6,41.299,Om du känner att det är rätt att testa DNA för
42.1,44.1,Antingen bikska sjukdomar
44.299,47.2,Generellt ska man testa innan man dejtar
52.799,55.6,Man tar väl om man skulle DNAtesta
56.2,59.1,innan man börjar dejta
59.799,64.299,För att se kolla efter potentiella
64.799,67.7,Domare till exempel psykisk ohälsa
74.4,75.7,Vad tycker du om det
87.5,90.799,Ja det är ju men du har inga moraliska
91.099,94.5,Motståndare till att DNAtesta folk
95.0,99.2,För att använda det resultatet för att basera på vem man får träffa
112.7,116.099,Det kan ju leda till otrohet då kanske
116.299,119.2,För vem skulle säga att det bara gäller
119.5,121.0,Dating så är framtiden
121.2,124.799,Kanske skulle kunna gälla om man vill vara med också
132.199,133.5,Alltså det är ju
133.699,136.0,Det är farligt så sett om man skulle
136.199,138.599,börja genom att testa
140.4,143.5,Men då kan man ju gå vidare
143.8,144.8,Och om man
146.099,149.8,Utgår ifrån att man inte skulle få DNAtesta
150.099,152.5,Rätts kolla om
153.5,154.8,man
155.699,157.3,För att
157.699,163.699,Och för att se om man har förhöjd risk för psykisk ohälsa Skulle man då kunna
164.4,168.9,DNAtesta barn innan de är födda
169.199,171.599,beslut utifrån
172.199,175.599,testet för att bestämma om man vill behålla barnet
189.0,189.4,Okej
190.699,192.0,Ja vi har ju
192.4,194.699,Historiskt sett
195.5,201.9,Det har historiskt sett lett till problem när man försökt separera människor
202.199,205.5,fysiska attribut eller psykiska attribut
213.3,214.199,Historien i
214.4,219.0,I Sverige har ju en av de längsta historierna av att
219.599,220.5,Eh
220.699,222.8,serierar män med
223.099,225.0,Eh si ska
225.699,230.9,sjutton varje sommar att de dömde vara icke eftersträvbara
235.5,240.0,Det har också varit stor rörelse internationellt i vissa länder
240.599,245.199,För att separera folk baserade på genetiska skillnader
249.9,251.8,Nej alltså vet du då
254.9,255.5,Eh
257.699,261.199,Kan du berätta om ett sådant
261.5,262.1,Eh
262.399,262.899,blivit
263.199,264.699,Utanför Sverige
269.0,271.3,Har du något diskuriskt budskap om
271.699,272.3,Fördelarna
272.8,276.5,Gång eller då man har använts DNA på ett säkerligen
282.199,282.6,Nej
283.6,284.1,Okej
284.899,285.899,Eh
287.199,288.0,Har
289.699,290.3,Eh
290.5,292.3,Vet du någonting om den
292.5,293.6,Av är koniska
294.699,297.899,Separahonen av ursprungsbefolkning
298.3,298.8,eh
299.899,303.0,Och integration assimileringen av
303.5,304.699,ur befolk
305.6,306.3,med sin barn
312.0,312.399,Nej
315.399,315.699,Ja
320.1,320.5,Eh
323.5,325.3,Ja alltså man
325.6,326.3,Har ju
327.5,329.8,I det här dilemmat har man
330.3,331.5,Baserat
332.199,334.399,Man baserar konceptet på
334.6,336.1,Försmedlad
336.899,337.6,Eh
338.1,338.8,Det är bra
339.5,340.199,Eh
340.399,343.8,Men man skulle kunna göra en koppling med
344.1,346.899,Kontroll av DNA du kontroll av
347.3,349.699,folklig tillhörlighet
350.1,351.0,Eftersom att
351.399,352.199,Där folk
355.5,356.1,Eh
359.3,359.699,Ja
362.699,363.199,Har
375.899,376.399,Eh
387.899,390.699,Ja jag tycker nog att den skulle kunna
391.0,392.399,Förbildas
392.699,394.399,Så att man
395.699,396.699,Eh
398.3,404.199,Att tillgången till just denna typ av DNAtest
404.399,408.0,Som screening för psykiska sjukdomar är
408.5,410.199,Låst för
410.899,415.399,Men att den personen det gäller
416.3,420.1,Skulle kunna använda det i medicinska syften
420.6,424.199,Men att den informationen också är sekretessbelagd
432.399,433.1,Så
433.6,436.1,Har du några funderingar kring det
436.5,438.5,och rudslagstiftning
441.899,442.3,Ja
445.3,448.5,Hur skulle du kunna formulera lagstiftning
449.1,450.699,DNAprövningar
451.1,452.1,av
452.6,456.199,Personer basera på lämplighetet
463.8,464.5,Ja jo
464.899,465.3,Det skulle ju vara
465.699,466.3,Baksidan
469.0,469.699,Eh
471.6,472.699,Nej så
473.0,475.3,Ja det tänk både ja
476.199,479.0,Jag är ju inte lagstiftare trots allt
482.399,482.8,Och sen
488.8,490.0,är det
494.899,496.399,Något som
500.399,500.8,Ja
501.1,503.8,Jag vet inte vad det är att säga faktiskt
520.1,520.6,Ja
521.299,521.799,Eh
523.0,524.299,Om man skulle
525.1,525.799,Jo
527.2,530.2,Ett argument för få det eller nå det
531.5,532.399,Så
533.299,535.799,Kan se människoliv på Nasia
537.1,537.7,Eh
538.0,538.6,om manhette
538.799,539.2,eller
539.7,541.5,Vad med farbarn
542.2,543.299,Hej
543.799,546.7,Det är sällsynta sjukdomar
546.899,549.6,Det är personen som man träffar
550.6,551.6,Inte är
553.0,558.399,Finansiellt stabilt nog att kunna hjälpa den personen eller
558.899,560.1,Har den
560.799,568.299,känslomässiga utvecklingen för att man har hjälpa i en sådan situation i framtiden då
568.7,570.399,om det skulle
571.399,573.0,Och vi har
573.399,574.0,Förstå
574.5,577.5,Att personen får sitt äktenskapsbrott
578.899,579.799,Eh
580.7,581.399,DNA
581.7,582.799,Då kan
583.299,586.799,Den andra parten göra att informera
587.6,588.399,Val
588.899,590.2,att vara med
590.399,593.299,Att försona med förhöjd risk för
594.0,595.299,se
596.1,598.2,se vilka skulle topp
