start_time_sec,end_time_sec,annotation
1.7,2.1,Hej
2.7,4.299,Nej det spänner dilemma
6.299,10.599,Så ett företag har uppfunnit ett piller som kan ge evigt liv
11.4,15.0,Men det är bara fem procent av befolkningen som
15.5,16.699,Vad med det här pillret
17.5,18.399,Borde
19.0,21.0,Borde det tillåtas att de får släppa det
30.199,31.399,Jag känner väl lite samma
32.399,33.0,Men
34.1,35.5,Ja men man tänker
35.899,37.7,Alltså fördelar är väl liksom att
38.799,39.299,kan vi
39.5,42.799,De som är evigt trettio kanske blir sjuka
43.5,46.1,Och som alltså jag är ganska rädd för döden
47.0,47.399,Och
48.399,49.799,Locka väldigt lockande
51.1,53.299,Men samtidigt blir det som bara
53.6,55.799,Några få i världen har råd med det
56.7,58.399,Det känns ju lite konstigt att
58.899,60.5,Att Amerika ska gynnas som
60.799,64.299,Dessutom redan gynnas i all oändlighet för att de har råd att ha bättre sjukvård
66.4,67.099,Mm
68.299,75.299,Men samtidigt så finns det ju redan väldigt mycket på marknaden som kanske inte så stor del av befolkningen på jorden har råd med
76.799,77.2,Det skulle
84.2,86.2,Men det känns inte som att det skulle vara
86.9,89.7,Det som är problemet tillsammans då är det väl kanske mer
90.2,92.299,Hela grejen med evigt liv för några få
117.7,119.7,Ja men exakt det brukar alltid gå till så
121.2,122.299,Det vore ju funka
123.0,123.5,Men
123.9,126.2,Det låter kanske konstigt till en början att
126.9,127.9,Några kan
128.8,129.199,Atts
129.599,135.4,Du kanske är gammal men jag kan köpa till så att jag kan få leva längst bäst och du vet att du kommer dö
137.199,138.5,Och det känns ju lite konstigt
179.5,181.8,Ja jag tänkte också på det för att det blir ju
182.599,187.699,Då måste det nästan vara att tar du det här pillret så måste du också sterilisera dig
188.5,190.199,Annars kommer det inte gå
190.9,191.599,Det skulle jag göra
202.099,205.099,Ja det har ju funnits i alla tider så det känns ju som att
206.3,208.3,Det är liksom människor är väl gjord för att
209.199,210.0,Att liksom
210.4,211.3,Alla familjer
211.699,214.599,Älskar sin familj så det känns som att man skulle välja det
215.199,216.099,Därför att ofta
232.699,234.099,Ja de har väl på sex
234.4,235.199,Sitt sätt
235.599,236.9,ändrar redan evigliv
237.4,239.3,Eller tror jag tänker ju automatiskt
241.5,242.3,Men
249.699,250.3,Verkar
252.599,254.9,Ja det skulle ju vara grymt
255.099,255.599,jag känner
257.199,257.699,Men
258.199,263.899,Det skulle nästan kunna bli som ett test om du får tillhöra vår religion så måste du kunna ha så på pillret
266.8,267.6,Människor
268.8,269.3,Ja
269.5,272.5,Men sen kan det också bli lite mer överpopulation
273.3,275.399,Att skulle folk ta tillrets
276.199,279.0,Då skulle vi ju förbruka jorden och då kanske
279.5,282.1,Jorden till slut går under i klimat
282.399,283.399,katastrofer och så
284.6,287.399,Så då kanske det är man ändå inte lever för evigt
303.8,307.199,Då kommer ju öka i takt med att befolkningen ökar
308.399,310.3,Så det känns som att man har is
310.5,311.5,större chaset
312.0,313.199,dö ändå
315.1,316.399,Bara att man kanske lever
317.5,319.399,Alltså jorden kommer ju leva längre
319.6,321.3,Det blir människor som lever längre
332.199,333.399,Det kan ju faktiskt vara så
334.399,335.8,För det är många som tänker att
336.1,338.8,Men jag ska ändå dö snart men jag kan leva hur jag vill
339.8,340.8,Så länge jag har det bra
341.1,343.1,Men om jag ska häribörja all evig tid
343.3,345.5,Då måste jag ju faktiskt se till att jorden mår bra
356.399,356.899,Jo
357.5,360.699,Lever man längre så kanske man också har längre tid att
361.5,362.399,Varsågod och sov
362.8,366.1,Och hinner ta sig iväg då hinner man ju också åka
366.699,369.399,Locks ute i rymden om man nu kan leva länge som helst
386.899,390.6,Jag antar att det där som man siktar med pillret att man ska inte bara
391.1,394.199,leva utan måste kunna leva hälsosamt längre
396.3,398.1,Och då kan det ju faktiskt gå att
398.8,402.699,Kan man hitta en annan planet att bosätta sig på
403.699,405.699,Eller vad det nu kan vara för något
409.1,414.5,Och kanske till och med ha tid att åka till typ en exoplanet som ligger jättelångt bort
419.6,421.6,Men samtidigt varför ska vi inte
422.1,423.5,Ja men det vore ju inget gott först
450.1,450.5,Ja
453.699,454.6,Ja men
454.899,457.3,Ja din WLSL så satte känns ganska
458.1,458.8,stressfull
464.6,466.6,också att det kanske lättare kan bli
467.3,468.0,Konflikter
469.1,471.5,Via fler människor desto fler åsikter
475.199,475.6,Okej
479.199,481.3,Till att börja om den bara var
481.5,483.3,En viss procent som hade råd med det
484.1,485.8,Det blev väldigt stora
486.6,487.1,Eh
487.3,489.199,Ekonomisk och sociala klyftor
492.899,497.399,Men om det bara är några till en början som kan få leva hur länge de vill
498.5,499.199,Då
500.199,501.399,De kommer ju kunna liksom
502.1,504.899,Men i princip kan det krigas om den här pillren
506.5,510.199,Okej det blir liksom att folk prölar och säljer dem svart
512.899,514.1,Så till begränkt
514.799,515.899,Till blott och
516.5,517.899,splittring mellan folk
558.0,563.6,Men samtidigt är ju nog väldigt viktig att försöka förutspå det innan man skulle släppa ut något sånt där på marknaden
574.7,576.899,Ja för att det kan väl bli så att man tänker att
577.5,582.6,så det är bara folk som är experter inom medicin och kroppen som ska
583.2,585.2,Kolla upp det här men det är viktigt att
586.2,589.5,För experter inom alla de här områdena som kommer drabbas
590.2,592.2,Faktiskt med och utvärdera innan
