start_time_sec,end_time_sec,annotation
1.6,2.2,Nej
5.2,6.4,Absolut
6.799,7.7,Eh
8.199,9.599,Det var väl framförallt
10.199,12.9,Handlar det om DNAanalys
13.4,17.1,Och om du ska gå på dejt med en person
17.3,22.0,Och denna personen ber dig göra en DNAanalys innan du går på dejt
22.8,24.899,För att sen se
25.3,25.899,liksom
26.199,31.899,DNAanalysen hade då visat att du har högre risk för psykiska sjukdomar till exempel
32.7,35.6,Hade du velat gå med på det här
38.2,42.399,Och själv känner jag mig extremt tveksam till den här frågeställningen
43.2,45.7,Det finns både ja och nej
48.299,51.6,Okej jag känner mig osäker på vad jag faktiskt tycker
55.6,56.2,Eh
56.799,59.7,Men alltså det är ju extremt negativt
60.1,61.2,I och med att
61.899,62.7,Jag
63.799,66.0,Inte ska behöva bedömde
66.299,71.9,Eller inte älskad av en person bara för att jag har en släkting som har varit psykiskt sjuk
72.299,74.799,Och att jag därför har förhöjd risk för det
75.5,78.9,Men samtidigt så förstår jag att man kan
79.2,84.5,Alltså om den här DNAanalysen skulle visa på fler saker än bara psykiska sjukdomar
84.9,89.299,Om en Parkinsons och Alzheimers och
89.799,90.599,Eh
91.2,94.599,Så hade det också varit lite annorlunda för att om både du och jag
94.799,95.4,Har
95.599,98.599,Då är vi i alla fall beredda på det
99.0,104.599,Men sen så tycker inte jag att det ska påverka om man faktiskt ska träffa personer så fort man har fått veta resultatet
105.099,107.7,Då tycker jag att resultaten borde inte spela någon roll
108.5,109.099,Nej
109.9,114.0,Utan att du ska vilja träffa den här personen ändå men att du vet vad du ger dig in på
116.4,121.5,Ja om det hade funnits arvsanalys i det här DNAtestet då tycker jag att det är jättebra
122.799,123.599,Eh
123.799,127.599,För att till exempel vet jag att på Island så har de en
128.0,129.3,En dejtingapp
129.8,130.4,Som
130.699,134.9,För att koppla till Ancestry alltså den här släktforsknings
135.699,136.3,Sådär
137.5,138.5,Och
139.0,145.099,Eftersom det är en så liten befolkning så är det så många som är släkt med varandra fast de inte vet om det
145.699,149.0,Och då i dejtingappen alltså
149.699,155.099,Gjorde så att du inte ska få upp dina kusiner eller din syssling
155.699,156.599,Eh
157.0,158.9,Så att du inte ska kunna
159.099,161.3,Någon som du har
161.599,164.099,Genetiskt alltså samma anlag
165.8,167.599,Vilket är jättekul grej
168.199,172.3,Ganska positiv för det hade varit extremt jobbigt om det satt på
172.8,175.599,Ditt bröllop och så finns det att ni har ju samma
176.5,177.199,Släkt
182.3,184.9,Sånt också då kan det ju vara positivt
185.199,188.199,Men jag tycker att så länge som man inte
189.099,193.0,Alltså dömer någon utifrån ens DNAanalys
193.3,198.599,Och kanske inte riktigt psykiska sjukdomar för jag vet inte riktigt hur det funkar
198.8,200.0,Om det ens går
205.5,206.0,Alltså
206.599,207.599,Går det att
208.3,213.099,Att via en DNAanalys se om du har förhöjd risk till
213.4,214.8,Alltså skitsamma nu
219.0,222.8,Nej jag tror inte heller det Jag tycker att det känns helt knäppt
223.4,224.199,Ehm
224.9,226.9,Jag tror mer att det är sånt som går
228.099,230.0,Alltså generellt alltså
231.9,234.599,Trauma som går liksom i generationerna
235.199,239.4,Men det kan man inte se Det ligger ju inte i DNAt utan det är någonting som ärvs
239.9,240.599,Eh
241.8,243.3,Utifrån beteende
245.5,250.0,Återkanske snarare är något sålt men att man inte kan se det på en DNAanalys
255.099,257.199,Nej så
257.699,258.399,Det finns ju
258.699,263.399,Alltså beroende på vad man kan se och vad poängen med den här DNAanalysen är
264.8,269.699,Så kan det ju vara på sätt och saker negativa För om du är på Island och
271.5,274.1,Vill jag inte dejta din kusin så är det jätte jättebra
274.5,275.6,Men om du går
275.8,276.699,Det är drömt
276.899,283.899,Den vill att du ska ta ett DNAtest för att se om du har höjd risk för schizofreni
284.5,285.3,Eh
285.699,287.199,Det är märkligt bara
287.6,288.8,Det är konstigt
291.6,292.699,Men eh
293.3,295.899,Jag vet inte det är ju därför jag är så himla
297.1,297.6,Eh
298.3,299.699,Svistade den här
300.3,304.399,Frågeställningen för jag är väldigt osäker på vad jag själv tycker
311.5,313.6,Då det är ju så att vara poängen
314.1,317.699,Varför vill du veta vad jag har i mitt DNA
320.899,324.6,Och beroende på vad poängen är så hade det ju varit mer eller mindre rimligt
326.5,327.199,Ja
327.699,329.3,Om det är för att se om
330.1,334.199,Om den personen har en förklaring
334.899,343.0,Mina två föräldrar som har Alzheimers jag har jätteförhöjd risk för Alzheimers jag vill att du ska veta det men jag vill också veta om du har höjd risk för Alzheimers
344.8,350.8,För då vet jag att om vi får barn då kanske jag hade varit så här okej det är långdraget på första dejten
353.1,356.0,Alltså man kan spara sån till lite senare faktiskt
360.8,362.8,Om inte på första dejten
363.699,365.1,Jättekonstigt
368.5,371.8,Ja men det är inte någonting som man skulle fråga på första dejten
374.899,375.5,Nej
376.3,381.699,Det hade inte jag gjort i alla fall Och hade jag fått den frågan så hade jag blivit väldigt ställd och tyckt att det var extremt konstigt
383.6,386.1,Det tror jag att man tar lite senare
387.0,389.199,I alla fall enligt min åsikt
395.399,398.6,Nej men som de tar gjort i Island det tycker jag är jättesmart
398.899,400.8,Det är skitbra Men som
401.0,401.899,Det här är
402.699,404.1,Då ser vi statt i det
406.5,411.699,Men arvsanalys och DNAtest för att se sitt arvsanlag det är jättebra
412.199,413.699,Det är samma resonemang
416.519,416.839,mhm
418.0,419.0,Det kommer man få
421.399,422.399,Inte så bra
422.699,423.3,Och komma
431.199,433.6,Vet du om det finns något annat land där de också har
434.6,438.399,väldigt liten befolkning och har någon liknande grej som de hade i Island
444.5,448.0,Nej jag har inte hört talas men det känns ju som att
448.5,449.5,Och så är
450.399,454.5,Riktigt små öar borde de ju kunna ölen det borde de ju kunna
455.899,458.1,Då kanske vi är släkt allihopa liksom
463.3,463.8,Nej
464.399,465.899,Det hade varit intressant att veta
469.0,470.899,Det känns ju extremt ovanligt
471.699,475.399,Men det finns ju också länder och städer som är mindre än Island
478.6,481.5,Island har väl bara 300 000 invånare eller något
487.0,487.399,Eller
493.899,496.699,Jag tror att det är 300 000 bruk
497.5,501.0,Och då är det ju ganska vanligt då
501.5,503.5,Det är ju mindre än hälften av Stockholm
503.899,505.899,Och jag träffar ju folk jag känner hela tiden
507.6,508.899,Så man måste ju liksom
509.399,512.6,Blir extremt duktig på att läsa av och komma ihåg vem som
512.899,516.1,bästakompisar haft som pojkvän och vem som
516.5,520.1,En sista att man inte börjar träffa någon av dem
521.399,525.2,Vänta är det så lite med fobin finns det inte så mycket valmöjligheter
531.0,535.0,Så det kan ju bli tufft där också
538.799,539.399,både
539.7,542.899,Lägg in samtidigt dejtingappen och DNAanalysen också
544.899,547.2,Så att inte matcha med någon som är din
547.5,548.799,bästa kompis ex
554.5,556.899,Det är en intressant fråga
558.799,560.399,Det här med DNAanalyser
564.1,569.0,Och det kommer bara utvecklas mer och mer vad man kan se på de här DNAanalyserna
572.6,573.7,Jag tror att man
574.299,579.6,Kommer kunna se ännu mer liksom spåra sin framtid på ett annat sätt eller
580.299,581.399,skapa sitt
581.7,585.899,perfekta barn på ett annat sätt utvecklingen går ju snabbt
594.299,596.6,Utvecklingen går extremt snabbt
597.0,598.1,när det gäller sånt
