start_time_sec,end_time_sec,annotation
1.7,2.2,Nej
6.599,9.199,Vill du berätta om det sista dilemmat
51.299,52.2,Okej
55.7,57.0,Jag kan se både
58.299,60.1,nackdelar
60.5,62.1,Med sånt här piller
63.399,65.799,Fördelarna skulle väl vara för
66.7,68.5,Rent på ett personligt plan
68.9,75.4,Så tror jag att väldigt många skulle vara intresserade av att förlänga sitt liv och se vad som händer i framtiden
76.599,83.4,Men det skulle också medföra väldigt många problem om väldigt många människor kunde leva för evigt
215.099,215.699,Så är det
277.899,281.3,Jag har inte hört talas om att det finns ett sånt piller idag
285.399,288.399,Det känns som att det skulle vara en stor nyhet om det kom ut
320.199,324.5,Ja just ja att frysa embryon funkar men
324.8,332.1,Jag tror det ser ganska mörkt ut för de stackarna som har fryst ner sig själva i hopp om att tinas upp senare
414.3,415.199,Det är en bra poäng
415.6,416.6,Det undrar jag också
448.5,449.1,Ja
450.1,451.5,Jag håller med det du säger
452.6,453.6,Verkligen
521.299,525.0,Jag antar att om man slutar åldras
525.6,528.7,Så skulle man även slippa
529.7,532.1,sjukdomar som är kopplade till åldrande
533.399,541.6,till exempel cancer demens och så vidare Jag kan tänka mig att många skulle vara intresserade av pillret av denna orsaken
546.799,547.899,Det är sant
