start_time_sec,end_time_sec,annotation
1.3,1.8,Hej
5.0,9.8,Ja så det är en app som utvecklats för föräldrar och barn
10.099,10.699,Eh
11.599,13.0,Så kan de spåra varandra
13.599,16.399,Jag tror att de menar både lokalisering
16.5,17.8,Eller att det mest är
18.199,21.399,Vart de befinner sig eller om de kanske spårar
21.6,23.8,Apartitivitet också det framgick inte
24.6,26.1,Så frågan är om man
26.399,26.899,Förlåt
29.8,30.399,Vilka då
36.299,36.7,Ja
37.0,40.299,Ja absolut det är väl bara för att man pratar om mobilen
41.0,43.5,Men jag tänker att den här är specifikt för
44.0,45.7,Familjen uppenbar spår av varandra
47.299,47.899,Men
48.5,49.899,Och då är frågan om
50.299,53.0,Ska tillåta barn att spåra föräldrar och föräldrar att spåra barn
54.0,55.7,Jag vet vad jag tycker om
56.2,60.5,spåra föräldrar Där känner jag att de inte har den mentala kapaciteten att ens
60.799,62.7,Förstå mycket av vad vuxna gör
63.2,64.799,Utan att tolka det på rätt sätt
66.2,69.799,Vad tänker du kring barn som hade spårat föräldrar
78.44,79.12,okej
87.68,88.08,mhm
90.2,90.599,Nej
97.4,98.799,Ja så jag tänkte mer om
100.5,102.9,Med föräldrar som tog något barn
103.2,106.299,Min farsa är inte med oss längre i den här kvällen
107.0,107.5,Eh
107.799,108.4,Jag tror inte
109.4,110.2,Ja precis
110.799,112.299,Dessutom hade de kunnat
113.599,116.7,Alltså jag tror många hade tappat respekten för sin partner
118.799,120.0,Det krävs ändå
120.5,127.0,Alltså farsan vet ändå bättre många andra sätt sen man ska skydda barnet och de behöver ändå sin pappa
127.9,129.699,andra grejer jag känner ändå att
130.5,132.4,Jag tror bara ena parten svarade seriöst
133.199,136.699,så litar de inte längre på att de vill dem väl
137.0,137.5,Eller något
138.199,138.9,Eller whatever
139.599,139.9,Ja
140.9,142.699,Nu har jag ett dåligt exempel
148.4,153.099,Fast tänker du inte att det är typ grått någon form av misstänksamhet
153.3,154.9,Kina modellerar stänga av den
158.56,159.24,mhm
166.9,169.0,Jag kan se hur det hade varit superanvändbart
169.199,171.4,Utifrån att föräldrarna får spåra barnen
172.199,174.199,Man kan sätta en åldersgräns
174.599,178.699,Det blir lite sus när man väljer att barnet är gammalt nog och inte blir spårad
186.9,187.699,Jag vet inte
188.4,190.599,Spontant kanske när man börjar gymnasiet
191.8,192.5,Eh
195.9,196.599,Absolut
197.099,198.099,Men säg ja
200.4,201.599,Jag vet inte jag tror att
202.0,207.4,Jag vill nog inte bli förälder men hade jag varit förälder så hade jag varit super super orolig 247
209.0,213.8,Så jag förstår hela poängen med att vilja spåra ens bas jag ser att inget dåligt tänder dem
214.5,214.8,Så
215.199,219.699,Hade du velat ha spårningsappen för
220.199,221.199,kunna barn
238.599,241.8,Det beror nog mycket på vad man har för föräldrar också
243.099,245.099,De har goda intentioner eller inte
246.5,248.5,Hur länge hade du velat spåra dina barn
255.699,256.0,Nja
268.72,269.16,ja
271.399,271.8,Ja
272.0,279.0,Alltså inom månader man släpper ut dem ur huset utan ens uppsikt och liksom gå till skolan själv då har man ju väl redan valt att
280.0,280.6,Okej men då
281.0,282.6,De får klara sig själva i någon mån
283.1,283.6,Eh
284.6,287.5,Man kan inte vara säker på att de inte blir upplockade av någon idiot
288.399,289.0,Ja
289.5,293.199,Så den biten har man ju i och med att man släpper ut dem
300.0,301.1,med sina hypotetiska barn
304.1,307.8,Ja jag hade nog spårat om i alla fall upp till typ elvaårsåldern
308.8,309.399,Um
310.3,313.5,Men sen så tycker jag de ska ju såklart veta att de blir spårade
314.3,317.399,Att man har en väldigt öppen konversation om att
317.899,319.8,Jag kommer inte kolla hela tiden
320.199,320.699,Mm
321.1,326.399,komma hem när vi sa att du skulle komma hem och du inte svarar då kommer jag kolla Alltså att man bara är öppen med det
327.8,328.199,Ja
328.5,331.699,Jag ser inte problemet med det Tycker du att det är något konstigt med det
334.199,334.699,Hmm
340.1,341.6,Vad tänker du att
342.3,343.699,Då detta kan inte förändra
344.6,345.199,Eh
346.0,352.699,Vad är på svenska men benefits av att barnet får följa sina föräldrar förutom att det blir jämlikt om de gör detsamma
387.8,389.5,Ja jag håller med dig
389.899,393.6,Det beror väl på vad föräldrarna jobbar med och så men
394.3,395.1,Generellt
395.399,397.399,Absolut nej jag tror inte det hade blivit så mycket
398.48,399.32,eh
407.3,408.8,Tycker att ett barn
409.1,412.3,Även fast de är minderåriga ska kunna säga nej till att bli spårade
413.1,413.899,Och sådana fall
418.1,418.5,Ja
427.96,428.36,ja
437.04,437.52,mhm
444.64,445.2,mhm
448.84,449.16,ja
453.3,458.8,Ja precis alltså har man såna föräldrar så är det nog svårt för barnet att stå upp för sig själv också
459.699,461.3,Så jag tänker att
462.0,467.699,Ja det kan inte vara så enkelt som att bara köpa tjänsten och kunna spåra sina barn
468.699,470.1,Detta några mer köpar
470.8,471.5,Ivägen
473.6,475.899,Vad de omkända hade kunnat vara
481.899,484.5,Ja föräldrar kan ju vara superfarmiga utåt
488.5,492.0,Nej det känns bara allmänt för svårt för att reglera
492.8,493.5,Entrén
503.5,505.399,Vad definierar du som missbrukar
525.28,527.899,Og du tenkte at majoriteten inte hade gjort det
535.0,537.799,Jag håller med generellt tror jag att i Sverige
538.7,539.7,Föräldrarna väldigt
540.7,545.0,Det finns en viss barnförälderrelation här som är mer öppen
545.299,547.0,Vems och så är det mer tolerant
548.6,550.0,Jag tror jag blir en stalker
551.2,551.899,Förlåt att svara
553.7,560.0,Ja jag tycker det är super jag tycker det är mycket eller oändligt bättre än hur det är i andra kulturer
560.899,563.899,Så det blir ju mycket en kulturfråga också
564.1,564.6,Som
565.399,567.5,Familjer med svenska värderingar
568.1,569.1,skulle kunna spåra
569.899,574.299,Men sen så ser man på andra familjer som kanske inte har så sunda värderingar
575.2,576.899,Eller andra kulturella skillnader
577.5,578.7,Det är liksom hur ska man
579.6,580.399,När det där man
580.6,584.6,Att de inte får spåra baserat på vadå Att de tänker att
585.299,587.899,Annars i förseende får man gå själv
588.299,589.1,Eller
589.6,591.6,fototräffa killar själv eller vad det är
592.399,593.7,Det är deras
594.1,597.2,Kulturella grejer det är så de gör i den familjen även fast
599.1,599.991,Vad menar du
