start_time_sec,end_time_sec,annotation
2.299,2.7,Hej
5.7,7.0,Det är väl lite att hitta epa
13.3,14.099,Ja just det
15.199,15.599,Ja
22.3,24.899,Jo det är så här att
25.699,26.699,Det fanns en app
27.0,32.799,Först som till att föräldrar att se var sina barn var någonstans
33.399,36.799,Och nu har det kommit en till app
37.2,39.2,Så barnen också kan
39.6,42.1,se vad föräldrarna gör och då är frågan
42.7,44.799,Men är det bra att
45.1,46.7,föräldrar kan
47.0,48.5,Kontrollera varandra så här
49.1,51.2,Det är stora problem med det
63.7,67.4,Men exakt jag håller med att det ska vara rättvist
67.799,68.5,Eh
68.9,71.5,Men jag vet inte om någon borde få
71.799,72.9,övervaka
73.4,74.9,den andra egentligen
75.2,77.9,Men tänk om någon vill den andra illa
85.599,87.099,Ja men precis
87.4,90.099,Ja alla föräldrar är ju inte så
90.5,91.599,goda kanske
92.4,92.9,vissa
93.299,93.599,Ja
123.299,123.599,Alice
123.9,125.5,Jo så kan det nog vara
126.0,126.599,Eh
126.9,130.8,Och sen tänker jag det är ju inte bara föräldrarna som kan
131.0,133.0,missbruka appen
133.699,135.3,hackar den här appen
135.599,136.599,Och ser vad
136.9,138.3,Ett barn är liksom
139.8,141.3,Någon som vill kidnappa dem
155.5,155.8,Och
162.3,165.5,Ja men det är så klart det har ju många fördelar också
165.8,166.3,Ja
166.8,167.8,Användet
168.0,168.4,Jo
168.599,169.699,Nej men åpena
170.199,171.8,Hålla koll på varandra
172.199,177.199,Om någon råkar ut för något gör sig illa liksom då vet man ju alltid
177.699,179.3,Vare den är så kan man ju
179.599,180.4,Kommer hjälpa
180.699,181.3,delar
187.199,187.8,Jo
188.199,189.599,Ja det blir ju jobbigt
189.9,190.8,Men
191.9,192.3,Ja
194.0,196.9,I kan de vi göra ändå
197.5,199.9,Ja då för det mesta är det ju
200.699,201.4,bättre
206.599,207.0,Ja
211.72,212.24,ja
214.599,218.9,Nej men jag är nog påtagande emot skulle jag nog säga
220.0,220.4,Ja
223.099,226.699,Men med alla de här riskerna att om någon
227.099,228.699,Inte vill en väl
229.099,230.3,Det där med att
230.8,233.199,förälder som
233.9,234.3,Ja
234.5,236.4,Ja väldigt kontrollerande
242.9,243.3,Ja
259.899,261.399,Ja men precis det gör det ju
262.0,262.3,Det
263.0,263.899,Vi ser redan
264.199,264.8,Ja
265.199,266.5,Och då kan man ju välja
266.8,267.6,Vad sa du
272.3,272.699,eller
273.1,273.8,Om
274.1,275.5,Men då får man ändå
276.1,278.399,Man får väl aktivera den funktionen
279.199,282.399,Och likväl kan man ju säkert stänga av den också
282.699,284.399,Att det är mer valfritt
284.8,286.699,Det kan ju vara en bra lösning
299.52,300.0,ja
307.199,309.0,Ja men det låter ju jättebra
310.199,313.6,Ja men då kanske jag är lite för ändå då
314.399,315.6,Det övertygade mig
319.3,319.8,Ja
322.3,324.699,Men om du var förälder då skulle du vilja
325.6,326.6,Har den här appen
332.56,333.24,ja
345.88,346.48,mhm
348.3,349.199,Men ja
350.4,351.36,
352.08,354.5,Det skulle kunna ha
354.899,357.699,när det var valfritt mer
358.1,359.699,Då känns det mer okej tycker jag
369.32,369.84,ja
381.399,382.399,Jo det
395.8,399.1,Nej precis Det blir ju samma sak som
400.1,400.899,Det är ju
401.1,404.1,Om barnet går iväg och inte vill säga
404.5,406.6,Bara har varit någonstans
407.3,407.8,Eh
408.399,408.8,Ja
409.0,410.5,Inte appens fel som sagt
422.899,423.5,Ja
430.1,431.199,Kommer du på någon
451.199,451.6,Ja
455.6,456.3,Precis
457.1,458.0,Men då
458.399,464.899,Tänker jag att det här med att man kan stänga av och sätta på i den situationen kan det ju vara dåligt
465.5,467.899,Då kan sig kidnappare gå in och
468.3,469.0,tillgång till
471.899,472.3,Nu
479.899,480.399,Nej
480.899,481.399,Exakt
482.899,484.399,Nej det är svårt det här
485.699,486.1,Det
499.699,500.3,Det är sant
503.5,506.6,Ja det hade kanske varit bättre om man kunde ha typ
507.3,509.199,nåt armband som ger
509.6,511.199,Satt fast lite lättare
512.7,513.7,att ha en som
514.399,515.799,som spårar liksom
528.0,529.399,Ja just det sådana
529.899,530.7,Ja snart
530.899,531.399,Klockor
532.299,532.7,Ja
534.2,536.2,Du skulle ju egentligen inte
536.399,537.2,Koppla ihop det
538.299,538.7,Ehur
545.2,545.64,ja
546.5,547.5,Det kan det då göra
549.0,549.299,Ja
549.799,550.1,Ja
552.1,552.5,Nej
553.299,558.399,Förut när jag hade iPhone då hade jag den här hitta min iPhoneappen
558.799,559.5,Eh
559.799,563.1,Ja men nu när jag har bytt till Android har jag inte
563.5,564.6,skaffat något nytt
564.899,566.5,Det finns säkert
566.7,567.899,Som funktion
568.399,568.899,Man vill ha
572.5,573.399,Jo det är det ju
578.6,579.1,Nej
580.0,581.399,Nej men så det
582.2,583.899,Det är ju bara väldigt användbart
584.2,584.799,också
585.299,586.1,Ja men om man
586.6,588.299,Ta bara bort sin mobil
589.1,590.399,Jag har ju barn
590.6,591.799,Ganska ofta också
593.2,594.6,Men jag använder det till det också
