start_time_sec,end_time_sec,annotation
0.6,1.1,Nej
4.599,5.2,Eh
6.0,7.5,Det blir ett annat dilemma
21.3,22.1,Hmmm
35.7,36.399,Mm
36.899,38.6,Vad skulle man ha det här chipet
48.899,49.5,Mm
58.5,59.1,Ja
60.399,63.7,Det låter inte som en så trevlig idé
69.5,72.4,Det försöker väga fördelarna mot nackdelarna
74.0,74.599,Men
75.5,77.4,Jag ska inte sia här
78.0,80.599,Då skulle det vara med med den medicinska hjälpen
88.7,91.7,Hos min mamma till exempel
92.4,95.5,Varför man inte mer kan börja ifrågasätta andra annars är det så
102.7,105.099,Jag tycker att de är väldigt osannolika
110.299,113.099,Det är till exempel att du skulle ha ett chip i fingret
114.5,117.599,Det hade fastnat alla dina inbandningar
119.0,121.799,Det skulle ju Sverige hackas
122.799,125.299,Det är något land till exempel
125.7,130.099,De innehåller alla typer av data som finns lagrade
130.3,131.5,Alla människor
132.099,133.0,Det namnet
134.099,138.4,Skulle det kunna vara väldigt svårt att fly landet eller resa någon annanstans
142.099,142.699,En
143.5,144.0,Menar
146.599,149.199,Nej men det är bara exempel som dyker ner
149.599,150.199,Kan man ju
157.3,158.099,Precis
159.699,163.5,Den blir nog känslig i alla fall
164.0,164.8,Men
182.0,182.5,Nästa
188.199,189.099,Men just ja
189.8,191.199,Det är verkligen en nackdel
192.599,194.099,Därför att man behöver göra det
195.3,196.9,Ja men det ser ju suspekt
203.8,204.5,Ja
205.199,207.699,Men skulle finnas en annan ännu säkrare
226.0,226.3,Ja
235.9,236.8,Ja just det
260.399,263.399,Ja den här kan bli lite en förmånlig mening varje person
278.1,278.8,Ja just det
280.199,282.1,Ja men hur har du bestämt
282.8,285.0,Så ni inte med benägen att skaffa det själv
308.399,309.699,Det är en detalj
321.5,323.199,Okej men förstå vad du menar
329.6,330.199,visst
369.199,370.0,Ja fördelar
371.0,374.699,Jag tror nästan man skulle våga nära det för till exempel
376.0,378.699,Till exempel ett sms som man behöver det
380.3,381.399,Detta
382.1,383.399,Kanske byta
384.399,385.8,Det är inte så mycket andra
386.399,388.699,Och det finns säkert andra lösningar också
392.699,395.399,Jag kan självklart chip det skulle vara mer som
396.1,398.199,Det finns vissa styrkor som har
399.0,399.899,Det finns en kompis
406.899,408.0,Ja enligt
408.399,410.1,Det gör ont så kan man inte
410.899,411.899,Vad är det för
412.899,414.0,Det är spännande
415.0,415.8,För sig själv
424.699,427.5,Inkopplad betyder kopplad till internet
441.3,442.6,Det är så smidigt
453.399,456.199,Det är redan spekulationer
463.199,466.6,Men på vissa sätt blir ni som en cyborg
467.199,470.1,Det behöver faktiskt vara för
475.399,476.1,det integreras
488.8,489.399,Hmmm
490.199,490.899,Mmhm
493.8,494.399,Menar du
511.6,512.299,Alltså
514.2,514.7,Eh
515.5,518.5,Men det är ju även lite med benägen att skaffa chipet
518.899,519.6,Ja precis
520.399,520.899,Okej
525.5,526.899,Men du har en besvärande
538.6,539.0,Hm
540.299,540.799,Eh
546.0,546.399,Ja
564.899,565.799,Just det
566.299,568.299,Man hamnar verkligen utanför
583.1,583.5,Ja
587.799,588.799,Fördelar med den ja
597.0,600.0,Jag tycker fortfarande inte att fördelen är meranstort
