start_time_sec,end_time_sec,annotation
2.299,2.7,Hej
5.299,5.599,Ja
5.799,6.599,För ett par pass
11.599,12.199,Jag tycker också
18.5,20.6,Jo dilemma var att
20.8,21.399,Det är svårt
22.6,26.0,Ska uppfinna sig piller så att man kan leva för evigt
26.199,28.6,Jag bara född på samma
29.1,30.199,importingen av råvaror
30.699,33.399,Vad var för och nackdelar om pillret var tillåtet
33.899,34.6,Det är dilemma
40.0,40.899,Varför efterår det
42.7,43.0,De ville väl
44.1,47.1,Har du något problem gällande det
54.0,55.799,Jag tycker i alla fall att
56.7,57.5,Inte
57.799,60.399,Det är i sig en anledning att förbjuda det
60.7,61.6,bara förra
62.7,64.299,Det finns massa som inte har råd
65.099,67.5,Det är redan en smittställ massa teknologi
68.2,69.099,Så folk
69.599,72.299,Så bara 5 av befolkningen ungefär har rollen
74.2,77.099,Så av den anledningen känns konstigt att
77.5,78.099,Buda
78.799,80.2,Detta piller men
81.2,81.5,Det är en svår fråga
82.0,85.299,Saker vi redan har sparas med uppsatt avfolkning
91.4,91.799,Ja
98.599,99.7,Ja det du sist nämner
103.2,104.599,Jag ber om ursäkt om det
112.5,112.799,Ja
133.0,133.5,Ja
134.099,135.199,Ja det vore väl
136.4,138.9,om man säger en gång av lager i soppa
139.699,144.9,Och då hade väl meningen med det laget borde faktiskt förbjudas om det var förbjudet
145.4,146.699,Det spelar också tänker jag
148.3,149.099,Så eventuellt
149.9,150.3,Ja
150.699,152.3,Konstigt argument att
152.5,156.199,Förbjud det så att det blir konkurrens så att det sedan blir bättre
157.0,157.699,Eller något sånt
161.0,165.099,Jag tycker bara det var konstigt
167.5,168.3,Jo
169.699,171.8,Jag tänker mer på det du sa
172.699,173.8,Men man vore
174.099,176.699,göra olagligt är
177.5,179.199,Just de här fyra medicinerna
179.5,183.4,Om man skulle uppfinna billigare mediciner så blir det lagligt sen
184.199,188.199,Det kan jag i och för sig förstå lite vad tanken bakom det är
189.0,189.5,Så det är
189.8,191.699,Det har det väl visst till
192.5,193.099,I guess
199.599,200.599,Jaha alltså
200.9,202.4,Vad är vissa botten
204.8,207.3,Javisst precis
207.8,208.699,Så skulle det kunna bli
214.199,214.599,Ja
216.3,217.199,Um
217.5,222.3,Kommer du på någon annan anledning till att det vore bra att göra det olagligt
223.3,224.599,Som ett kontraragument
239.199,240.9,Det vi blev faktiskt
244.0,244.5,Labbar
245.5,248.5,Det är lite konstigt och hårt när vi har det
250.0,252.9,fem procent av världsbefolkningen som då är de rikaste
253.8,258.3,sitter och lever kvar för evigt medan alla de fattiga dör av ålderdom
259.5,261.0,Väldigt science fiction
272.3,274.199,Jag har blivit klåfingrig
275.3,277.5,Det är konstig fråga då
277.699,278.899,Till slutändan att
279.199,282.3,bara för att det ska vara rättvist
283.1,287.1,Och då vet vi liksom från att mänskligheten har
287.899,288.699,att barn
289.3,291.899,som htlr hållet bara föröka sig
292.5,298.6,att mänskligheten bara består och stannar kvar i samma personer liksom
299.6,301.5,Ja det är ju typ väldigt konstigt
305.199,306.199,Varför man kanske inte
314.899,315.899,Andra
322.1,325.699,Vilka andra problem skulle den här pillret kunna ha
331.399,332.1,Det är väl
334.0,335.199,Det är lite så här
336.8,337.6,grej eller vad fan
338.1,338.399,Jag vet inte
340.399,346.6,I våra kulturer eller i alla fall i mycket media så framstås döden liksom som någonting bra
347.199,349.6,Att de skulle leva för länge
350.0,351.0,Då skulle man liksom
352.399,352.899,Vad är det
354.399,355.8,bli apisk och
356.399,357.199,Inte gå
357.699,359.0,Livet och mer ungefär
