start_time_sec,end_time_sec,annotation
0.4,0.9,Hej
2.2,3.7,Ursäkta att du fick vänta
6.799,9.599,Ja vill du berätta om det här dilemmat då
35.399,36.399,Ah
39.7,40.6,Just det
47.6,48.1,Ja
61.6,71.299,Ja just ja Ja det skulle åtminstone kunna bli så att man kan programmera roboten till att inte vara jävig på samma sätt som en människa
78.0,80.299,Absolut det har du rätt i
104.5,105.099,Ja
105.599,112.0,Kanske precis att det inte blir helt oövervakat besluten som robotarna gör
116.599,117.5,Hm
119.2,120.0,Mm
122.5,125.2,Hm jag tror det skulle kunna vara en bra idé
147.8,153.199,Absolut det kan jag tänka mig men det kanske är värre utomlands
153.599,155.599,I vissa länder åtminstone
158.4,160.9,Okej vilka länder tänker du på
167.699,168.5,Mm
175.0,175.699,Mm
179.3,179.9,Mm
182.9,184.3,Ja just det
203.9,207.0,Ja men jag håller med om att det kan vara en ganska bra idé
234.599,236.699,Ja det kanske vi skulle kunna ha
243.599,246.099,Absolut det tror jag också att de skulle kunna göra
279.6,280.3,ja
289.8,290.399,Ja
291.0,298.699,Särskilt av anledningarna som du tog upp tidigare att det kan vara mer effektivt att det kan vara rättvisare
313.199,319.6,Ja precis särskilt om man ser till att den data som roboten får träna på är balanserad
328.3,328.899,Mm
329.3,330.199,Hmmm
341.3,342.8,Mm mm
370.3,382.0,Ja det brukar ju vara så definitivt och allt eftersom att tekniken utvecklas så får robotarna allt mer kapacitet och mer minne
383.1,389.5,Samtidigt för att kunna göra vettiga beslut så behöver robotarna väldigt mycket data precis som du säger
389.699,398.5,Jag vet inte om robotar är tillräckligt avancerade idag för att kunna ta in så mycket data som skulle krävas för rättsprocesser
404.3,404.8,Mm
406.8,408.6,Mm det tycker jag också
419.5,420.3,Hmmm
422.8,428.399,Jag vet att de använder sig av ansiktsigenkänning och röstigenkänning i USA i domar
429.199,432.6,Det har tyvärr inte gått så bra alltid
437.0,439.3,Ja det har varit så att de
439.5,444.6,Särskilt ansiktsigenkänningen de har tränat mest på
444.899,446.5,vita människor
446.8,451.699,Så de är mycket bättre på att säga
452.5,460.3,Nästan hundra procents säkerhet kan vi säga att den här vita personen inte begick det här brottet
460.699,467.899,Samtidigt så är ansiktsigenkänningsprogrammen mycket sämre att urskilja till exempel svarta människor
471.1,482.6,Ja eller åtminstone att den inte med samma säkerhet kan utesluta att en person inte har begått brottet och det kan ju verkligen påverka en jury
486.399,488.3,Så återigen handlar det om
488.5,490.8,Att datan måste vara balanserad
491.1,499.6,att det är lika många vita och till exempel svarta representerade alla minoritetsgrupper egentligen
500.899,508.8,De fallen som roboten tränar på faktiskt har resulterat i korrekta domar
516.299,517.1,Hmm
522.399,523.399,Hmmm
525.6,526.5,Hmmm
526.899,527.899,Mm
544.1,545.0,Hm
552.5,558.299,Nej precis jag är osäker på om robotarna är tillräckligt avancerade idag
565.799,567.2,Precis
