start_time_sec,end_time_sec,annotation
0.5,1.1,Hej
2.5,4.4,Vill du berätta om det sista dilemmat
68.299,69.299,Intressant
70.599,71.299,Hmmm
72.799,78.9,På ett sätt så kan jag tycka att om föräldrarna får följa sina barn då borde barnen få följa tillbaka på något sätt
79.299,83.099,Men jag förstår vad du menar med att syftet kanske inte är helt klart
107.599,108.799,Ja det är en bra fråga
109.5,115.2,Jag kan tänka mig att många föräldrar är oroliga för sina barn snarare att de inte litar på dem förstår du vad jag menar
190.0,190.599,Hmm
192.3,193.699,Jag håller med om att
194.3,195.099,En sån här app
195.699,196.699,Inte skulle kunna
197.5,201.099,ersätta god kommunikation mellan föräldrar och sina barn
203.199,206.699,Det är viktigt att man kommunicerar oavsett om man har en sån här spårningsapp eller inte
208.4,209.199,Jag kan tänka mig
209.5,210.0,Förlåt
213.5,215.4,Jag kan tänka mig situationer
215.699,218.0,Men är väldigt glad att man har en sån här app
218.199,219.199,Till exempel om
219.699,222.0,tappa bort sin telefon eller
222.9,224.9,Ja om det värsta skulle hända
225.4,227.0,någon blir kidnappad eller så
278.3,279.0,Det är sant
341.699,342.399,Mm
352.3,353.1,Ja
354.0,355.1,En väldigt
356.8,360.0,Kontroversiell vardagssituation skulle väl vara
361.1,362.3,Om ett barn
363.399,366.5,Jag ville veta hur långt ifrån föräldern är från
367.699,369.699,kritisk till exempel och vill se
370.1,372.6,Hur lång tid det kommer ta innan föräldern kommer och hämtar upp en
373.3,374.5,kan man kolla i appen
375.3,376.899,Ja det är 20 minuter kvar
377.399,379.199,Jag har inte klappat på mig riktigt än
403.0,405.3,Nej just det det kan jag tänka mig är vanligt
421.5,422.1,Just det
444.399,445.199,Ja just det
458.199,458.699,Mm
468.0,468.399,Ja
469.899,470.5,Det är bra
507.699,508.6,Intressant
527.6,528.399,Intressant
547.6,548.2,Just det
548.5,551.399,Man kan skärpa sig lite mer när man vet att någon har koll på en
580.6,581.2,Hmmm
582.7,585.5,Jag var rätt så positivt inställd till det här dilemmat
586.0,587.399,När du först berättade om det
588.899,591.399,Och jag är väl fortfarande rätt så positiv
591.799,594.899,Jag tycker att du kom med bra argument emot också
595.7,598.799,Det är viktigt att man kommunicerar i första hand
