start_time_sec,end_time_sec,annotation
1.899,2.2,Hej
7.299,10.599,Jo alltså istället om man skulle ha en spårningsapp
11.099,12.099,Ja familjer
12.599,15.9,Så inom familjen så kan man spåra var de är
16.199,16.5,Ja
16.8,17.6,barn
18.6,19.899,Bara kanske på ett ställe
24.899,28.1,Det är pinsamt att stå och fråga om man bor där
28.6,29.199,att visa
29.699,30.3,svåra då
32.299,34.2,Eller människor innan de bygger på detta spår
41.0,43.7,Jo i många fall så det kan vara praktiskt
44.5,49.1,Jag tror det bör på att göra annorlunda Jag tror man kan spåra dem hela tiden konstant
49.7,52.899,Sitter jag sju så är det inget
53.399,54.299,om vi har möts
54.899,56.899,Jag vet inte vad andra
57.6,61.1,Om de behöver hjälp och att kunna se var man är så är det så klart bra
77.2,77.799,Tror du det
78.4,83.099,Jag skulle hellre föredra att den som startar det inte var på och så kan man stoppa då
83.9,86.4,Jag tror det är en skillnad
87.299,87.599,Ja
87.799,88.599,Så
88.9,93.0,Själv bestämma det eller på något sätt
94.099,95.099,göra detta till val
116.299,119.299,Det var ju så om man saboterat någon telefon eller
120.2,124.099,Ja i så fall appen på telefonen men det finns ju redan andra appar för det
124.5,125.299,inbjuder
125.7,126.2,telefonen
126.599,127.4,Såna
127.9,132.0,Apple eller Android har ju inbyggda spårningsområden för det första
132.5,133.8,vad den heter
150.099,150.599,Oj så
157.9,159.599,Och det kan ju bra
160.3,164.9,Man bara veta vart barnet är och barnet ska veta hur lossig så man var där
165.599,169.3,Kan man uppnå tillbörlig spårningen då och besöka teater och blablabla
169.9,170.5,Då är det bra
170.9,171.599,Men
173.199,173.8,Något
174.0,175.4,Det där bonite på
176.199,177.199,Sådant tycker jag
186.8,188.199,Jag kommer på tånväkt nu också
193.199,194.099,Det låter bra
237.699,239.3,Ja jag tror det är två väldigt rimliga
239.9,242.199,Man måste ju ha specialutbildning
242.8,245.9,Av barnen och antingen från
246.4,248.3,Ta dem som
249.3,252.099,av de besåker oss överlag föräldrar
252.5,253.9,yttningar eller
254.599,257.699,Ja inte av något repekt sätt så spårar sina barn
258.3,259.3,Av båda ställningfel
260.1,260.6,Ja
261.8,265.0,Men då vill de ta informationen eller datan
266.1,268.1,Speciellt när roboten
269.5,273.5,Inte Alex ut så fort på något ansvar eller verkligen missbruka eller
274.3,277.199,Inte bara föräldrar vem som helst kan i princip använda det här
277.699,279.6,barnen sitter och spårar sina föräldrar
279.8,280.399,båda
281.1,281.8,Och
282.5,283.899,Det vill också vi bara ha lite
284.5,285.1,Ja
285.899,287.899,privacy eller eget
288.6,290.1,Så det bra och är det inte svårt
307.3,309.399,Vad som tur mina fulla spårmäktiga nu
310.1,310.5,Ja
310.899,312.3,och skulle inte heller vilja ha det
312.6,313.1,Får du med
314.1,314.8,Eh
315.699,316.699,Ja det brukar ju säkert vara
317.399,317.8,Vad sa du
327.699,328.1,Ja
328.399,333.199,Det är det klassiska tonåringar springa runt och äta sig där man kanske inte borde vara
333.699,334.5,Eh
335.199,340.3,Jag tror sånt är en del av livet och man lär sig på det
341.3,344.8,Konstant spåras och sådär för att snacka om över sin nacke
345.5,347.399,Jag fattar att det är en skyddsmetod
347.6,350.899,Loben var så lärbaserad riktigt
351.6,352.8,som vissa grejer man kan göra
356.5,357.199,Vadå
358.1,362.5,Tycker du då det är okej att låta ungdomar göra misstag som att mobbla eller
363.0,364.5,som de inte ska vara då
376.899,378.6,Jag tror det är en
379.199,381.0,Såklart man vill att sina barn ska vara säkra
381.199,381.8,men då
383.899,385.899,Om man kan göra olika
386.199,390.399,kolla på dem som är sådär detaljerat så är rätt sätt
400.5,402.5,ifall så länge det är små misstag eller
403.399,404.1,ja
404.3,408.3,Det såg som inte bara stora problem i livet så är det fortfarande bra misstag
408.8,411.8,Och om man hade då en snap så man kunde spåra ibland bara
412.5,415.3,Men inte hela tiden så skulle det vara okej
416.1,420.699,Om de bara vill bli hämtade så kan man sätta igång rutan
421.3,421.8,Ja
422.199,424.399,Lämna det till subben om man faktiskt behöver hjälp
439.899,441.699,Jag tycker om man definierar det som att
442.3,446.3,Spårning är bra i vissa fall så är det bra Men jag tror
446.899,447.6,Ja
448.1,453.199,Dilemmat var att spårningen var alltid på verkar det som att det är en konstant övervakning
453.6,455.1,Spårning av de minderåriga barn
455.399,455.699,Och
456.199,459.5,Så jag tolkar det dilemma på det sättet det är inte bra
463.3,465.399,Applåta kanske inte percordiville bra
465.899,466.3,Att
468.699,469.1,Okej
471.0,473.399,Men om dilemmaet är så då att
473.8,475.199,Spårningen är konstant
475.6,477.3,Och man inte kan stänga av det
477.8,479.1,Skulle du då hålla med
490.399,490.8,eller
514.399,516.6,Du tror att det är okej att ladda upp till
516.799,517.6,för några år
518.299,522.5,Det kostar inte konstant att kolla på appen och försöka lite grann av varandras
522.899,523.5,Så
524.1,525.0,Ja privacy då
528.7,529.1,Okej
531.299,533.799,Jag tycker fortfarande att det inte är en
534.2,536.2,Väldigt bra idé och jag tror man kan
536.7,540.299,Gör en klass till människor och pratar om att testa
541.399,543.5,Så jag tror jag håller vi på panelidat
543.7,547.799,Man borde inte ha en sån där app på telefonen som konstant spårar
552.299,552.7,Ja då
556.399,557.0,Det där är sant
565.7,566.2,Eller
584.2,590.0,Jag tror det var det rättvisa att om man spårar åt ett håll borde man kunna spåra åt andra hållet
593.299,594.899,Att det var en förälder skulle
595.6,597.1,Vi har spårat såna barn
597.799,600.0,Medan barnen inte är spårad
