start_time_sec,end_time_sec,annotation
2.6,3.2,Det beror
8.0,9.699,Just det det sista dilemmat
11.5,12.599,Det handlade om
13.5,14.599,skulle vida en
15.099,15.9,en robot
16.199,18.699,Övermakten skulle
19.899,21.0,Jag skulle
22.199,22.699,Eh
23.5,24.899,Vad säger man
26.1,28.3,Skulle bara lagens
31.1,34.799,Om en algoritm skulle bestämma
35.299,39.5,Vilka lagar och regler som gäller att döma i alla fall
40.299,40.799,Eh
41.399,44.0,Utifrån tidigare domar
44.399,45.899,uppsatta mål
46.299,48.0,På något sätt
48.2,49.299,vara den
51.1,53.0,Det är en paraplyet som
54.5,58.2,Som ser till att lagen följs i samhället
60.299,63.299,Om jag tycker att det är bra eller dåligt
63.7,66.9,Nu kommer jag inte ihåg exakt formuleringen men
67.299,68.299,Förstår du vad jag menar
72.0,72.799,Ja precis
74.799,75.7,De
76.299,77.599,Och sen får man ju
78.799,79.799,Då man
80.2,84.5,Ja vad är det då om man håller med eller inte håller med
85.799,87.9,Jag kan tycka att det finns två aspekter
88.2,90.9,I den här frågeställningen eller det finns två delar
91.299,92.4,Och den
92.799,94.9,Den första delen handlar ju om att
95.9,99.099,Att en AI då skulle vara den som
99.9,101.4,Det högsta
102.0,105.599,Den högsta instansen inom rättsväsendet
106.4,109.7,Och jag kan tycka att det är en bra idé
110.599,113.4,Det andra sticket där det handlar ju om
116.9,119.5,om huruvida den här AIn skulle
120.099,122.0,och basera sina
124.099,126.4,Hur de dömer i de här frågorna
126.7,129.099,Och tidigare mål och domslut
129.5,132.3,Jag kan tycka att det är en ganska dålig
134.3,138.0,dålig grund för framtida domslut
138.8,139.8,De har problem och de
140.8,142.599,Det är ett sådant scenario som dyker upp då
143.699,150.5,Jag tycker att det ligger väl i juridikens natur även idag att man ändrar lagar som inte
151.0,153.199,Som har blivit preglade och kanske inte
153.4,155.0,Stämmer helt överens med
156.699,159.099,Så som samhället ser ut idag
160.0,161.4,Kan du ge igen dig den
162.199,162.9,uppfattningen
175.96,176.36,ja
181.04,182.9,Thats praxis
188.4,191.3,Jo men det stämmer
192.599,193.0,det
194.199,198.599,På ett sätt så är det viktigt Då har man någon form av grund
198.8,199.8,i hur man
201.3,204.4,Hur människor tyckte
204.699,207.099,I frågor lik den här förut
208.3,210.199,Det finns ju så många aspekter som
211.0,213.5,Som är tvivelgerättsbalen inte kan ta upp
214.099,214.8,I en
215.099,216.0,är samhällskonst
216.8,218.3,Lättfall
219.8,223.4,Jag tror ändå att det i många fall som man kastar bort
223.599,224.099,som
224.3,228.599,Domsluten för att de är förlegade eller för att de inte passar in på det
229.9,231.599,Det är fallet som ligger på bordet
231.8,233.199,Varför AIdomare
233.9,235.699,Så på så sätt
237.699,240.5,Jag vet inte om du känner till den här
241.199,243.599,Utan bro versus
243.8,244.3,Vad
249.5,251.099,Om man bort
251.3,251.699,Eh
252.0,253.599,Vätten i USA
253.9,255.5,en federal abortlag
258.8,259.8,Ja det stämmer nog
262.5,263.399,Den här den
264.5,268.0,Sen var ju den logisk som grund för abortätten
268.399,270.399,Och sen bolidom
271.3,272.699,i extra domstolar
273.399,275.5,Det ser på en portfölj då att
276.8,278.5,att ogiltigförklara dem
278.699,279.6,Utifrån
280.3,282.5,den informationen som de har på papper sig då
284.5,286.399,Hur känner du om ett sånt
286.8,291.899,Ett sådant scenario om då en AI skulle vara högsta domstolen och de får ett anfall
292.6,295.3,Skulle de agera likadant eller hur hade de gjort då
318.399,319.5,Känner du att
320.0,320.699,Men
321.399,327.699,Är det någonting som du skulle vilja lägga i en AIs händer eller känner du att det skulle behöva finnas någon mänsklig översyn
366.12,368.399,Men det är ett känsligt ämne
368.699,370.8,Om man nu då skulle vara
371.1,373.0,Den sista instansen
373.699,375.399,Tycker du generellt då
375.699,378.699,att människor gör ett bättre jobb än en robot
379.899,381.1,när det kommer till rättvisa
393.8,394.199,Eller
394.5,396.0,Jag känner som så
397.699,399.199,Det har väl också lite att göra med
399.699,404.899,Men det politiska och sociala klimatet som råder då
406.6,408.0,De omständningarna
408.8,409.899,Och inte alltid
410.5,414.699,Det är populärkulturen som avgör de stämningarna
415.399,417.199,dödsbollen skulle avgöras
418.0,420.199,Om det är en människa som avgör dem
422.899,427.8,Jag kan ju tycka att den opartiska aspekten av en robot
428.399,430.3,Det sista
431.199,435.399,Jag kan tycka att det skulle vara den översta instansen
435.699,436.899,Hjälpa människor
438.199,442.3,Att på något sätt titta tillbaka till den här grundsidan för lag och ordning
444.1,445.6,Lite som man i
446.5,449.1,I säg islam till exempel
449.399,457.0,Man har grundpelarna som staden vilar på och man kan utgå ifrån dem Sen kan människor döma
457.8,459.899,Vad är det med i mindre fall
461.3,462.399,I de länder där
462.8,464.199,för och nackdelarna
464.6,467.699,Så kan man ju döma
468.5,469.8,Visst är det
470.1,475.1,Man hänvisar alltid till den boken som den sista instansen
475.3,477.1,Man kan inte kringgå det
477.3,478.699,Och så sett blir det ju
479.399,479.699,Att
480.0,483.699,Till stor del i alla fall så blir ju domstuten ganska
484.5,485.1,Eh
486.0,486.399,lik
486.699,488.0,Lika behandlare
488.6,490.8,Det finns någon form av
