start_time_sec,end_time_sec,annotation
1.3,1.8,Hej
5.7,7.5,Vill berätta om det sista dilemmat
68.0,68.799,Det förstår jag
84.599,85.099,Ja
85.599,87.7,Jag känner inte till det systemet så bra men
88.7,89.7,Jag känner igen det
144.4,145.599,Jo det kan jag göra om du vill
146.0,147.0,Ja jag håller med dig
147.199,149.0,Det låter absolut inte som en bra idé
159.3,160.4,Oj okej
160.9,163.3,Det blir svårt jag håller inte alls med om det här
166.8,168.9,Jag vet inte om jag tror på det här själv men
169.3,172.0,Vissa skulle väl kanske kunna tänka sig att
175.4,178.0,Att folk skulle bli laglydigare
178.3,179.4,på något sätt
235.699,236.3,Och att man ska kunna få hjälp
245.199,246.599,Det var exakt min tanke
246.8,252.0,Jag tror kanske att det här systemet skulle påverka människor och ändra deras beteende om de redan
252.599,254.8,vara välintegrerade i samhället
255.0,255.699,Och
256.3,260.5,Jag kan tänka mig att många kriminella
260.8,264.0,Som verkligen är riktigt kriminella inte skulle bry sig
349.0,350.0,Ja jag håller med dig
362.0,362.6,Mm
363.5,366.399,Om jag visste hur det fungerade i Kina så kanske jag hade haft
368.3,372.899,Något exempel som talade för att det här systemet faktiskt fungerar
401.1,401.6,Hm
481.199,483.6,Nej precis i vissa kulturer till och med
484.699,486.899,Förväntat att man kommer någon minut för sent
556.0,560.299,Nej jag tror att människor har verkligen rätt till sin egen frihet
572.7,573.5,Just det
574.2,574.7,Ja
576.799,578.0,Jag förstår vad du menar
590.0,590.6,Hmm
591.299,597.5,Jag tycker det är svårt att argumentera för någonting som jag inte själv håller med om Hur skulle du göra
