start_time_sec,end_time_sec,annotation
7.61,7.88,mhm
9.599,9.9,Ja
23.199,26.699,Okej så dilemmat är om vi ska införa robotdomare
29.1,29.399,Ja
42.899,44.0,Ja men
44.5,46.799,Det måste ju ha varit dem som har gjort algoritmen
50.399,52.5,Då skulle inte de ha för mycket makt
53.399,55.0,att vi kunna bestämma algoritmen
55.399,57.7,Det måste vara väldigt bra kontrollerat
75.9,76.299,Ja
85.7,86.2,Precis
86.599,89.599,Men folk skulle nog behöva ha robotdomare då från första början
92.5,92.799,Ja
94.2,96.2,Med en massa människor som övervakar
104.0,104.9,Vad kan se
136.099,136.699,Ja
137.0,138.8,Jo det stämmer väl bra som så där
139.5,142.4,Vad man försöker vara objektiv inom rätten så
142.8,143.699,Går det tillbaka
144.3,146.599,Utan man är ändå så här
147.3,148.099,Har en
148.9,151.3,Och så tar en viss sida utan att man tänker på det
161.5,162.3,försås
183.199,183.5,Då
190.4,190.8,Ja
214.3,214.599,Jaha
217.3,218.3,Nej det tror jag inte
244.5,245.599,Och den var liksom
246.4,247.599,Något fel då eller
251.199,251.5,Ja
297.199,298.6,Det hade säkert också varit bra
298.8,299.8,utan upp dem mer
300.399,301.899,Så de blir bättre
302.199,304.199,Innan man börjar använda dem på riktigt liksom
308.8,312.199,Annars verkar ju inte användaren av den
312.6,313.199,Pålitlig
313.899,314.6,Eh
315.6,316.0,Mm嗯
317.899,318.899,Precis
319.6,323.1,om det blir så bra på flera flera år
323.699,325.399,där man har övervakat den
325.6,327.8,Då kan man väl börja använda den liksom
328.5,330.1,Utan så här
330.899,331.6,Att
331.899,334.1,Man måste kolla igenom sådana grejer också
336.5,337.0,Så
350.0,350.399,så är
351.0,353.3,Vem ska skriva algoritmerna
375.399,375.8,Ja
383.3,386.3,Ja alltså jag tror att de har väl typ samarbetat så att
386.8,388.8,De manadekatorna
389.399,391.199,Det är en del av informationssystemet
392.399,394.399,Som man enkelt kan bota in liksom
396.0,398.5,Hur alltså att det förra uppehållet har gått
400.5,402.0,Det är väl en exakt förutsägbarhet
402.3,403.0,Eh
404.199,407.6,Men det krävs ju väldigt mycket data för att allt ska liksom
408.6,410.0,blir rättvis kan jag tänka mig
418.899,419.199,Ja
426.199,426.699,Ganska
428.199,430.3,Man märker liksom att
430.899,433.1,Alltså vissa fall typ här i Sverige också
433.3,433.899,Eh
434.6,436.0,Alltså
436.8,439.399,Nej men domen har varit helt galen
440.0,441.3,Ja
441.699,442.8,Men
443.3,445.0,De omedgörande inte har
445.899,448.0,Alltså antingen tagit just sådana
448.399,449.699,Vad är det
450.0,452.1,För hårt förslut eller för
453.5,454.699,Men det är svårt på sätt och vis
458.04,459.6, Delvis
460.6,461.199,Precis
464.3,464.699,Ja
467.8,469.1,Ja men verkligen
469.6,472.8,Det måste ändå vara fler personer där i salen
473.399,474.1,Eh
475.0,476.0,Det är för svårt idag
476.3,477.899,om tre beslut
482.6,483.0,Så
483.3,484.0,Verkligen
484.8,489.199,Och sen tänker jag också typ hur många år sedan det var
490.0,492.0,Våldtäktsman tror jag som fick
492.199,495.1,jättemycket pengar typ i kompensation
495.5,497.1,Jag vet inte vad men
498.3,498.8,Alltså
501.199,502.0,Alltså ja
503.1,508.1,Jag kommer inte ihåg men det var flera hundratusen
508.8,509.699,För
510.0,512.7,Nu kom man på en trea jag poppar ut det
516.1,516.5,Ja
517.5,518.399,Och så verkar
526.6,527.5,om man verkligen
529.2,530.0,Precis
532.7,533.299,Ja
534.799,535.2,men
536.899,539.399,Ja men alltså så här dom faller brukar väl ändå
539.899,540.799,Prövas om
541.1,541.799,Um
542.1,544.799,För det mesta alltså jag hoppas det
545.299,548.299,Den provades väl om
548.6,549.2,Jag håller med
549.399,550.399,Eller sköta uppgifter
553.7,554.799,Jag tror inte det alltså
555.299,556.1,Så det är bra
558.6,559.399,Samma sak
560.0,560.6,Ja
561.7,562.399,Exakt
570.799,571.1,Ja
592.7,593.299,vissta
596.2,596.5,Ja
598.0,598.6,Precis
