start_time_sec,end_time_sec,annotation
0.5,1.1,Hej
4.099,6.0,Vill du berätta om det sista dilemmat
15.099,16.1,Jaha okej
24.8,25.399,Mm
32.399,34.899,Jag trodde att det redan fanns en sådan app
40.7,43.1,Har inte iPhone den här find my phone
50.299,51.5,Ja just det
52.6,55.0,Okej förlåt jag avbröt dig berätta färdigt
62.6,65.7,Jaha det låter ju bara rättvist om du frågar mig
66.9,67.799,Eller vad tycker du
77.5,78.599,Ja det är sant
82.299,82.799,Nej
87.299,90.799,Jag tänker att det skulle kunna uppstå något problem med att barn följer
91.5,92.4,sina föräldrar
101.5,102.799,Nej jag förstår
110.9,111.599,Ja
112.0,113.599,Eller om de väntar på att
113.9,117.4,En förälder ska komma och plocka upp dem då vet de hur lång tid det är kvar
125.2,125.799,Mm
128.199,128.9,Mm
134.099,135.099,Nej just det
140.0,144.4,Nej man ska ha lite självständighet
144.8,147.5,Genom hela livet men särskilt när man är barn
154.599,155.599,Ja just det
174.199,174.699,Ja
186.4,186.8,Mm
189.9,191.0,Ja det är sant
192.8,194.599,Ja det är nog ganska få fall
195.5,196.699,Därföräldrar
197.699,204.5,kanske är lite dåliga på att hålla tiden och deras barn i regel får vänta på dem längre än vad föräldrarna själva uppger
216.599,217.199,Mm
225.699,227.0,Nej precis
232.4,233.3,Det är sant
234.9,235.699,Det är sant
236.4,241.699,Ja och sen tror jag kanske inte att det är så himla stort problem egentligen just det där som jag sa
243.099,244.3,Men
244.699,245.3,Ja
247.099,254.099,I överlag så är jag relativt positivt inställd till det här dilemmat eller till den här frågan
261.199,262.0,Ja
263.5,267.199,Jag tror att det kan vara väldigt bra särskilt i
267.8,277.899,situationer där man verkligen önskar att man hade koll på sitt barn till exempel De är ju inte så vanliga och inte så sannolika men de kan vara förödande
278.699,280.399,Om du förstår vad jag menar
297.199,297.699,Nej
301.399,308.399,Det är sant jag tror att väldigt många föräldrar skulle använda appen för att de är oroliga men det kan såklart
308.8,312.5,Det kan vara lätt att man missbrukar appen också
313.199,314.199,Men
316.199,317.0,Ja
317.199,318.399,Ja det är svårt
331.899,333.1,Absolut
348.699,356.8,Nej jag tror att det är naturligt för barn när de kommer upp i tonåren att de vill ta distans från sina föräldrar
357.0,362.399,Jag tror det snarare handlar om undantagsfall med barn som skulle vilja ha kvar sina föräldrars
363.699,368.399,samma närhet som man har när man är barn när man är vuxen förstår du vad jag menar
370.399,372.199,Hur var det för dig när du växte upp
374.199,374.899,Ja
378.199,379.1,Okej
382.5,383.5,Okej
395.6,396.1,Ja
401.6,402.6,Vad skönt
414.8,416.1,Ja det är sant
420.1,420.699,Nej
431.1,431.899,Det är sant
445.8,446.199,Ja
448.8,449.5,Just det
453.899,454.399,Ja
455.199,457.399,Jag förstår vad du menar Så du tänker att
458.1,459.8,Du är emot den här appen
463.699,464.199,Okej
470.8,471.199,Mm
473.6,474.1,Ja
475.5,477.8,Men vissa kanske skulle tro att
478.3,482.1,på något sätt är farligare idag än vad den var för säg
482.5,485.199,hundra år sedan Jag vet inte om det stämmer
485.399,486.5,Vad tänker du
491.6,492.3,Mhm
499.699,500.399,Ja
501.0,504.199,Det kanske berodde mest på sjukdomar och sånt
507.0,508.0,Aha
520.2,520.799,Okej
530.1,531.399,Jag vet inte
535.6,536.899,Jag vet faktiskt inte
538.799,540.899,Jag vet inte om jag tror det heller men
541.299,544.899,Jag kan tänka mig att många tänker så att den är otryggare på något sätt
550.5,551.1,Mm
555.299,556.299,Mhm
557.6,558.5,Det är en bra poäng
560.0,561.399,Hur tror du att det är i Sverige
563.399,563.899,Hm
574.399,574.899,Ja
577.7,583.0,Man vet ju aldrig det är väldigt lätt för äldre personer att tänka att det var bättre förr så att säga
583.2,584.1,Men
584.5,588.899,Ja det är svårt att veta Jag antar att man bara kan titta på statistik
590.2,591.799,Jag har inte tillgång till den
