start_time_sec,end_time_sec,annotation
0.4,0.8,Nej
2.7,4.4,Vill du berätta om det sista dilemmat
52.799,53.299,Okej
55.799,56.6,Berätta mer
179.8,181.099,Ja det hade varit jobbigt
202.8,204.3,Nej det vet inte jag heller
215.8,219.5,Jag vet inte om man kan se det direkt i DNAt ärligt talat
251.699,253.8,Ja jag vet faktiskt inte hur det där funkar
289.1,290.0,Ja verkligen
307.0,310.8,Men om du hade blivit tillfrågad om att dela med dig av ett DNAtest
311.399,313.199,innan du gick på första dejt
326.699,327.3,Just det
350.8,351.899,Ja precis
356.699,359.0,Det tycker jag också Man kan ju också fråga
359.5,360.3,på dejten
363.699,368.5,Man kan ju också fråga om någon i ens familj har det till exempel
372.6,373.899,Hade kanske inte är
414.899,416.1,Ja det vill man undvika
426.6,427.699,Nej de säger det
441.699,442.0,Nej
442.399,443.899,Jag vet faktiskt inte
444.5,446.3,Har du hört talas om något sånt ställe
456.1,457.1,Ja just det
459.5,460.399,Ja just det
461.8,463.1,Jag vet faktiskt inte
477.5,478.5,Ja det finns det ju
488.3,490.699,Jag vet inte hur många invånare Island har
496.5,497.1,Okej
520.5,521.2,Ja just det
536.799,540.0,Ja det kanske är vanligare där att man dejtar varandra sex
562.0,563.0,Har du tycker också
596.899,598.0,Ja den gör det
