start_time_sec,end_time_sec,annotation
0.7,1.199,Hej
3.399,5.5,Vill du berätta om det andra dilemmat nu
19.699,20.699,Mm
24.8,25.699,Mhm
29.5,30.0,Okej
45.0,45.5,Oj
45.799,46.399,Okej
56.299,57.1,Hmm
58.0,58.799,Hmmm
59.6,63.7,Ja min magkänsla säger att det här inte är en så bra idé
79.9,82.2,Jag tror att jag tänker ganska generellt
84.099,85.0,Men
86.099,87.5,Det känns som att det skulle
88.099,96.799,Det uppstår väldigt många problem med ett sådant här system och jag tvekar på om det ens skulle fungera så som man tänker sig att det skulle fungera
113.2,114.0,Mm
123.099,124.9,Du menar alltså
126.0,128.5,Att om man har många poäng så
128.8,132.0,Kan man sätta sina barn i en bättre skola till exempel
137.9,139.4,Okej
140.0,141.199,Jag förstår
142.099,144.9,Men vad skulle man få poäng för då
145.8,149.3,Dåliga och bra handlingar vem är det som bestämmer det
157.0,157.699,Mm
159.9,160.8,Mmhm
172.5,173.3,Mhmm
182.0,182.599,Mm
188.099,188.5,Mm
191.9,192.5,Mm
202.3,203.199,Ja just det
217.699,218.199,Mm
228.3,228.9,Mmhm
234.5,235.199,Mm
247.599,253.699,Vet du något exempel på ett ställe där man kan dra på sig skulder utan konsekvenser
265.3,265.899,Mhm
271.699,272.399,Mm
275.3,276.0,Mmhmm
281.5,282.1,Mm
296.6,297.199,Mmhmm
307.3,308.3,Ja just det
308.6,309.3,Jag känner det
313.8,314.3,Ja
315.699,321.399,Jag vet ju väldigt lite om det här egentligen men jag kan tänka mig att i många länder där det inte finns
321.899,333.5,kreditsystem så finns det ändå konsekvenser för människor som är skyldiga andra människor pengar och inte betalar Förstår du vad jag menar
343.199,343.699,Mm
346.199,346.699,Mm
352.399,355.0,Spelar du djävulens advokat kan man säga eller
366.199,366.899,Mm
376.8,377.199,Mm
397.3,398.3,Ja just det
402.6,403.399,Just det
404.199,415.6,Ja jag tycker att det är intressant ditt perspektiv som du erbjuder och jag tycker att det är storsint av dig att på något sätt ta dig utanför din egen bubbla med det man lär sig här
430.3,431.1,Mm
433.8,434.699,Mmhmm
445.1,445.6,Hm
448.699,449.6,Jag förstår
453.0,454.399,Ja verkligen
482.3,482.8,Mm
497.3,497.899,Mm
506.1,506.8,Hmmm
533.6,535.6,Mm det är en bra fråga
536.0,540.1,Ja på samma sätt som du argumenterar för att
540.6,555.7,Människor i grund och botten vill gott på något sätt så de här människorna som har infört de här systemen vill någonting gott egentligen för sitt folk till exempel Så kanske man skulle kunna anta att människor också gemene man
556.0,563.2,egentligen vill göra gott och att människor kommer att sträva efter att
563.5,569.0,vara medmänskliga och sköta sig givet att de har förutsättningarna att göra det
571.399,578.899,Så kanske ge dem förutsättningar på något sätt det var det jag tänkte med det här systemet också
579.1,600.0,Jag tror att vissa människor kanske inte skulle följa det även om det fanns Förstår du vad jag menar Människor som redan är utanför samhället på något sätt och kanske inte känner att det ens finns en möjlighet för dem att arbeta sig upp så att säga Kanske människor som föds in i en familj där de här reglerna aldrig har följts
