start_time_sec,end_time_sec,annotation
1.399,1.8,Nej
4.5,5.299,Ja eh
6.2,8.8,Och det är ett drömma som jag inte riktigt håller med
9.9,10.4,Det är att
11.099,13.0,Det här företaget skapade ju en spårningsapp
13.699,17.1,För att föräldrarna ska ha koll på vad sina barn gör
17.8,23.6,Men hade företalet oss det på en uppdatering där barn är pins spåras sina föräldrar och det har sagt det till er
24.399,24.8,och
25.0,27.8,Personligen ser jag inte riktigt syftet med det här då tycker jag att
29.1,31.199,Men som både för och nackdelar
31.6,35.1,Och barn borde ha en sorts bra relation och man kan lita på varandra
35.5,36.799,Det är så pass stor del att
37.799,38.299,men
38.7,41.2,inte behöver fundera så mycket utan att
42.0,43.5,Man kan säga att
44.399,46.0,Jag kommer åka hem till Nätorla
46.6,47.399,var där
48.0,48.7,Och
49.5,51.5,Vanliga föräldrar helt enkelt accepterar det
52.899,56.799,Så vissa trevande barn kunde undra vart löper jag då någonstans
57.5,60.299,Det känns bara vara några söga problem i frånfall
61.1,61.7,om det är
62.0,63.2,Löparnyheten
66.0,66.5,Kanske blir det
83.9,85.4,Nej det känner jag inte
86.0,87.5,Det känns väl lite
93.5,96.599,Hela grejen är typ alls säker man ska övervaka varandra
98.0,100.7,Varför skulle man inte bara kunna ringa varandra
101.099,102.299,Eller så gör bästserviss
115.5,116.4,Ja så är det väl
117.2,117.599,Ja
119.099,122.0,Förut så var det inte så stort problem
122.5,125.4,Under APtalet som var mitt under Isannonsreparterare
125.7,128.599, ifrågasatte föräldrar om de visste vad sina barn dessutom gjorde
129.5,131.3,på senare år så har det ju blivit en väldigt
131.599,132.3,Det är väl stora
133.699,134.8,Diskussion om
135.699,137.699,Vad barnen gör eller inte
137.9,138.4,Kom igen
139.099,139.5,och
140.4,143.199,I Sverige fullt personligt jag tänker på att
144.3,148.4,Idag skulle jag då säga att barns beteenden är lika värre vad det har varit tidigare
149.0,151.3,runda alla influenser på sociala medier
151.699,153.4,Eller vad ni får på sociala medier
153.9,156.099,Så lera lusen inte ens är
156.9,159.3,Jämförbara med en normal personlighet
160.8,161.5,Så
162.4,163.599,Jag kan ändå se
163.8,165.699,Orolighetens försvar
166.099,168.0,varför de skulle vara orolig
168.4,169.4,Eller mer orolig
170.3,170.8,men
171.699,172.3,Ja
172.599,173.4,Känner ändå att
173.599,176.5,Det är ju de andra aspekterna man måste jobba på i övervakningen
186.599,187.199,Vad tänker du
210.3,210.8,Att uppleva
228.9,229.8,Därförutist
230.0,230.699,men
231.599,234.0,Och det är väl även väldigt viktigt som förälder att ha
234.599,238.699,Veta saker om sina barns vänner och kunna så länge någon annan vän
239.3,239.8,fråga
240.599,242.0,Någonting som har hänt
243.0,247.199,Eller ha god kommunikation med sina barns vänners föräldrar
250.4,252.599,Det är det här sociala umgänget som
253.3,254.5,Vad är största fördelar
257.199,260.199,Föräldrar inte dedikerar sina liv till sina barn blir lyckliga
260.899,261.6,utan
262.0,264.8,styras barn av en tillståndig person
265.699,266.8,Där egentligen är
267.8,268.899,någonting som de
