start_time_sec,end_time_sec,annotation
0.4,1.0,Hej
3.7,5.599,Vill du berätta om det andra dilemmat
23.6,24.399,Okej
24.899,25.8,Intressant
32.399,33.6,Är det sant
50.1,51.2,har en ett chip
52.0,53.5,I varje finger eller
66.799,67.9,Är det sant
70.2,70.799,Wow
71.2,73.2,Jag har aldrig hört talas om någon som har det
80.7,82.9,Han är lite av en itnörd
99.9,100.4,Okej
100.599,101.7,Jag kan tänka mig det
121.7,124.099,Nej jag förstår att de kan bli chockade
124.5,125.7,Kassa personalen
151.5,152.9,Ja det är lite lustigt
154.599,158.3,Och du skulle operera in ett sånt här chip om du fick chansen eller
179.699,180.599,Intressant
188.3,188.9,Hmm
192.099,194.599,Jag kan tänka mig ett par nackdelar faktiskt
201.4,203.199,En grej jag tänker med att de
203.9,205.599,Någon vill råna en så
206.199,208.0,Ofta räcker det med att man kanske
208.599,210.599,genom sin plånbok men
211.599,216.699,Om man har allting i kroppen så behöver de ju ens finger på något sätt
219.099,220.0,Det låter lite
220.3,221.8,Extremt kanske men
222.3,224.0,Det var det första jag tänkte på
251.3,255.0,Ja antingen att de försöker stjäla ens kroppsdelar eller att
256.0,258.699,Man måste följa med dem helt enkelt
260.5,260.699,Den
287.199,287.8,Jag förstår
311.3,313.5,Ja det är nog inte så stor risk det har du rätt i
321.8,322.399,Ja
322.8,325.3,Men det är också ett väldigt osannolikt scenario
327.399,327.899,Men se
328.199,329.699,Säg att man i framtiden
330.5,333.3,Skulle ha allting digitalt i ens finger
334.1,335.899,Inklusive en sidhandliga
337.199,337.899,också
339.899,342.399,Tågsländet man lever i
342.8,344.5,Över av en diktator
345.0,345.5,Eller
346.399,346.899,om
348.199,350.8,Landet blir hackat på något sätt
352.0,352.3,och
352.399,353.0,Ehm
353.899,354.5,Så att
354.899,355.6,Den här
356.699,358.699,Hackersna eller
360.1,360.699,Eh
361.0,365.899,Diktatorn på något sätt skulle vilja stoppa människor från att resa
366.3,367.3,Skulle de kunna
367.699,368.6,helt enkelt
370.0,372.6,Radera alla idhandlingar på människor som
373.399,374.199, som skulle vilja
374.8,375.5,gör det på
394.699,395.399,Då förstår jag
404.899,406.1,Nej då förstår jag
407.5,409.699,Jag tänkte mig på något sätt en framtid där
410.0,410.899,Alla hade
412.199,413.199,sina saker
414.0,415.3,Inopererade i fingret
416.399,417.399,kopplat till molnet
450.399,451.199,Just det
459.899,460.3,Ja
498.8,500.1,Jag förstår inte riktigt
501.699,502.5,Nej berätta
508.699,509.3,Ja just det
519.399,520.0,Oj
523.2,524.1,Okej
538.2,538.7,Ja
540.2,542.6,Ja men du har helt rätt i det ett medicinskt ingrepp
543.1,545.1,Det innebär ju alltid en liten risk
566.2,568.1,Särskilt för folk som är slarvmajor
588.799,589.299,Ja
589.899,591.0,Det låter som en
593.7,595.899,Ett rimligt argument för den här idén
