start_time_sec,end_time_sec,annotation
0.6,1.1,Hej
2.6,4.5,Vill du berätta om det sista dilemmat
11.099,11.599,Hmm
13.8,14.3,Hmm
24.8,25.399,Mm
25.6,26.199,Jag trodde
27.399,29.1,Jag trodde att det redan fanns såna appar
32.2,33.899,Finns det inte en sån här app som heter
34.399,35.799,Track my phone iPhone
46.2,46.799,Mhm
63.2,63.799,Mmhmm
65.799,66.2,Okej
70.9,72.799,Min initiala tanke var att
73.5,77.599,Det vore rättvist om föräldrarna spårar barnen så borde barnen få göra det tillbaka
81.099,82.0,Men
82.7,84.099,Jag förstår vad du menar med att
84.4,87.4,Det är inte en jämlik relation mellan förälder och barn
90.2,95.099,Däremot kan jag inte se problemen med att ett barn skulle spåra sina föräldrar men det kanske finns några
95.799,96.7,Har du något exempel
103.599,104.5,Hmmmm
107.0,107.599,Oj
108.0,109.2,Ja det skulle vara problem
110.9,111.4,Mm
118.0,118.599,Just det
138.3,139.5,Jag förstår vad du menar
140.5,140.9,Mm
142.199,146.9,Men kanske om denna appen skulle ha en funktion där man kan stänga av spårningen när man vill
155.9,156.699,I och för sig
159.4,161.0,Ja det är helt klart svårt men
162.099,165.9,Jag tror att den här appen också skulle kunna vara väldigt användbar i vissa fall
169.699,170.099,Mm
171.9,172.3,Mm
179.0,180.9,Ja just ja vilken ålder skulle det vara
191.199,191.599,Mm
192.199,195.599,Jag tror många tonåringar vill ha självständighet från sina föräldrar
205.199,205.599,嗯嗯
207.9,208.4,Mm
214.5,214.8,Det var
215.5,216.4,Det förstår jag också
225.099,226.4,Om jag hade haft barn
227.3,227.699,Ja
228.099,229.599,Jag tror att jag hade velat ha det
230.599,234.099,Men jag förstår hur den här appen skulle kunna missbrukas av vissa
235.099,236.099,Särskilt föräldrar
245.699,246.199,Just det
251.699,252.3,Hmmm
253.9,255.199,Det är en väldigt bra fråga
256.6,265.0,Jag vill ju tro att jag skulle ha den disciplinen att sluta spåra dem när de är mogna nog att ta sina egna beslut men frågan är om man själv skulle
267.1,268.399,Förstå när det var
268.899,269.6,Jag kan lita på det
275.399,275.8,Mm
278.1,278.6,Hmm
283.1,283.5,Mm
288.699,289.399,Precis
294.8,295.399,svaret
296.3,298.6,Men hur hade du tänkt nu rent hypotetiskt
302.1,302.699,Precis
308.3,308.6,Mm
314.199,314.699,Mhm
320.5,321.1,Mm
326.8,327.5,Det är bra
332.6,333.899,Jag tycker faktiskt inte det
334.6,336.6,Vi verkar tycka samma i den frågan
348.699,349.1,Hm
355.199,355.699,Mm
356.399,357.699,Det kanske inte finns så många
358.0,359.5,Egentliga fördelar
359.699,360.199,En
360.6,361.8,Det skulle ju vara att
362.5,367.3,Barnen får möjlighet att se när föräldrarna är på väg till exempel efter skolan och så
368.3,369.399,Men
371.8,374.8,I praktiken tror jag inte att det skulle göra sån stor skillnad
376.6,383.3,Kanske bara mer känslan för barnen att det är ömsesidigt Jag tror inte heller att det är så stor risk att ens barn skulle
384.399,388.1,missbruka den här appen eller skulle det kunna vara så
394.399,395.1,Just det
398.699,401.899,Särskilt när de kommer upp i åldrarna
402.399,404.3,Kompisar är viktigare
413.1,415.1,Mm bra fråga
416.399,417.8,Jag tycker nästan det
420.0,421.3,Jag vill tro att
422.1,430.899,I de familjer där föräldrarna har någon slags hälsosam relation till den här spårningen där kanske barnen skulle vara mer okej med att bli spårade
431.199,437.1,Men om det är en förälder som är kontrollerande överlag och utnyttjar sin makt på andra sätt
437.699,444.8,Så kanske det skulle överföras till en appen och då tycker jag att ett barn skulle kunna ha rätten att stänga av appen till exempel
445.8,448.8,Sen så klart skulle det kunna få konsekvenser för barnet
449.3,449.899,Men
451.899,452.5,Vad tänker du
459.1,459.899,Hmmm
472.199,473.5,Verkligen
476.399,478.6,Nej inte jag heller
485.6,486.399,Just det
495.899,497.1,Verkligen
497.3,501.1,I de flesta fall tror jag i alla fall att föräldrar inte skulle missbruka det här eller
508.399,509.5,Bra fråga
510.399,511.699,Jag tänker
511.899,513.2,Kontrollera
513.7,515.299,Vanet gå någonstans
517.1,521.799,Kanske bestraffa barnen om de gör någonting som föräldrar inte går med på
530.299,532.0,Jag vet inte jag tror inte det
533.0,534.5,Eller jag kanske har fel
549.1,551.1,Jag tycker om det förhållningssättet
552.1,554.0,Jag tycker om det förhållningssättet
558.6,559.0,Mm
560.5,561.1,Mm
567.799,568.299,Hmm
577.1,577.6,Mm
591.399,591.899,hmm
597.7,598.299,Just det
