start_time_sec,end_time_sec,annotation
2.399,2.899,Hallåa
6.7,7.5,Det är kul
7.7,11.8,Och då ska diskutera de här etiska frågorna med eller hur
25.0,27.899,Det är förståeliga planer om ett förslag
28.6,33.5,Ett land ska införa ett poängsystem i hela landet
34.1,36.5,Du får pluspoäng
36.7,38.399,Om du sköter dig väl
38.7,40.799,Och missminutering
41.0,42.399,Om du till exempel
42.7,47.1,kommer sent till jobbet eller går mot rött eller liknande
47.5,50.0,och att de som får bra
50.2,53.1,ska få fördelar i samhället
53.5,56.5,med bättre sjukvård bättre skola
56.799,58.2,Bilar försäkringar
58.6,62.2,Och de som får låga poäng ska straffas för det
62.6,65.099,Inte få resa ut från landets
71.2,77.5,Jag håller med att det är dåligt att införa ett sådant generellt poängsystem
77.7,82.799,Som täcker in allt till exempel om du kommer sent eller om du går mot rött
83.099,86.599,Så det brabbar inte samhället i stort
87.099,90.5,Men samtidigt så ser jag en potential att använda
90.799,93.299,och använda kamerabevakning
93.5,95.4,För att motverka brottslighet
95.599,97.7,Istället för utsökningen vad som görs idag
98.799,104.5,I många länder till exempel England så används mer övervakning än i Sverige
111.599,114.299,Inte i Finland utan i England
114.599,118.4,Och i England är det betydligt enklare att
118.7,121.599,för både polisen och för
121.799,125.2,privatpersoner att installera övervakningskameror
126.099,129.699,Det kan användas för att utreda och
130.0,130.4,Bra
130.8,135.0,För att använda som bevisning i domstol mot brottslingar
135.5,139.0,på ett sätt som inte går att göra i Sverige med de svenska lagarna
146.0,146.3,Eh
146.699,150.699,Just det poängsystemet tror jag kan bli väldigt problematiskt
151.199,153.9,Eftersom ett liknande system
154.199,156.8,Har testats att införas i Kina
157.099,158.4,Då hörde
160.0,160.4,Och
160.599,162.199,Där så har
162.599,167.099,Regeringen bland annat använt det för att förtrycka
167.5,169.0,Det ska vara sådana där
169.4,173.8,Och för att befästa och stödja diktaturen
174.099,176.599,Och då har det såklart betydligt mer problematiskt
192.699,196.099,Jag kan tänka mig att risken uppstår
196.4,201.9,När man går från att bara använda den här övervakningen
202.199,202.8,Från att
203.0,203.599,Just
203.8,205.4,Fokusera på brott
205.8,208.099,att också
208.3,211.8,inkludera andra saker som inte direkt är relaterade
212.199,216.9,Om du skrev där på sociala medier någonting som
217.099,218.599,Det är redan inte vi kan om
218.8,221.599,Så är det helt orimligt att få minuspoäng för det
232.0,233.5,Ja det håller jag med om
233.9,236.0,för att det
236.8,241.3,Det blir väldigt lätt att ett poängsystem som först
241.5,242.3,Införs
242.699,245.5,Bara för att motverka brottslighet
245.8,249.599,Väldigt snabbt kan förändras för att
249.9,253.599,Motverka demokrati är ett exempel för att bestraffa
253.9,257.6,De som demonstrerar även om de demonstrerar helt lagligt
273.899,274.3,Ja
274.6,278.8,I praktiken så blir det att det är regeringen
279.1,283.199,Eller är det människor som är tillsatta av regeringen som studier
283.5,288.6,Och då blir det väldigt lätt att det är räven som ska vakta hönshuset
289.0,292.199,Och att det är regeringen själv som bestämmer
293.1,294.8,Straffar som missgynnar dem
300.1,301.1,Definitivt
302.1,311.5,Med nuvarande lagstiftning så är det väldigt specifikt beskrivet vad som är kriminellt och vad som inte är kriminellt
312.0,315.0,Och då kan vem som helst förstå det
315.699,322.1,Med poängsystemen så blir det också oftast svårt att förstå vad som faktiskt
322.3,325.699,ger poäng och vad som ger minuspoäng
326.1,329.0,Och då kan det användas för att skapa rädsla
329.5,332.1,Just för att medborgarna inte förstår
332.399,335.5,Vad är som man får och inte får göra
335.899,337.5,I förhållande till nuvarande system
362.6,362.899,Ja
363.399,365.0,Ja det är sant
365.199,371.199,Men gör alltså inte att det problemet är unikt just för det sociala poängsystemet
371.699,377.3,Även nu så är det vissa människor som föds i rika familjer och vissa som föds i fattiga
377.6,378.699,Vissa
380.5,380.899,Det
381.199,385.8,Vissa föräldrar som värdesätter utbildning och artighet
386.1,388.399,Vissa som kanske tolererar
388.6,390.399,stök eller oordning mer
390.8,393.6,Så det är inte unikt för poängsystemet
403.5,405.8,Ja det skulle kunna bli ett problem
406.399,407.8,eh mm
408.1,414.5,Till exempel Kina så tror jag att även barnen kan bli bestraffade
414.8,416.699,Om deras familj
417.0,419.1,Är det deras föräldrar missköter sig
419.399,423.899,Det är ju helt orimligt och går väldigt mycket emot
424.199,426.3,Det är rätt statens principer
426.699,431.6,Det är den som är skyldig för någonting som ska stå till svars för det
