start_time_sec,end_time_sec,annotation
0.4,0.9,Men
2.899,4.9,Vill du ha ett sådant system eller Matt
10.599,11.3,Mm
15.3,16.3,Jaha okej
26.8,28.399,Oj det var speciellt
30.1,31.199,Vad ska man göra
42.5,43.2,Hmmm
43.899,44.6,Nej
45.2,46.5,Har du någonsin
48.5,49.7,Har du googlat något
54.5,55.0,Eh
64.7,65.299,Okej
66.9,68.5,Ja det kan vara rimligt
75.2,78.0,Precis personens biologerna fråga
78.4,79.299,Men om
79.599,80.9,Med den här musiken
89.299,90.0,Ja
91.9,92.5,Ja
93.2,97.7,Men kanske älskar man inte sin person
97.9,106.799,Materialistiskt Kanske någon som är lite rik och äldre som inte vill slösa sin tid om man säger så
114.9,119.5,Jag tänker om den här personen skulle vilja skaffa barn på en gång till exempel
128.099,129.5,Ja visst
130.4,133.8,Det beror ju väldigt mycket på olika saker
134.099,135.199,Till exempel
135.4,138.599,De har en procedur flera sändar
139.0,140.0,Om
140.9,148.3,De avviker ifrån det som skulle kunna ses som idealet på något sätt inklusive hälsomässigt då
153.8,154.9,Precis
159.699,162.599,Oj det är en bra fråga Det vet jag faktiskt inte
164.0,165.9,Det kanske inte ens går egentligen
166.199,169.3,Men det var vi ju benämnat andra gånger eller har jag missförstått
179.4,180.599,Okej
191.0,193.699,Just det precis
193.9,198.099,En del bakgrundsanalys
212.3,213.099,Men
213.3,219.4,Alltså nu är jag verkligen inte en expert på ämnet direkt men jag kan tänka mig att man går tillbaka i en sannolikhet
221.099,238.0,Eller sannolikheten att det här ska överföras till framtida barn till exempel Men jag tror verkligen inte att det skulle gå att få fram en definitiv siffra
239.9,245.0,Så egentligen kan man fråga sig om det där är hjälpsamt överhuvudtaget
254.8,256.399,Ja precis
257.199,259.899,Tror ni inte att de skulle säga så
264.699,265.8,Sådana där
270.1,282.0,Jag vet inte kanske någon som är lagd åt samma håll så att säga och kanske någon som skulle fundera mer efteråt på det Det blir ömsesidigt
285.399,287.199,Ska du börja med att svara
288.199,288.6,Och det finns ju många்
296.8,298.0,Ja just det
308.399,308.899,Ja
316.0,316.399,Ja
324.399,324.899,Nej
325.6,326.3,Menar
326.899,331.0,Jag tycker att det är bättre att ställa frågan om istället för att testa
331.6,335.6,Det är betydligt svårare att möta andra människor
347.699,349.199,Precis
361.199,361.899,Mm
365.899,366.699,Nej
367.8,371.1,Ja men jag tänker då om man då sitter på något sätt
371.399,377.1,Ja men om ni nu vill göra det här så ska inte jag stötta er för att säga men jag vill inte blandas in
378.0,380.899,Det känns också lite synd att göra mamman lycklig
381.8,386.199,På grund av till exempel att man har för anlag för psykisk sjukdom
386.8,394.6,För att det finns egentligen många människor som har psykisk sjukdom i familjen till exempel så det är väl liksom inte något som skulle vara en bra partner då
405.1,407.6,Det skulle kunna vara en lösning
408.5,412.1,Kanske till och med att man har blivit lite visare av erfarenheten
413.3,415.1,Det känns som att det finns
415.399,416.5,Det är bra
416.899,417.699,Ja
418.3,423.6,Ska man till exempel eller om man har en förälder som är deprimerad
424.199,430.199,Och du tycker inte att man ska vara tvungen person för att sköta med det här anlaget
444.6,445.8,Mm
447.399,448.3,Mm
448.699,450.399,Precis
457.199,458.3,Just det
461.399,463.899,Men som du inte bråkar om genom moderförening
469.0,469.8,Mm
476.3,477.1,Hmmm
482.1,482.899,Mm
491.6,492.199,Mm
495.199,495.699,Ja
496.5,503.699,Det verkar ju svårt det där men det skulle bli skönt om man kunde minska risken för cancer och så
504.399,506.1,Får inte med fem
507.0,508.3,Vad dödliga
508.899,511.0,Det ser ganska fint ut
513.0,516.1,Det är självklart en massa meddelas man kan få
519.2,522.299,Så det skulle vara ganska mycket bokstavligen kan man säga
524.799,536.299,Förklara det för självmord till exempel om man har någon kromosomavvikelse som gör att man lever kortare
537.0,538.0,Så
539.2,543.6,Utrota de människor innan de ens har fått leva så att säga
544.7,550.399,Och vad kommer det innebära för de människor som redan lever idag Kommer de känna sig ännu mer utanför
563.299,564.899,Ja precis
573.799,578.2,Men visst jag tror att det första alternativet skulle vara enklare åtminstone
590.6,592.0,Ja ja nej
593.5,595.899,Det tycker jag att man går för vardagliga
