start_time_sec,end_time_sec,annotation
0.7,1.199,Hej
4.299,5.5,Vill du berätta om den
7.7,9.599,Jag ville berätta om det andra dilemmat
29.3,30.1,mmhmm
41.1,42.799,Okej jag förstår
49.5,50.6,Mmhm
54.399,59.6,Min första spontana tanke är att det här inte låter som en särskilt bra idé
63.399,65.599,Ja du pratade lite tidigare med
66.599,70.4,Det här med att övervakning blir en form av
71.299,73.4,Kränkning av ens privatliv
73.7,76.099,Och det här är nästa nivå
76.9,77.599,När
78.099,82.0,Samhället ska hålla koll på en inte bara ens familjemedlemmar
82.599,84.7,sen även poängsystemet
86.5,91.7,Det låter lite problematiskt vem är det som bestämmer vad som är okej beteende och vad som inte är okej beteende
92.299,95.799,Kanske inte är så att alla håller med om vad man får och inte får göra
109.0,110.0,Just det
110.4,112.099,Det låter ganska extremt
122.4,123.7,Definitivt
130.9,132.0,Just det
137.5,138.199,Jag håller med
156.199,156.9,Ja just det
164.4,165.8,Ja jag tror jag håller med dig
166.8,168.9,Man blir på sätt och vis också belönad
170.5,173.199,Förstås det är inte vattentätt
173.8,177.5,Om man arbetar och sköter sig
177.699,180.3,Så brukar ofta saker lösa sig
190.599,191.599,Ja just det
203.0,205.599,Ja ett mindre kontrollerande sätt
215.099,215.9,Ja just det
236.4,237.0,hmm
238.599,241.199,Ärligt talat så har jag svårt att se fördelar med det
243.0,245.699,Vissa skulle kanske argumentera att
246.4,250.699,Man skulle påverka människors beteende och kanske att man då skulle få ett tryggare samhälle
251.3,258.8,Men jag har svårt att tänka mig att riktigt kriminella människor skulle bry sig om det här poängsystemet eftersom att de redan är utanför samhället på något sätt
263.399,268.6,De skulle kunna hitta alternativa sätt att ta sig utomlands på till exempel
276.0,277.1,Precis
277.3,278.6,Men kanske att
279.899,282.699,Ungdomar skulle snatta lite mindre
284.6,289.199,Sådana saker men jag vet inte hur effektivt det egentligen skulle vara Det skulle krävas forskning för att
289.699,290.899,Vem ska kunna bestämma det
300.5,304.3,Ja just det många skulle protestera om det infördes
315.6,316.6,Verkligen
329.5,330.3,Hmm
332.199,342.399,Ja i ett mardrömsscenario så skulle det vara en diktatur som införde det här systemet Kanske skulle den diktaturen ha något emot specifika folkgrupper
344.399,345.899,Religioner till exempel
346.199,346.5,Och
346.899,351.1,Att det här poängsystemet då skulle vara designat för att missgynna de människorna
362.1,362.8,Mm
368.399,369.1,Mm
375.1,377.899,Ja just det så är det definitivt
388.6,389.8,Absolut
408.8,409.3,Det är det
409.5,411.199,Definitivt märkligt
429.5,430.0,Oj
432.1,433.5,Det vet jag faktiskt inte
434.199,434.899,Vad tror du
447.8,448.6,Ja just det
459.699,460.3,Nej
463.199,463.899,Just det
473.0,473.699,Det stämmer
484.399,485.3,Intressant
488.399,489.3,Det kan vara så
493.8,494.699,Absolut
508.1,508.8,Precis
509.199,510.699,Tekniker säger jag inte
511.0,513.799,Men det kan användas för onda syften
526.0,526.799,Precis
550.7,551.399,Jag håller med
573.899,574.5,Hmm
575.7,579.299,Oavsett om det här systemet skulle införas successivt
579.899,583.5,Eller om det skulle införas direkt så tror jag att folk skulle protestera
583.7,585.6,Om det skulle införas direkt
586.6,587.5,utan att man
587.7,590.1,Fick vänja sig vid det då tror jag att det skulle vara
590.399,591.6,större protester
