start_time_sec,end_time_sec,annotation
2.1,2.7,Hejja
6.5,7.0,Gärna
7.299,9.8,Dilemmat gällde
10.5,11.599,Eh
12.4,12.9,Såvitt
13.599,19.699,Piller som skulle kunna stoppa åldrandet och ge personen som tar det evigt liv
21.199,27.8,Men då i det här scenariot skulle det vara så dyrt att endast fem procent av jordens befolkning
28.399,30.8,skulle ha råd att ta det pillret
32.5,36.1,Frågan gäller skulle borde det här pillret tillåtas eller ej
52.899,55.0,Hur ställer du dig till det här pillret
77.0,78.5,Ja verkligen
78.799,79.299,eh
80.7,82.5,som skulle ha råd
82.7,86.299,Ta pillret det skulle vara de rikaste fem procenten på jorden
86.799,94.5,Skulle ju en slags elit nästan skulle ha ett ännu större övertaget som gör att propparna aldrig skulle nyttjas ut på grund av
95.299,96.599,åldrandet
102.599,105.4,Då skulle du kunna vakna och spara på så mycket pengar
105.7,107.7,Vad som helst
109.9,112.099,Jag lutar dock ändå
112.4,115.599,mot att ändå tillåta det här pillret
118.599,119.099,Eh
120.0,123.2,Men här tänkte jag att det sågandeledningarna
124.299,127.299,Vems tänkte jag att det inte
128.4,134.5,Inte en helt ärlig uppsatt dilemma att man ser bara fem procent skulle ha råd
134.699,135.5,pillerät
136.8,140.3,för att pengar är liksom inte en
141.0,145.9,Pengar är en slags social spelvalör pengar är inte en faktisk resurs
147.4,149.4,Att de som skulle kunna göra det
149.599,152.4,Antagligen kunde göra det tillgängligare för fler
152.9,155.0,Det skulle skapa större del av befolkningen
155.5,155.9,Eh
156.5,161.8,Hur finansierar vi det här där det står i kvoten och där ska det köpa skattepengar exempelvis
169.199,172.8,Precis för det jag tänkte att
174.199,180.199,Om man förbjuder pillret då kommer ju 0 någonsin ha tillgång till det
180.599,184.099,För om man tillåter det här först för de rikaste och sen
184.599,187.0,Men låta det vara till forskarna att forska vidare på det
187.199,190.9,Kan inte vi utveckla nya varianter som är billigare och lättare att producera
191.3,193.0,Kommer jag till längs med fyra
200.9,203.599,Jag tänkte det skulle vara
