start_time_sec,end_time_sec,annotation
1.8,2.299,Hallå
4.299,5.0,Ja
9.0,11.5,Ja det var
12.3,14.9,En magisk piller som skulle stoppa åldrade
15.599,17.6,Och bara fem procent
17.8,19.699,Av världens befolkning har det åt bara
24.6,26.1,Vad tror du om det
29.8,31.0,Vad är tillåtet
36.76,37.16,mhm
45.34,45.7,ja
51.46,51.78,ja
56.12,56.56,ja
57.0,57.6,Alltså
65.0,65.36,ja
67.2,68.5,Jag tycker också
69.4,72.799,Kommer liksom pillret alltid kosta så mycket
73.2,75.5,Är det bara för att det är typ göttigt
76.2,80.0,Om det är så att enda så får man förbjuda det direkt då bara
82.2,83.599,att det kostar mycket nu liksom
92.299,92.9,Precis
100.499,100.819,mhm
103.799,104.299,Alltså
106.5,109.9,Alltså jag tycker inte vi borde stoppa det liksom
110.599,113.9,I så fall är det väl mer bara för att
114.799,117.9,liksom vill de att människor ska leva på rivet allmänt
118.7,119.4,Eh
120.599,121.9,Det tycker jag är en svår fråga
126.299,126.9,Vad tycker du
142.52,142.92,ja
146.4,147.0,Alltså
151.099,151.599,och jag
152.8,153.9,Det tycker jag också
155.5,156.699,liksom alltså
157.599,159.3,Jag vet inte då känns det som att
160.199,161.0,Alltså
162.099,162.599,Liksom
163.099,163.9,Vad ska man säga
164.4,168.599,Så finns det inget att ta vara på livet
169.4,172.9,göra så mycket som möjligt innan man dör Då finns det liksom inget
174.0,174.9,Det finns inget
175.4,177.199,Stopp eller slut
179.199,180.0,Så
181.199,181.9,På sätt
182.8,183.9,Men precis
184.099,185.3,Det kan ju vara skönt att se
186.4,187.099,Eh
188.4,189.0,Verkligen
190.5,193.699,Vi tänker också på de människorna som du tar
194.199,195.8,Så det frysningsbara kroppar
196.699,197.599,Är det sett suven
200.5,202.3,Alltså kommer de liksom
203.0,205.199,Jag vet inte jag kommer tillbaka
205.5,207.4,Då förmäller
208.599,209.5,Det poppar upp
216.4,216.8,Nej
226.98,227.34,ja
229.699,231.5,Men tror du det kommer folk i det fallet då
245.419,245.859,ja
252.019,252.299,ja
264.5,266.3,Såg du att
267.199,271.399,Både Elons Musks företag Neuralink har satsat in
272.0,273.6,Sjukprocent av första personerna
284.399,286.199,Ja det tror jag var en riktig människa
286.699,288.3,Och så skrev jag bara
288.5,290.699,Jag ska skriva typ så här Ja människan mår bra
291.199,292.6,Det på något
293.399,295.3,Jag har inte sagt varför
295.6,296.399,Men
297.199,297.6,Och
298.199,299.3,Det
300.0,300.899,Det är så galet
310.949,311.429,jaha
315.369,315.729,oj
324.899,326.0,Ja men verkligen
328.199,328.6,Eh
329.399,331.0,Alltså jag vet inte
332.3,332.6,Väldigt
333.3,335.6,Läskig framtid men också så här
336.5,339.6,Alltså jag är typ ändå glad att jag liksom får
340.399,342.899,Att vara med typ vara en del av den
343.699,344.3,Eh
345.5,345.899,Ja
346.399,348.199,Jag tänker så
348.899,351.5,Inte typ så här hur snabbt teknologin liksom var fram
352.399,352.899,Ja vi sa att
354.199,354.699,Ja
355.5,356.1,Verkligen
358.0,360.899,Men okej om vi ska komma tillbaka till ämnet
361.199,361.5,Så
366.0,367.8,Ja vad tycker du om
368.6,371.1,Eller till och med stoppa åldrandet
377.199,377.5,Ja
389.699,391.3,Hur skulle man göra det
403.239,403.639,ja
413.699,414.199,ja
417.0,417.399,Men
418.399,419.3,Vad är på sås
421.3,422.399,Det vet jag inte alltså
424.1,426.5,Vad man ska göra med all populationen
428.5,429.5,Det
432.899,433.699,Det är svårt
436.5,438.399,Ja alltså det är ju så himla
439.3,441.899,Alltså etiskt fel och ba liksom
443.199,444.8,Ja typ sätta en max
445.1,446.8,Är det det Kanske inte jag vet inte
449.199,450.6,Menar du som bara
450.899,452.0,Men då också
456.8,457.199,Menar du
462.5,464.1,Ja precis alltså då
465.199,467.8,Men att det blir att de bara liksom behöver
468.399,470.399,Det hade avfått
470.899,471.6,Jag sitter nere
473.0,473.699,Eh
476.5,476.899,Eh
478.699,480.6,Men i så fall vad ska man göra
481.199,481.899,Om det är
482.6,483.5,Allt populärt
488.199,489.899,Men nästan så här också typ om
490.399,493.1,Ha pillret gör att man slutar åldras kommer man liksom
494.199,496.399,Och så kommer man gå runt och se ut
497.199,499.5,var lika gammal som när man tog pillret då
501.199,501.699,Så det
503.199,503.6,Så
505.0,508.8,Om man tar det vid femtio så ser man liksom femtio år gammal ut
509.199,511.199,tolv så är man alltid tolv eller
511.6,512.299,Då går det
520.5,523.0,Nej precis det skulle jag nog inte
524.0,525.2, vill jag göra nej
528.399,529.299,Vet du vad
532.2,532.799,absoluter
537.899,538.2,Vad har
539.5,540.2,Precis
540.899,545.399,Jag tänker även fast det inte finns en sån piller
545.799,549.799,Om man är typ såhär 95 och har liksom ont överallt
550.899,552.399,Alltså såhär jag vet inte
553.0,554.5,Jag trodde att jag skulle vara så jätte
554.799,555.399,Detta skulle
555.799,557.899,Sugga på att leva då heller
558.1,558.6,Varför
559.5,560.1,Eh
560.399,562.2,Om man lever liksom i
563.1,565.5,Det hade inte varit
567.2,568.5,Kul att leva alltså
571.7,574.899,Så om det är pillret bara ska göra så att man får sluta åldras men
575.5,577.299,uppmanar elever
578.299,579.399,Ja jag vet inte
585.6,586.0,Ja
586.7,587.299,Nja alltså
588.6,589.1,är något
595.299,595.899,och då
597.5,598.6,Jag vet inte
599.299,599.991,Alltså
