start_time_sec,end_time_sec,annotation
2.299,2.7,Nej
6.099,13.099,Ja i det här dilemmat då är frågan om huruvida ett poängsystem
13.699,14.599,En
14.8,16.0,för att
17.699,19.199,Det är ganska
20.399,24.899,Begänsa en befolknings dålighet
25.699,29.399,tillgänglighet till olika tjänster och så vidare
29.8,30.699,På något sätt
31.199,31.699,Eh
32.399,38.6,de ska övervakas och sedan ska deras goda eller onda gärningar poängsättas
39.0,40.0,Personlig
40.5,43.399,poäng som avgör vad man får tillgång till i samhället
46.7,48.7,Frågan är då huruvida
49.5,52.7,Tycker att det är en bra sak eller en dålig sak
53.299,54.7,Vill du börja vad tycker du
65.2,65.5,Okej
65.9,69.299,När du säger att det inte är en så bra idé
69.5,71.9,Vilket samhälle utgår du ifrån
72.2,74.799,Har du en speciell geografisk plats
76.5,77.4,Eller något annat
98.099,99.0,Så det är väl
99.9,100.7,Det är väl en
101.4,104.2,Den graden som man applicerar det här
104.9,105.9,Tänker mig ju
107.599,114.7,Det kan ju vara allt från huruvida man får ens barn får gå i en bra skola eller huruvida man får åka
115.2,116.0,I
116.599,118.5,bussbilen på enge till jobbet
118.799,119.4,Sverige
119.7,121.799,Det finns någon sorts rimlighetsgräns där också
132.0,135.199,Jag tänker att det är potentiellt en belöning av att ha
135.599,136.8,många sociala poäng
145.699,146.4,Alltså jag
149.699,151.099,Det är ju
151.599,154.3,Något som får man ju ta in en
154.8,159.3,Om nu spekulera jag bara man skulle väl ta in en etisk kommitté
160.599,167.199,Och så skulle vi undersöka vad är handlingar som gynnar samhället och ens medmänniskor så som
168.4,170.3,Som är bra för
170.8,176.699,för alla i slutändan Och kan man på något sätt uppmuntra till det här
178.199,181.3,På något sätt så skulle ju personliga poäng kunna vara
185.4,187.699,Om jag tar ett exempel
188.599,191.099,I bäst så har vi kreditbetyg
191.5,192.0,Eller
193.0,195.5,Det grundar ju sig på ens
195.8,198.199,ett lån och ens
198.699,199.5,Att ha en
199.8,201.8,Ditens barnens besparingar
202.5,202.9,Eh
203.3,206.3,Jag älskar betalningsbemåga och jag tänker att
208.099,209.3,I de länder där
210.5,211.8,Meritbetyg
212.199,217.099,Hon är fastnad det har inte hunnit förrota sig
218.9,221.3,Då har man det kanske inte alltid
222.5,224.199,Samma
224.8,225.9,Vet egentligen
226.4,227.699,In samtider
228.199,228.9,Atts
229.099,233.3,Att göra rätt bland annat ekonomiskt i samhället
234.5,237.199,Man kanske hade fått poäng på varenda med saker förut
238.699,240.5,Ja prata
241.3,246.3,Det påverkar inte ens liv i det långa loppet till exempel att toppa sina skulder
253.699,256.5,Det finns så många länder
256.899,257.6,Där
258.699,261.8,Det dygdetiska betyg inte finns
262.399,264.8,Sverige är väl nedvärderingsländer
265.8,266.1,Eh
266.399,268.199,Det finns också länder som är
268.6,272.5,Aningen utvecklas som Kina till exempel där teknologiska
273.1,274.699,kapaciteten finns
275.199,276.6,Att övervaka på
277.0,281.399,Men att kreditbetygen aldrig riktigt introducerades
282.1,283.899,Det hade de borde ha gjorts
284.6,287.399,Då hamnar man väl i ett scenario där
288.399,291.5,Man måste se till att folk beter sig annat än att
293.199,294.8,Stötta dem enligt lag
295.199,295.699,CC
298.8,299.3,en
299.899,300.699,Ja
301.699,303.1,Jag tänker bara att det kan
303.5,306.6,Vilken motivation till att man skulle vilja ha ett sånt här system
307.3,307.6,Ja
308.3,310.3,Hur känner du om ett sådant scenario
333.3,337.899,Jag tror att det finns sociala konsekvenser i många sådana system
338.699,341.3,Och det här blir ju en social konsekvens
343.3,344.699,Vad talar ett sådant poängsystem
348.899,352.0,Jag var inte redo till det här så är det
352.399,353.1,Men jag kan
355.0,356.3,Nej alltså jag
356.699,360.199,Jag försöker väl mest förklara varför det här systemet är upp
360.6,363.1,På vissa platser för det finns ju
363.6,365.1,Vilken sida är världen idag
365.699,367.199,Om man
367.899,369.399,Om man sätter det på den
371.699,376.399,Om man försöker se lite som varför det här behovet skulle finnas
378.3,379.399,Social
379.6,381.8,Det blir lite mer rimligare
382.1,382.899,även om det
383.399,385.5,Ute på min svenska uppväxt
386.0,389.6,inte är speciellt passande så kan jag ändå se hur
390.1,392.8,Någon skulle vilja ha det här Inte bara
393.0,394.8,Alltså på statyn var på rätt
395.199,397.1,Det kan vara så komplicerat målet
397.5,402.0,Man skulle vilja att ens medmänniskor prövar sig utifrån något poängsystem
416.699,418.899,Jag tänker det
419.199,420.699,Det finns ingen anledning till att
420.899,422.1,Det har dykt upp
422.8,424.0,Det känns det som att
424.3,426.8,Det är ofta man är ganska naiv och tycker att
427.1,427.5,Ja
427.699,430.5,Då är de onda de som har uppfunnit det här
431.3,431.8,Och att de
432.3,433.699,Menar gillande nu
434.3,436.899,De flesta människor vill ju ändå det bästa för
438.0,439.1,Eller fullt börs
439.5,443.8,Sen närstående och ibland i ett större perspektiv för sitt val
444.1,444.5,Så
446.1,447.699,Det var väl mest där
448.3,450.0,Men det är lite svårsålt
450.6,451.8,ur både ett spanskt perspektiv
452.199,452.899,Kan jag köpa
456.6,459.899,Då är frågan om det kanske finns bättre metoder
460.1,460.5,Och
461.0,461.899,På något sätt
463.5,466.3,Det är kanske svårt att lagstifta upp den här sociala
466.6,466.899,Eh
469.399,471.199,Vad kallar man det
472.6,473.6,Med
474.5,476.6,Med vänsterhet
477.399,480.399,De här sociala reglerna kanske gjort det att hålla sig
480.6,481.899,På ett annat sätt men
482.899,484.1,Men det är ju ofta
487.6,488.3,Ja
488.899,497.0,Jag tror att det är väl ofta lättare i mindre samhällen det är därför sådana här system blir mer populära i större samhällen
497.399,499.399,Man vet inte
501.399,502.0,Man vet
