start_time_sec,end_time_sec,annotation
0.5,1.1,Hej
5.5,7.5,Vill du berätta om det andra dilemmat
17.399,18.1,Mmm
21.6,22.3,Mmhmm
31.5,32.2,Hmm
36.0,36.799,Jag förstår
48.1,48.6,Mm
53.7,54.399,Mmhm
72.799,73.5,Mmhm
87.2,87.799,Hmm
90.9,91.5,Mm
111.0,112.099,Ja just det
119.4,121.2,Ja det kanske finns en sån risk
137.099,137.5,Mm
152.4,153.0,Mhm
155.0,155.8,Mm嗯
179.4,180.3,Ja just det
185.3,186.699,Jag förstår vad du menar
187.199,188.3,Helt enkelt att
189.199,194.4,Att bli förälder som barn och ungdom skulle kunna hämma utvecklingen på något sätt
194.8,195.699,självständigheten
204.0,204.5,Mm
211.199,211.699,Mm
214.3,215.0,Mm
246.099,246.599,Ja
247.8,250.8,Ja precis ja det här är ju förstås givet då att föräldrarna
251.199,255.5,verkligen skulle ha stenkoll på barnen att de skulle kolla i appen hela tiden
255.8,261.1,Jag kan tänka mig att vissa föräldrar skulle ha appen men de kanske inte kollade hela tiden förstår du vad jag menar
292.199,292.699,Hmm
294.0,294.399,Mm
309.399,309.899,Mm
315.1,315.6,Hmmm
328.0,329.3,Absolut så kan det vara
349.699,350.6,Ja just det
360.1,360.6,Mm
364.0,364.399,Ja
365.0,365.699,Precis
380.6,381.3,Hur menar du
387.0,387.5,Mmhm
396.199,396.699,Hmmm
422.0,422.899,Men vad skulle det kunna bli
447.5,448.199,Okej
449.0,452.699,Tror du att det är vanligare bland människor som kommer från religiösa familjer
469.1,469.699,Mhm
490.5,491.0,Hmm
495.1,496.399,Okej jag förstår
536.399,537.2,Nej förstås
538.2,538.6,Ja
557.799,558.299,Mm
565.1,566.1,Nej förstås
569.399,570.799,Nej där håller jag med dig
571.6,575.1,Det är viktigt att man bibehåller en bra kommunikation inom familjen ändå
