start_time_sec,end_time_sec,annotation
1.7,2.1,Jo
6.099,10.4,Ja så någonstans är det bara att det blir en hel date
11.599,12.0,men
12.699,13.8,Men
14.5,19.0,De frågade om du fick ta ett gentest
19.8,28.1,Och DNAanalysen ska visa till exempel om du har en förhöjd risk till psykisk sjukdom eller någonting annat
28.5,29.899,Skulle du ta
35.52,35.84,mhm
43.5,44.02,mhm
49.52,50.0,mhm
50.899,53.2,Alltså jag skulle
53.399,54.899,Jag valde att typ
55.1,60.799,Jag håller inte helt med jag tänker på mittan Jag skulle kunna göra det
61.2,66.2,Nästan en nyfiken grej jag skulle också vilja göra en DNAanalys på detta
66.599,69.2,Om jag har förhöjd risk till olika sjukdomar liksom
69.9,70.4,Eh
72.5,75.5,Precis precis så det skulle vara lite mer från mitt egna intresse
75.9,80.5,Men jag tror absolut att om en person då medgör ett DNAtest inför en första dejt
80.9,84.099,ser det lite av en röd flagga liksom
84.4,85.099,Eh
86.9,92.0,Men sen så tror jag att jag skulle ändå gå på dejten bara för att se vad för slags person det skulle vara
92.599,93.2,Ja men precis
94.599,95.4,Artigt så
95.9,97.5,Skulle göra det liksom av nyfikenhet
101.0,101.299,Alltså
104.5,104.9,Eh
112.299,112.799,Ja
115.799,121.0,Ja eller alltså den personen skulle kråga det eller personen som skulle göra det åt dig
125.0,125.4,Ja
126.0,129.9,Precis det känns som att det måste vara en väldigt speciell person
131.099,131.699,Jag vet inte
132.0,135.599,Det kan vara en person som verkligen letar efter att skapa en familj
135.8,136.4,ha barn
136.699,137.099,Liksom
137.699,140.9,Och då vill den här personen ha så bra
141.3,141.8,Alltså
142.3,144.9,Ge så bra gener som möjligt till barnets
145.8,147.9,Och därför liksom
148.199,153.0,Ja och inte slösa tid på att lära känna människan innan de vet om deras gener är bra nog
153.3,154.5,för dess barn
155.199,155.9,Eh
156.099,158.8,Lite skumt sätt att se på det skulle jag vilja säga
159.8,164.3,Eller iallafall inte sättet som jag skulle se på hur man vill starta en familj liksom
165.8,170.3,När jag först läste frågan jag tänkte lite på
170.9,173.3,Alltså när personer letar efter surrogat
173.8,176.099,Eller liksom
176.5,177.699,donation liksom
178.4,184.5,Då vill de ju oftast kolla på vad personen gör
184.9,188.9,Få fan som gör ett DNAtest skulle de vara på att göra det
189.199,192.9,Det handlar om att ha så bra gener till barnet som möjligt
193.099,195.9,Och den finns i hundra kronor kan jag då tänka sig
197.0,203.599,Men i dejtingscenen så handlar det ju mer om att du vill också leva med människan och ha ett romantiskt förhållande med människan
204.699,205.3,Och då
205.599,211.8,Även att börja med att om inte honan är ominför bing
212.099,216.3,Om man skapar familj det är lite tidigt tycker jag
219.099,221.599,Så vad finns det några för och nackdelar
222.3,222.699,Ja
223.8,225.9,Det kan ju också bara vara att den här personen
226.099,227.0,Det ville
227.4,229.4,Alltså de ser det som ett personlighetstest
230.099,230.5,Liksom
231.4,233.099,Att se
233.4,234.9,Det finns ju
235.099,238.8,Man brukar väl säga att personlighet är 50 gener 50 miljö
240.0,241.099,Jo ungefär
241.9,248.599,Så de kanske tänker att då ser jag den femtio procenten nu direkt genom ett DNAtest
249.5,254.699,Ett exempel var också att det är för hög risk för psykiska sjukdomar
255.099,260.3,Och psykiska sjukdomar är ju något som påverkar ens personlighet
260.8,261.5,Aggerande
263.0,267.199,Så kan jag tänka mig att den här personen tänkte att det är typ en genväg
268.0,268.8,Till att se sånt
269.399,270.1,Eh
270.399,275.399,Det kanske är det mest normala sättet att göra det på
276.399,280.199,Men jag kan förstå att det kanske är en intention
289.199,289.5,Eh
292.699,293.5,Nej precis
293.8,298.199,Det är absolut det normala sättet och jag tror det sättet som de flesta föredrar
299.1,302.1,Alla känner en förståelse
304.199,305.699,Och inte genom test
306.5,307.399,Ehm
307.6,310.899,Men ja det finns ju speciella människor liksom
311.3,312.0,Och
312.5,316.0,Eftersom min hjärna så tänker jag också på väldigt extrema fall där det är
316.399,317.699,Typ människor som heter
317.899,321.3,Trött på dejtingscenen
321.8,325.399,i en sån genväg typ
326.5,327.3,Ehmm
329.199,331.899,Det är verkligen ett sjukt sätt att se på det tror jag
339.1,342.399,Precis jag tycker att det bara är nyfikenheten av att så här
342.6,346.199,Jag pratade om överkörd också i inledande fråga den här början alltså Varför
346.899,350.0,Varför bad de mig att göra ett test
353.3,354.399,Precis liksom
355.0,355.699,Eh
358.3,362.1,Ja nej men det hoppas jag verkligen
362.5,366.0,Frågan som kommer med dejten så tänker jag att det får personen betala för också
366.199,366.6,Vad tycker du
367.399,368.1,Nej ja du men
369.8,370.3,Eh
371.199,371.699,Ja
372.5,373.5,Och sen
374.5,378.6,Och sen är ju också frågan skulle den här personen erbjuda sin
378.899,379.899,genanalys till dig
380.1,381.5,Så skulle jag se
381.899,383.3,Det är en annan sak
383.699,387.6,Är det här liksom någonting som går åt båda hållanden
388.399,392.1,Det är som att ta av sig här och sedan med din DNAanalys
392.899,398.0,Jag tror det skulle också vara intressant att veta och tycka något person
399.0,399.699,Eh
407.64,408.2,mhm
409.899,413.699,Ja alltså det skulle vara lite konstigt tror jag
414.3,416.6,För mig att se på det sättet
417.1,419.699,Men jag tror jag skulle också
420.3,424.0,Det skulle säga mer om personens karaktär i alla fall om det var ömsesidigt
424.5,425.1,Eh
427.1,428.3,Eller om det var bara
430.399,430.8,Som
431.6,432.699,Progenserdigt
432.899,435.0,DNAtest och ditt resultat liksom
435.5,435.899,Eh
439.6,441.6,Varför typ av person tror du det skulle göras om
457.96,458.44,mhm
462.16,462.6,mhm
471.48,471.96,mhm
473.72,474.16,mhm
475.3,478.8,Absolut Jag tror jag håller med alltså
479.1,480.199,Tänker på
480.699,481.8,Någon
482.5,483.1,Alltså
483.6,484.1,Så här
485.1,487.1,om från någon film eller någon serie
487.6,489.1,så här i
489.3,490.699,som ett elit
491.1,491.5,Exakt
