start_time_sec,end_time_sec,annotation
2.0,2.299,Det är
5.0,11.8,Ja så det var en hypotetisk situation då
12.4,14.699,utfrågad på dejt av någon
15.5,16.1,Eh
16.399,19.8,Ja men att personen i fråga kräver att
20.0,20.5,Det
21.3,26.1,Man ska genomföra en DNAanalys innan
29.199,29.699,Ja
29.899,30.699,Det skulle vara
31.3,33.899,Ja men det skulle vara det sista att
35.299,42.2,Utreda till exempel om man har anlag för en särskild psykisk sjukdom eller liknande
47.299,48.0,Och så är det
50.2,51.1,Ehm
51.5,52.0,Alltså
52.2,55.0,Nej jag tror inte det och är inte
55.299,58.799,Inte för att nödvändigtvis att det är
59.899,63.0,Att jag skulle vara emot det
63.399,67.5,Jag är nog själv kanske lite nyfiken
68.799,74.7,Ja men varför skulle den här personen ha ett intresse av att veta det
80.9,89.0,Ja och varför är den så väldigt nyfiken på det här överhuvudtaget
91.599,92.299,Um
107.799,111.9,Vad menar du med Eller vad skulle vara att slösa
112.2,113.9,Den här personens tid
121.7,125.599,Men hur skulle det här DNAtestet hjälpa med det
149.199,153.199,Du menar som anlag för viss typ av psykisk ohälsa
155.8,159.8,Men går det att mäta med DNAtest överhuvudtaget
166.099,166.599,Men
169.9,173.9,Nej det har jag missförstått
174.8,178.4,Att det skulle vara en del av vad DNAtestet avslöjade
179.599,180.199,Eh
181.5,185.8,Men det skulle väl också kunna vara andra saker som
186.4,190.0,Alltså anlag för andra fysiska sjukdomar
198.4,200.3,Ja men
201.5,202.599,Går det verkligen att
202.8,204.599,Ute
205.0,207.5,Eller är det så pass genetiskt
208.0,212.199,Att det går att också förutspå det med DNAtest
220.9,221.199,Ja
232.353,232.867,ja
239.099,239.599,Nej
245.5,246.0,Ja
246.28,246.96,eh
247.699,252.099,Det blir väl också att det är nästan förnedrande att man ska behöva
252.5,254.4,Särskilt om det är första dejten
260.8,263.6,men hypotetiskt om
266.6,267.399,Som en då
282.199,282.6,Ja
282.899,284.3,Då skulle det väl vara okej
284.399,286.0,Om det är någots
287.699,291.8,Men det skulle ju utgå ifrån att jag i så fall
292.5,296.6,skulle vara intresserad av den här personens DNAanalys
298.399,305.1,Det känns väl också lite som att fuska i att istället för att lära känna personen
305.6,308.1,om han eller hon har cancer i släkten
309.199,315.8,Eller har föräldrar som är alkoholister eller deprimerade eller liknande
317.199,318.899,Det känns som att det ändå
319.1,324.199,Det ingår i att när man lär känna någon förstå så får man reda på de detaljerna
331.399,331.899,Jo
335.5,337.6,Ja verkligen
337.899,342.199,Det är väl det då att man kan hemlighålla vissa saker
344.0,346.8,Från den personen som man träffar
350.1,352.399,Men det är väl
353.1,354.3,Ja jag vet inte
354.6,359.199,Men du har rätt i att det bestämmer att om det är någonting som båda
359.8,360.899,Är jag okej med
362.699,367.399,Så skulle jag nog inte döma någon som ömsesidigt ingår i det
377.1,377.5,Nej
394.899,397.0,Ja absolut
397.199,398.3,Och som
400.899,401.6,Eh
401.899,404.6,Eller vad tänker du då för typ av psykisk sjukdom
430.6,431.0,Nej
431.199,433.3,Det håller jag med om
433.899,438.399,Ja som du säger det finns ju en risk också i att om folk börjar
439.1,442.0,I regel kräva och genomföra
442.3,446.8,Sådana DNAanalyser att det blir som nån sorts elitistiskt
447.199,448.199,Medel då
451.899,452.899,Hållet på sommar
453.1,455.6,modifiera gener också
460.049,460.809,mhm
464.56,472.3,Jag tycker väl kanske lite liknande som här Det känns lite liksom
473.6,477.8,Ja men nästan fascistiskt att man skulle börja
478.5,481.899,Välja bort vissa typer av personlighetsdrag
482.8,491.3,Men å andra sidan om man skulle kunna ta bort en cancergen eller liknande
492.199,494.699,Då är väl det bra på det sättet
508.48,509.0,ja
522.899,523.899,Vad tänker du på då
544.5,545.1,Ja
551.399,555.299,Ja det är en bra poäng Eller tänker du då att man skulle
555.7,561.0,liksom välja att det inte blir någon födsel
561.7,564.0,Av de människorna i så fall
564.6,568.299,Eller tänker du snarare att man skulle göra någon typ av ingrepp
568.5,569.1,för då
570.0,570.5,Eh
570.799,573.1,modifiera eller ja jag vet inte
579.399,582.2,Ja men det börjar ju låta som någon typ av
583.5,584.1,Um
584.399,586.5,Det låter inte så där
587.799,589.799,Inte så jätist lämpligt
596.1,596.399,Ja
597.899,599.2,Det håller jag med om
