start_time_sec,end_time_sec,annotation
0.4,0.9,Hej
4.9,7.099,Ja vad är det sista dilemmat då
12.599,13.5,Mmhm
21.3,23.8,Jaha jag trodde att det fanns såna appar redan
34.6,35.0,Ja
35.7,39.6,Jag tänker att det kan vara ganska praktiskt i många fall eller
50.1,50.7,Mm
51.2,51.7,Mm
52.799,53.399,Nej
60.5,61.1,Mm
61.7,62.399,Mm
62.6,65.7,Jag tycker definitivt att den här appen skulle
66.599,69.2,Att man var tvungen att ge sitt medgivande
70.099,74.799,Och sen också att man skulle kunna stänga av funktionaliteten när som helst när man vill
83.7,84.299,Ja
96.2,96.599,Ja
98.2,98.799,Jag håller med
101.4,114.5,För jag tror att det är väldigt många fall då man har nytta av en sån här app Inte bara i extrema situationer vid kidnappning och såna hemska saker men till exempel om någon har tappat bort sin telefon
135.199,135.9,Ja
137.5,138.699,Precis
140.0,141.5,Det kan också vara
141.9,148.699,Som ett sätt att visa hur långt ifrån man är någon om man ska plocka upp någon till exempel om en mamma ska plocka upp sitt barn
150.0,151.599,Då kan barnet se
152.3,156.3,Hur lång tid det kommer ta innan mamma är vid skolgården till exempel
170.0,170.5,Ja
178.599,179.099,Nej
181.8,186.3,Jag kan komma på två nackdelar med den här appen i alla fall
187.099,187.8,Varför
188.5,190.0,Jag har
191.4,193.699,Jag har två nackdelar med den här appen
195.3,197.599,Ja det första skulle vara då
198.3,207.199,All data lagras någonstans I och för sig så gör det ju alltid det redan nu men det finns väl alltid någon risk med att
207.699,212.0,Människors var de befinner sig någonstans vi sparade
213.5,226.199,Det kan ju utnyttjas helt enkelt särskilt om det är var barn befinner sig någonstans Men å andra sidan sånt finns ju redan nu medel utan den här appen just
227.199,235.199,Det andra skulle väl vara om föräldrar missbrukar sin makt med den här appen och försöker använda den för att kontrollera sina barn
260.0,260.8,Mm
276.899,277.5,Mm
287.6,288.1,Mm
288.5,289.1,Mm
290.699,291.199,Mm
293.899,294.8,Verkligen
299.0,305.899,Vad hade du tänkt om du var tonåring till exempel Hade du velat att dina föräldrar kunde spåra dig Eller det kanske de redan kunde
310.3,310.699,Nej
313.899,314.5,Nej
316.1,317.1,När vi var yngre
318.399,325.6,För jag antar att du är myndig nu men när du var yngre till exempel När man är tonåring så vill man ju ofta inte att ens föräldrar
326.0,327.5,ha stenkoll på en
334.1,335.199,Precis
353.399,353.899,Nej
356.899,357.399,Ne
364.8,365.6,Hmm
366.1,377.399,Det där är en svår fråga för jag tror att om man själv var förälder till barnet då hade man nog gärna velat undvika alla möjliga sådana saker eller hur
381.5,382.3,Mm
388.6,389.5,Mm
391.399,398.0,Nej jag tror jag håller med dig också Det är viktigt att man lär sig från sina misstag så därför är det viktigt att man gör misstag ibland
404.6,405.699,Precis
407.8,408.8,Exakt
421.8,423.1,Ja precis
425.1,426.3,Ja precis
429.8,437.199,Så jag tror egentligen att fördelarna väger över nackdelarna med det här dilemmat i alla fall Det är vad jag tycker Vad tycker du
444.899,445.8,Mm
453.699,454.899,Mmhm
460.6,462.3,Okej det förstod inte jag
465.8,468.899,Nej jag tyckte du förklarade bra Det blev bara ett missförstånd
471.1,471.899,Hmmm
475.699,476.5,Mmm
486.0,488.3,Vad svårt det blev det blev svårare
488.699,490.199,Det är verkligen ett dilemma
490.8,491.1,Alltså
491.399,495.6,Men kanske att jag lutar ändå mot ett ja
497.199,498.6,Just för att
498.899,512.6,När det verkligen händer hemska saker ja då är det bra om det finns en sån här app Men bara för att man har en app som hela tiden spårar så betyder det inte att man alltid behöver gå in och kolla på den
525.6,529.2,Ja jag tycker att det var en bra sammanfattning Jag tror att jag tycker det
548.6,549.7,Jag förstår
550.1,552.2,Det är okej att tycka olika också
553.5,555.899,Och alla behöver inte ladda ner appen heller
563.1,563.5,Ja
565.7,567.2,Men om vi säger så här
568.5,569.899,Säg att
570.1,573.399,Alla föräldrar i världen hade redan den här appen
574.0,577.0,Tycker du att det skulle vara okej om
577.299,582.1,Barnen fick använda den här appen tillbaka på sina föräldrar
590.299,592.399,Jag tycker också att det är rättvist
