start_time_sec,end_time_sec,annotation
1.7,2.1,Hallåj
7.5,8.5,Jo så
8.699,13.8,Det handlar om huruvida man borde införa robotdomare
14.199,16.899,Rättssäkerheten i rättsfall och sånt
17.8,18.8,och
19.0,23.3,Tanken är då att man bär en sån här robotdomare i sin kudde
25.399,29.899,Vi ska lägga mindre sexistiska och mer rättvisa domar och så vidare
32.5,34.1,Har du några spontana tankar
51.6,52.32,aa
53.6,56.899,Ska inte vara enväldiga domare tänker du
60.1,61.799,Det jag tänker är att
62.799,66.4,I den här proppen så stod det att den här roboten har
66.799,69.299,Skulle vara tränade på liksom
69.799,75.5,tidigare målsdata alltså beslut som gjordes i tidigare brottsmål och sånt
77.099,78.2,Och att det är
78.799,79.299,eh
80.9,85.299,Personer som har makten över rättsväsendet som bestämmer hur algoritmen ska se ut
86.099,87.799,Och då undrar jag
88.599,90.4,Vad är den stora skillnaden
90.599,94.0,En som robot då och en människa
94.4,97.0,Vad säger då sig på tidigare
97.7,102.099,Beslut som utfördes av människor blir det då som stor
102.9,103.5,eller
104.0,104.7,Eh
105.0,106.099,Ja men det kan
106.7,107.2,Japp
126.9,127.4,Ja
128.0,128.4,Alltså det
129.3,129.8,Alltså no
130.9,131.699,Alltså när
153.8,155.599,Ja det är lite det jag tänker också
157.199,162.8,Det finns ju absolut ingen garanti att robotar inte kommer vara orättvis
163.4,169.8,Samtidigt är sannolikheten ganska stor att den faktiskt lyckas vara mer rättvis
170.699,172.5,kommer kan det så är det kanske
173.099,173.9,Bra
174.099,175.8,Så hatar den här typen
176.5,177.8,av robotdomare tänker jag
182.099,182.5,Ja
182.9,183.9,Vad är det tycker du
186.0,186.3,Ja
189.3,192.3,Det obehagliga med det är väl kanske det här att
193.4,194.9,Man sitter där och är
195.4,202.699,Och så är det en robot som bestämmer vad som händer där ungefär Det kan man förstå är lite obehagligt liksom
205.199,209.5,Så jag tycker väl att det var väldigt rimligt det du sa i början att
210.199,214.699,Det är då inte så bra om roboten bara gör alla beslut utan det bör nog snarare vara att
215.099,219.5,Det är människor som tar hjälp av robot i sina beslut
223.3,223.699,Ja
225.699,228.099,Ja det är klart
228.699,229.4,Och vad då
233.9,234.5,aldrig ses
249.099,250.199,Absolut
251.599,252.699,Men å andra sidan
253.199,257.399,Kan man ju säga att människor faktiskt är dåliga på de fallen också eller hur
258.3,258.6,bara
259.199,260.3,Ja för att
262.3,265.1,Det kan väl inte så mycket bli då
266.199,268.1,Nej alltså vilket
268.3,269.199,Vilka av
269.5,270.399,rätten
270.6,272.1,går ju egentligen på
272.6,273.199,Vad heter det
274.3,274.6,eh
276.1,278.899,Så det är de beslut som har gjorts tidigare i domstolar
279.399,283.6,Man utgår inte bara ifrån vad det faktiskt står i lagen utan också hur
284.1,286.5,domstolar tidigare har tolkat lagar
288.0,290.1,Så det blir nog svårt
290.3,292.5,både för robot och en människa
293.0,294.399,att få till
294.899,295.399,Så
296.399,298.3,Ja ett likt fall
302.1,302.399,Ja
303.5,304.399,Men
305.0,307.0,En annan tanke var att
307.6,308.8,Chansen då
309.899,314.8,Sannolikt att en människa kanske skulle vara mindre liksom kantig än en robot
315.3,318.199,Att människor bättre skulle kunna klara det här nya roboten
319.0,322.0,Men samtidigt vet jag på riktigt
322.5,323.5,om det faktiskt ställer
326.1,326.8,Det blir hela där
327.399,328.0,Ja
329.199,330.6,Det är liksom hela det här va
332.1,335.6,ja generativa AIteknologier vad det nu heter
341.1,341.899,Ja
342.899,349.0,Jag tror att det kan vara så att vi fortfarande underskattar hur stark den här AItekniken egentligen är
350.899,352.199,Att vi
352.8,354.899,Där vi far oss sådana saker nu så
355.399,359.5,Man underskattar hur bra robotarna kan bli helt enkelt
363.6,364.5,Leibniz
366.899,367.399,Ja
370.8,371.5,Så
371.699,374.399,Vad tror du då om vi i framtiden bistår
374.8,376.699,Att robotdomare var bättre
376.899,377.3,Och då
378.3,383.3,Att göra beslut eller mänskliga domare vore det då bra
383.5,386.199,Låta dem vara domare istället
407.8,410.699,Frågan är då kan man applicera
412.1,414.199,Det tankesättet
414.399,415.6,Etiska frågor
416.3,419.6,När det kommer till de beslut så är det ju i
420.1,421.899,i en kändare form av
422.399,425.1,Som applicerad etik kan man ju tolka det som
426.1,429.0,Frågan är ska vi låta robotar
429.199,434.1,Bestämma vad som är jobbigtst för människor eller vill du hålla kraften att bestämma det själv för
452.6,454.1,I de etiska frågorna
460.3,460.6,Och då
460.8,462.8,Det är hjälplöde det blir lite pixel
466.5,466.899,Ja
469.199,471.0,Så själv robot har du då
471.6,472.8,Precis
473.5,474.3,Sådant
475.5,477.399,Ja hur man passar kanske för att bilda
484.0,485.0,Vad handlar
487.3,487.699,Så
492.399,492.899,Ja
494.699,497.3,Har du några mer tankar i övrigt
505.2,505.76,mhm
506.899,508.8,Kommer de till vadå menar du
512.44,513.64,mhm
516.899,517.399,Dessutom
517.899,518.5,Precis
520.1,520.5,Jaha
521.399,523.5,Har du något specifikt
534.0,534.76,ja
538.4,539.12,ja
541.96,542.68,ja
543.6,544.1,Gördes
548.74,549.46,ja
559.7,560.2,Ja
561.2,562.7,Det är lite privatest
563.0,564.5,Min sak liksom
571.2,571.899,Ja den
576.799,577.299,Precis
579.0,580.1,Det är väldigt så där
580.399,582.0,till exempel på att
583.1,584.1,teknologin nu
585.1,590.399,Teknologi är inte alltid könsneutral utan nybalest säger jag
591.0,593.5,Utan det påverkas ju av
594.5,595.1,ska säga
595.299,596.299,Ja
598.6,600.0,av samhällets fördom
