start_time_sec,end_time_sec,annotation
0.5,1.1,hej
3.2,6.9,det är jag som är caroline och vi ska prata om de här etiska dilemmorna
8.8,12.5,jag har ju inte jag vet inte vad det är för dilemma eller så så att
13.1,13.7,du ska
14.1,17.5,tydligen säg berätta för mig liksom först vad det handlar om
25.2,25.6,mhm
31.7,32.4,mhm
45.6,46.6,jaha oj ja
50.2,50.8,jaha
51.7,52.1,nej
56.1,56.6,mhm
57.5,57.9,ja
58.3,60.8,oj ett chip i fingret liksom
62.2,64.1,ja alltså jag vet inte
64.4,67.7,alltså min magkänsla säger att jag inte skulle vilja ha ett chip
68.0,69.2,i fingret
77.8,78.7,ja jaha
79.4,79.9,mhm
84.7,85.2,okej
85.7,86.1,nej
90.7,91.0,mhm
97.6,98.6,ja just ja
100.8,101.4,just ja
101.8,104.3,men du skulle tänka att eh liksom fördelarna
104.7,110.2,är ändå väger över de eventuella nackdelarna alltså risken med typ inte bara att
110.6,113.7,göra ett medicinskt ingrepp och sätta in chippet men
114.0,115.2,också liksom
116.1,117.7,att du skulle ha någonting i din kropp
117.9,119.0,som eh
120.1,124.1,skulle kunna styras av någon annan på något sätt
130.7,131.2,mhm
138.7,139.6,ja precis
141.9,142.9,nej haha
143.9,145.2,nej  precis
154.6,155.1,mhm
155.6,156.3,om
157.0,157.3,om
159.0,161.6,nej men om om typ staten skulle ha det
161.9,162.8,tillgängligt
163.1,166.6,för att ja men effektiv att man skulle liksom ja men
167.8,168.1,eh
168.4,175.1,eh ha allting på en och samma plats så du skulle kunna ha ditt pass däri som bara upp upp
175.3,180.1,uppdatera sig av sig själv automatiskt och så eftersom du redan har ett fejs på dig
180.8,183.1,eh skulle du liksom ha det då?
189.4,189.9,mhm
192.1,192.6,mhm
197.3,198.1,mhm
204.2,213.1,just ja just ja och ah staten kan även bli hackad själv på något sätt av andra liksom cyberattacker utifrån
213.8,215.5,eh som kanske skulle liksom
217.2,220.3,stänga av all el eller göra någon slags attack
220.7,222.6,och sen så skulle de eh
223.0,223.5,eh
223.7,229.6,hindra en från att resa för att de ogiltigförklarade allas pass till exempel och
235.6,236.1,ja
242.2,244.1,ja du tänker så
252.0,252.7,mhm
263.0,263.5,mhm
264.5,264.9,mhm
267.7,268.2,mhm
268.7,269.1,mhm
270.0,271.9,alltså jag vet inte bara magkänslan
272.6,274.2,för mig fortfarande jag kan inte
275.5,279.2,jag har väldigt svårt att se mig själv att jag skulle göra det ärligt talat alltså om
279.5,281.0,om jag fick möjligheten nu idag
281.6,283.9,även om det skulle vara såhär superpraktiskt
285.6,289.6,så och även fast liksom jag menar jag blir ju redan övervakad
289.8,292.0,på mobilen med mobilen och
292.6,293.2,allt det där
294.0,295.2,men
296.5,302.1,men ändå så känns det är någonting med just att sätta det i kroppen vilket kanske helt irrationellt jag vet inte
302.7,303.2,men
303.7,304.1,ja
315.5,316.0,mhm
317.1,317.6,mhm
320.9,321.5,mhm
321.8,323.3,mhm just ja
324.1,325.8,läser du användaravtal och sådant?
326.9,328.2,jaha mhm haha
337.9,338.5,ett vadå?
340.3,343.5,ja just ja det här har jag hört talas om
348.3,348.8,mhm
353.2,353.5,mhm
353.9,354.3,mhm
360.0,360.8,mhm
364.5,365.1,mhm
373.2,375.4,mhm jag håller med jag håller med
375.9,381.6,det också så eftersom att det är långt ifrån normen just idag att att sätta chip
381.8,382.2,i
382.6,386.2,eh i fingret för att kunna ha sådana här vanliga funktioner som vi använder
386.6,392.0,eftersom att det är liksom det är inte många jag känner jag känner ingen som har det haha men det är liksom
392.2,393.8,det är nog inte så många som har det
394.1,394.8,så
395.3,395.9,eh
396.5,401.8,då då tar emot extra mycket för då känns det som att det är ett ännu större steg för en själv att göra det
402.3,408.7,men om det skulle vara norm om liksom varannan människa typ hade det då vem vet då kanske man hade varit mer öppen för det
409.2,413.3,men det känns så jäkla läskigt just att det är i kroppen och att såhär
415.5,415.8,ja
416.1,417.0,äh jag vet inte
419.3,420.9,men om någon skulle fråga dig om du
421.1,421.8,eh om
422.2,433.3,om skulle fråga dig idag typ och det fanns något tält här utanför fast nu är det för kallt för att ha tält ute men men om någon skulle ha liksom någon slags station och bara chippa dig och få
433.6,436.6,ditt eh bankkort eh
437.1,440.3,ehm ditt pass och någonting
440.9,441.5,överallt
461.1,461.9,mhm
469.8,470.5,nej
475.4,475.9,mhm
477.1,477.6,mhm
478.6,478.9,mhm
488.6,489.1,mhm
494.3,494.7,mhm
496.9,497.3,nej
498.3,498.7,nej
499.6,512.4,nej jag har verkligen svårt att se att det kommer att jag skulle göra det aldrig talat men alltså jag ser ju jag förstår ju varför vissa skulle vilja göra det det blir ju praktiskt man behöver ju inte komma ihåg alla sina grejer och så det man har alltid med sig det liksom
514.2,516.7,och jag menar så länge man en laglydig
517.0,522.0,eller så att du vet så jag behöver inte åka med fake jag behöver inte fake id jag behöver inte
522.3,522.8,eh
523.3,523.7,eh
524.2,525.3,jag har inga problem med att åka
525.7,527.2,vart jag vill du vet så
527.9,529.4,så på det sättet ja
529.7,530.8,det det kan funka
535.1,536.4,mhm
539.1,539.7,mhm
546.7,547.1,mhm
559.8,560.4,ja
565.2,565.8,mhm
573.9,574.3,mhm
578.7,579.2,mhm
580.9,581.6,mhm
589.3,590.5,ja just ja
595.0,597.1,kanske använder mänsklig energi
599.66,599.97,eh
