start_time_sec,end_time_sec,annotation
0.0,0.5,hej
2.3,2.9,haha hej
3.2,5.5,vi av man av man avbryts liksom
5.8,6.8,haha mitt i meningen
12.8,13.1,jag kan
13.8,14.1,ja
22.8,24.0,mhm
26.1,26.5,mhm
42.3,43.8,mhm varför då?
44.0,46.1,eller är det någon särskild anledning?
57.3,57.6,ja
61.4,62.3,jaha
67.4,68.2,mhm
69.6,70.1,mhm
70.8,71.3,mhm
77.4,79.0,jag förstår nej
90.1,92.3,okej om jag skulle gå med på det?
111.3,112.9,okej jag tror att jag fattar
113.3,113.6,ja
123.1,124.3,verkligen
124.8,125.5,ja
133.1,138.6,ja du vet ju vad man säger man man ska inte be om dna-test förrän den tredje dejten haha
152.6,153.2,mhm
164.6,165.3,ja
165.7,166.9,berätta vad tänker du?
178.0,179.6,just det ja det är väldigt känsligt ju
188.4,189.0,mhm
194.4,195.9,ja jag förstår okej
202.5,202.9,mhm
210.5,216.7,ja precis ja men jag har en sådan sjukdom jag har en sådan blodsjukdom så att jag kan inte skaffa barn med folk som har samma
217.1,217.6,sjukdom
219.4,220.0,så kanske
220.3,226.5,ja men det är fortfarande lite extremt just första dejten det måste vara att man är verkligen jätte säker på att man vill ha barn typ
227.2,227.8,direkt
242.4,242.8,mhm
245.8,246.4,mhm
259.2,262.4,ja just det ja det också ja
265.3,265.9,mhm
279.5,280.1,mhm
284.5,286.3,ja absolut ja
288.7,289.5,precis
291.0,292.6,jo men eh jag håller med
293.1,293.7,det
294.9,295.5,det
296.0,300.1,det är ju viktigt förstås särskilt om det kommer på tal med att
300.4,301.5,man pratar om barn och så
301.9,304.9,jag kan tänka mig att folk skulle tycka det var ganska jobbigt att prata om
306.2,306.7,ehm
309.7,310.1,ja
317.1,320.1,nej nej det gör jag faktiskt inte alls
320.4,321.6,det gör jag inte
321.8,327.3,eh det är också så ovanligt i Sverige och ha den sjukdomen så än så länge ja
333.6,334.4,precis
335.9,346.3,ja precis det är lite mindre risk i alla fall så men också så här ja så det det är inte som en vanlig sjukdom så det det känns lugnt och då måste ju den andra personen också ha det liksom
346.9,347.5,för att
347.9,349.1,men eh
349.4,354.4,men det här med med om dna-test på första dejten det känns som att det skulle kunna vara lite
355.1,357.5,problematiskt väl om någon så här
358.1,372.7,eh säg att man började bråka med sin partner och så visste den att så här ja men du har ju anlag för bipolaritet eller borderline eller någonting så att det här är din ditt klagomål nu det beror ju på att du är liksom koko i huvudet
380.9,381.4,mhm
385.4,385.9,mhm
399.8,400.3,mhm
407.6,408.1,mhm
408.4,412.1,mhm har du någon misstanke misstanke om vad du skulle ha då?
412.4,414.5,vad du skulle ha en större sannolikhet till
429.7,430.7,mhm
430.9,432.8,mhm
436.9,437.4,nej
444.2,444.6,nej
447.7,448.5,ja just det ja
449.0,460.4,jag menar inte att folk med borderline eller bipolaritet är koko utan jag menar bara att någon som någon som eh skulle vara tillsammans med en och vara liksom toxisk skulle kunna typ lägga fram ett sådant argument
462.8,463.6,mhm
465.8,466.8,okej
467.1,472.2,men eh men eh ni misstänker att hon kanske skulle ha borderline misstänker hon det själv eller?
479.9,480.5,mhm
484.3,485.4,jaha
485.6,486.9,ja okej
494.2,495.9,ja okej mhm
502.5,504.3,ja precis
505.0,505.9,ja
518.5,519.3,nej
520.6,521.6,nej
532.0,532.7,mhm
543.8,544.3,mhm
547.6,548.0,ja
553.9,554.4,mhm
555.4,555.9,mhm
559.3,560.0,mhm
563.8,565.4,just det ja just det ja
565.8,566.8,bara av ren
567.2,567.7,eh
568.4,568.8,liksom
569.2,572.6,personkemi slash människokännedom liksom
575.0,575.4,mhm
586.0,586.4,mhm
594.04,594.39,ja
