start_time_sec,end_time_sec,annotation
0.5,1.1,Hejhej
3.1,4.5,Det är jag som är Caroline
5.599,7.799,Och vi ska prata om de här dilemmana
9.199,11.9,Ja men jag har inte fått veta vilket dilemma
12.199,13.199,som vi ska prata om
15.199,17.199,Så du kanske kan börja med att berätta för mig?
52.6,53.2,just det ja
55.2,55.799,Ja
57.5,58.0,Ehm
58.899,60.6,nej jag tror jag fattar vad du menar
61.1,61.299,att
61.5,63.1,Det blir orättvist
126.7,129.599,Ah på grund av överpopulation då eller?
141.199,142.0,Ja
142.599,148.8,Jag kan se det från två perspektiv antar jag delvis det perspektivet som du tar nu som är lite mer
149.4,152.199,från ett samhällsperspektiv liksom att
152.8,158.199,Det blir det är orättvist det kommer bara vara rika människor som kommer få ännu mer
158.699,162.3,kunna kommer kunna leva och sitta på sina rikedomar ännu längre och
163.0,165.099,eh bara fortsätta bygga sitt
165.4,166.199,kapital
166.5,167.199,Ehm
168.4,170.599,Medan ja men också så här
172.3,179.099,Det här stora grejen att så här meningen med livet kanske skulle helt omdefinieras vi vet inte nu hur det skulle se ut och
179.599,181.5,Ja men det skulle bara bidra till en massa problem
181.9,187.199,Men sedan så tänker jag också från mitt eget perspektiv på något sätt att om jag skulle få
188.699,190.5,tillgång till ett sånt piller
190.699,190.9,Och om
191.099,194.099,Kanske min familj eller mina kompisar
195.0,199.3,Då är jag inte helt övertygad om att jag skulle säga rakt plankt nej direkt
199.599,200.5,utan jag skulle
201.199,202.4,Ge det en
202.8,204.599,Ordentlig fundering i alla fall
205.0,206.8,Innan jag beslutade hur jag skulle göra
207.099,209.8,för att man vill ju ändå veta vad som händer i framtiden
242.099,242.8,Det tror jag också
268.399,268.899,mhm
269.199,271.6,Ja man skulle bli lite som vampyrer eller någonting
313.5,317.1,Jag försöker tänka på någon person som det skulle kunna vara
325.8,327.399,Jag vet inte hur man skulle man räkna ut det
374.399,376.0,Det var en cool parallell
384.699,387.899,Ja Moder Teresa var också den första jag tänkte på men
390.0,393.0,Jag har också hört något rykte om att hon inte var så snäll haha
410.1,419.199,Ja det är det jag funderar på om jag kanske skulle vilja och sedan så skulle jag kunna så betyder inte det att jag måste leva för evigt jag skulle ju kunna gå till en sådan här
419.6,426.3,Själv eh det finns ju såhär kliniker i typ Schweiz dit man kan gå och få hjälp att dö när man vill
427.199,429.1,Så det kanske skulle
430.899,432.0,göra det ändå
432.6,439.899,Men det skulle också betyda att såhär om man hade barn då skulle man behöva se sina barn dö och allt sånt där så det är ganska mörkt
445.1,448.899,Ja jag vet inte alltså det är inte självklart nej för mig bara det är det
449.699,450.8,Det är liksom
473.5,474.199,mhm
478.199,479.1,mhm
489.699,491.3,Ja den var svår den här
499.399,500.3,Men eh
520.899,521.6,Just det
522.299,525.299,Just det det kanske är så att man inte ens kan dö överhuvudtaget
547.399,548.5,Ja då hade jag
548.7,549.7,nog inte
550.2,551.1,Velat göra det
585.6,586.1,Ja
590.1,593.0,Nej men om det skulle vara så att man inte kunde dö
596.399,597.6,Då hade det ju
598.5,599.799,verkligen blivit
