start_time_sec,end_time_sec,annotation
1.3,2.0,hallå
5.4,6.1,ja
6.3,8.3,det var om du fick chansen
8.9,14.1,skulle du placera ett chipp lika stort som ett riskorn mellan tummen och pekfingret
14.8,19.5,så att du slipper använda kreditkort busskort och ja annat?
24.4,26.0,ja lite samma här
26.8,31.0,men jag är ofta en sådan som tappar bort kreditkort och busskort och annat
35.8,37.4,på ett sätt och vis ja
54.3,56.5,men precis så tänker jag på också
57.1,59.3,det det känns väldigt
59.6,62.1,sårbart och ha det framme
63.3,64.2,eh
72.4,72.9,mhm
92.7,93.2,ja
96.6,97.2,ja
97.7,99.2,eller i värsta fall vadå
99.5,102.4,operera ut det där lilla chippet ur handen
102.8,105.1,om det var någon riktigt såhär äckligt rån
105.8,106.3,usch
119.9,120.5,mhm
135.6,136.1,oj
174.0,177.1,ja jag förstår du säger med att det är alltså
177.5,180.0,man har ju ingen kontroll över huvud taget
181.6,184.1,och de har ju lyckats fått in ett
184.4,186.1,chip i huvudet på en nu
188.0,190.6,elon musk har ju lyckats sätta in ett chipp
191.5,193.1,i någons huvud nu
206.7,207.3,ja
212.6,214.8,men jag har sett det också
227.9,228.5,ja
228.7,231.2,gud jag håller med det
233.0,235.1,haha nej
235.8,238.6,nej usch som de säger igen att det
239.0,243.7,om det blir hackat vad kan det påverka hjärnan? vad kan det göra liksom?
244.7,245.9,ja nej usch
257.6,258.1,ja
280.2,280.7,ja
305.4,305.9,nej
306.3,307.3,och ja
307.5,310.3,visst det låter som en konspirationsteori men
311.0,313.0,det låter också dystopiskt
313.8,316.9,vilket jag tycker vi lever i en dystopi på ett sätt
318.6,319.3,och
319.8,324.7,precis som de här om det blir populärt att sätta in microchip
325.0,326.9,i vem som helst
327.6,329.1,det känns som någonting som
329.4,333.3,någon fasciststat skulle verkligen använda för att
334.5,336.5,för att följa följa deras
337.3,339.2,deras folk och liksom
339.7,341.4,invadera deras privat
341.6,344.7,de privatliv det är nej det låter hemskt faktiskt
348.7,351.0,jag spåra då
351.9,352.38,mhm
358.1,358.6,nej
359.2,366.0,men jag skulle ändå vilja kunna röra vid en typ bankomat och kunna betala
366.5,367.1,ja
370.9,371.8,jaså?
375.8,376.15,ja
383.2,384.4,ja precis
385.0,387.8,det känns också väldigt lätt att kunna sno däremot
390.1,394.3,finns det inte så här ficktjuvar som har någonting som
394.6,397.1,plockar upp på kreditkort
397.4,400.2,så att de blir hackade eller tar pengar eller sådär
400.8,402.5,det känns ju också lite lurt
404.7,405.25,mhm
412.6,413.3,mhm
417.5,418.7,ja precis
422.8,423.5,mhm
436.7,438.3,det är ju nummer ett liksom
438.6,440.4,det är försvinner ju
451.7,452.2,ja
458.0,459.1,ja det har jag
460.6,465.5,det är ju så lätt för jag är en sån som glömmer men jag glömmer aldrig telefonen
466.4,470.4,så det är ju supersmidigt när jag ändå har banken i mobilen
470.9,473.0,då kan jag swipa upp och få mitt kort
473.3,474.7,och betala och
475.2,476.4,jag har ju fingeravtryck
477.3,478.1,eh
479.4,482.2,så det känns inte lika jag vet inte det känns
482.8,484.9,det känns tryggt men också att
485.4,486.3,det
486.7,488.5,om jag skulle bli rånad då
489.0,489.32,ja
490.6,491.17,fingertryck
492.9,493.35,mhm
514.9,516.6,precis precis
541.3,545.3,det låter ju också som någonting jättepraktiskt att ha
545.7,547.7,jag brukar ju skanna qr-kod
548.0,548.9,när jag åker
549.6,550.2,så
550.7,553.3,man köper en biljett i apparna och sedan
553.8,555.1,scanna qr-koden
560.0,563.2,jag åh nu är jag jätteosäker men jag tror att
564.4,566.6,jag tror faktiskt att det finns ja
570.6,572.7,ja för annars så har man ju liksom
573.3,577.5,500 kort som ligger och det är stökigt och bökigt
578.0,579.3,det är mycket smidigare
581.5,582.8,ja precis
587.8,588.5,ja
598.36,600.021,jag tror inte det är något för mig
