start_time_sec,end_time_sec,annotation
2.1,3.0,ja hej
3.3,4.0,eh
4.5,5.8,jag antar du vet inte
6.2,8.4,vad fråga via det här jag har
9.8,16.1,eh så den här eh andra frågan handlar om eh övervakning men det gällde eh
16.4,17.1,land och
17.4,17.7,befolkning
18.1,18.5,befolkningen
19.3,19.9,vad du tycker
20.4,20.8,liksom
21.2,22.4,håller med och jag vill
23.2,23.7,att eh ja
24.7,25.4,eh
27.2,27.9,eh
29.7,35.2,okej eh jag kan prata igen så den här frågan handlar snacka om ifall
35.7,36.2,eh
36.7,37.4,ett land
38.1,39.7,och jag håller med ifall
40.2,41.7,ett land ska kunna
42.0,42.7,över
43.3,44.6,övervakar
44.9,45.9,befolkningen
46.3,48.7,ha ett ett poängsystem till exempel
49.2,52.4,till exempel om du inte gå mot rött ljus och så
53.8,58.2,ha i olika samhällsfunktioner och och så vidare
58.8,61.0,vad du tycker om det
61.2,61.8,och eh
62.0,62.7,och själv
67.6,70.7,ja det är ett sådant här poängsystem och med kanske
71.4,74.9,göra det som man borde eller ja bli eh så
75.3,79.0,ja det land som har eh övervakningssystem
79.7,80.2,ja
80.8,83.4,eh och eh ja
84.0,84.9,i stort sett
85.4,89.7,tycker jag att det här är jättefarligt jag vet eh det så lätt
90.0,91.1,missbrukas
91.4,94.4,att det även om det kanske det det kan
94.9,95.5,vara i
95.7,99.2,bra syfte så är det så lätt att eh
99.5,100.5,makthavare
100.8,102.6,missbrukade makten
103.0,104.8,eh som ja
105.6,107.3,när det gäller så många människor
107.6,110.4,så det är svårt eh kanske
110.8,114.1,se över varenda enskilda fall alltså jag tror
114.8,120.5,det är det är svårt att bygga ett poängsystem där man tar hänsyn till alla
120.8,123.7,allas eh olika situationer
124.1,126.6,men däremot eh men däremot så tror jag
126.9,130.6,ja med tekniken finns så kan det vara bra i vissa fall
130.8,133.7,att då då borde man se till fall för fall
134.0,134.8,vad det kan vara
135.1,135.4,och
138.0,149.5,eh alltså jag tycker det är typ så att det är det här trängselskatten eller vad det kan vara det är på ett sätt eh övervakning bevakningssystem där kanske
149.9,154.2,i fall man kör vissa tider vissa dagar
154.7,158.4,vissa områden så kommer betala extra eller vad det kan vara
158.7,160.3,eh och så kanske
160.8,163.0,kanske de som bryter mot trafikregler
163.6,166.9,att eh att det finns eh ja
167.5,167.7,men
167.9,168.6,i över
168.9,170.8,det finns övervakning så att eh
171.4,176.2,ifall det blir någon som eh råkar ut för en olycka och smiter från olycksplats
176.5,179.7,att det eh alltid finns dokumenterat
180.1,182.2,eh men jag tror ju i vissa fall
182.4,183.8,till exempel på vägarna
184.1,186.2,att eh vi syns till exempel
186.5,191.3,ja du du eh åker på ett område där det finns eh
191.7,194.5,kameror att eh det är någonting du kan tänka på att
194.8,198.2,ja om du väljer att eh ja kanske åker till jobbet då detta inte finns
198.7,202.6,då då trivs med ditt val att det ska finnas val att man kan välja
203.0,203.6,eh
204.5,206.8,jag tycker inte att det ska vara
207.6,208.7,övervakning
209.2,211.4,twenty-four seven liksom men
212.1,213.4,det känns lite
214.1,215.1,eh ja
216.2,218.8,nineteen eighty four det känns lite för mycket
219.2,219.6,ja
235.9,241.2,asså det funkar till till till viss del till exempel mina föräldrar dem kommer från Kina så
241.3,248.1,eh vi åker dit eh i då och då och hälsar på släktingar så där har dem ju ett system där
248.4,251.9,om du går mot rött ljus och eh
252.3,255.9,eh det finns ju registrerat de vet exakt vem som har
256.1,256.7,gjort det
257.8,260.3,ja ja det är ju så och eh
261.1,267.4,eh men jag tror just att det det finns så stort problem ja med ja att det finns miljarder människor
267.6,272.2,och eh även om dessa får ett house som inte följer reglerna
272.5,273.1,eh
273.9,277.1,om det är bara en procent så är det hur många som helst
277.6,278.9,eh så därför
279.2,279.7,kanske
280.4,281.5,ja det beror på
282.3,282.6,och
284.4,285.9,ja i de här fall
286.3,287.9,när de vet att det finns
289.1,289.5,det
289.9,292.3,är bevakat eh övergångsställe
