start_time_sec,end_time_sec,annotation
0.3,0.9,hej
4.9,6.5,ja det får du jättegärna göra mhm
13.7,14.7,jaha okej
24.4,25.3,mhm
32.9,33.4,mhm
34.1,34.5,mhm
35.9,36.3,mhm
47.8,51.2,jaha okej det låter ju inte helt tokigt
59.6,60.1,mhm
66.1,66.5,mhm
71.5,73.0,mhm mhm
81.6,82.0,mhm
84.6,85.3,just det ja
85.6,86.0,mhm
86.6,87.7,ja men eh
88.1,88.5,eh
89.3,91.0,absolut det låter ju jätterimligt
92.4,92.8,mhm
102.0,102.5,mhm
103.4,106.2,ja men eh det här var det här du sade med då att
107.0,108.8,eh den som styr
109.8,110.8,algoritmen
111.0,112.8,alltså att människan bakom kanske
113.7,115.1,att den ehm
116.9,121.6,att man skulle liksom se till att den personen var tillräckligt kompetent och typ hade tänkt på allt
122.1,122.8,alla
123.0,124.6,eventuella risker kanske
137.1,137.9,mhm
144.1,144.5,mhm
146.4,146.8,mhm
149.5,150.3,ja precis
151.2,153.0,ja jag tänkte jag tänkte på
153.6,154.4,ehm
155.8,156.8,ehm
157.1,157.7,ja
158.0,158.3,ehm
158.8,159.0,att
159.2,163.1,eh till exempel om om den skulle men jag har hört någonting om eh
164.0,167.3,det finns sådana här övervakningssystem i usa
167.6,170.9,och så har man använt så ansiktsigenkänning
171.3,172.1,ansiktsigenkänning
172.8,173.4,eh
173.8,175.6,ai för att liksom
176.8,177.4,eh
178.3,181.2,i domar sedan bara ja var det den här mannen som
181.6,184.5,kom in och pistolhotade kassörskan? typ
184.9,186.9,och då har det då har det visat sig att
187.1,188.2,den här ain eller
188.4,190.1,har tränat mer på
190.3,191.5,vita människor
192.3,196.2,som är majoriteten liksom så att då blir den sämre på att identifiera
196.6,200.6,eh minoriteter så att det liksom såhär den den är inte lika säker
201.0,202.7,på att det verkligen inte är
202.9,205.2,den här svarta personen när det väl är en svart person
205.7,206.8,så det skulle kunna vara en
207.0,208.2,en negativ eller vad tycker du?
219.0,220.4,nej att den ehm
220.9,225.9,att den hade lättare att säga såhär det var definitivt inte den här vita personen du vet
226.4,229.0,men att med med minoriteter så är den lite osäkrare
231.0,231.4,mhm
232.5,233.0,mhm
242.0,243.2,mhm mhm
243.4,245.1,har du något sådant där exempel som du
247.8,248.5,känner till?
250.2,251.7,om när liksom ai har
253.4,254.1,krånglat till det?
260.7,261.1,mhm
264.7,265.8,mhm mhm
273.3,276.3,mhm mhm mhm okej mhm
280.8,281.7,ja
288.3,289.0,mhm
296.7,297.1,mhm
299.1,300.4,mhm praktiskt
302.8,303.1,mhm
306.1,306.6,jaha
315.4,315.6,ja
322.6,323.2,mhm
326.2,329.7,mhm menar du att du det känns lite fuskigt liksom?
331.4,331.8,ja
337.2,337.7,nej
338.4,340.3,nej men jag tror jag fattar vad du menar
340.9,342.8,men eh frågan är såhär
343.6,344.2,ja men jag
344.7,348.3,jag har liksom jag har ju testat Chatgpt och så
348.7,349.7,men ehm
350.2,352.7,men inte till någon programmering eller så
353.7,354.7,men eh
357.3,357.9,ja
358.2,359.5,när jag ska
359.7,363.8,jag tycker ju om eh rollspel att spela rollspel och när jag ska liksom skapa en story
364.2,365.1,då kan jag liksom
367.6,371.4,ja precis eh och men men en sak som jag har märkt då
371.7,375.4,eh är att det det är speciellt ett rollspel som jag gillar som är såhär westerntema
376.6,377.5,och ehm
378.6,382.6,eh då kan jag fråga såhär ja men vilket år grundades den här staden i usa?
383.5,386.2,och då eh kan den ge mig olika svar varje gång
389.1,391.9,ja och den säger inte att den inte vet den bara liksom
394.0,394.5,mhm
394.8,395.9,känner du till det också?
401.9,402.3,mhm
405.4,405.8,mhm
413.2,413.6,mhm
414.3,414.7,mhm
422.0,422.4,mhm
425.1,425.6,mhm
431.0,431.9,just det ja
432.1,432.4,mhm
442.5,443.0,mhm
450.4,450.8,mhm
453.0,453.5,mhm
454.1,454.5,mhm
455.2,456.7,känner du så att du liksom eh
458.1,461.8,för du låter inte som en såhär superentusiastisk teknik eh
462.3,462.8,så eller?
468.4,468.8,mhm
470.6,471.0,mhm
472.2,472.4,mhm
477.7,478.1,mhm
479.5,480.1,mhm
488.5,488.9,nej
489.2,490.3,varför tror du att det är så då?
498.8,499.5,mhm
501.4,501.9,mhm
511.0,511.5,mhm
515.3,517.5,ja just det ja mhm
526.6,529.6,ja vad roligt vad gjorde du för något? när dom spelade du spel där eller?
530.3,530.5,mhm
535.8,536.2,mhm
541.2,542.3,ja
555.6,556.7,mhm
560.0,560.9,jaha
561.2,567.8,jag tror att jag kanske har spelat det här spelet faktiskt jag tror att min kusin har det här exakt och när man står stilla då står tiden stilla typ
568.5,570.1,eller då rör inte de sig liksom
572.2,572.6,mhm
573.7,574.2,mhm
577.4,578.2,ja just det ja
585.8,586.1,mhm
587.2,587.6,mhm
594.0,594.8,mhm
599.645,599.985,jag tycker
