start_time_sec,end_time_sec,annotation
1.1,1.399,Hallå
4.7,5.9,Så vad bestämde då
6.2,6.799,Nej
8.4,9.199,Det handlar om att
9.599,10.0,Det blir
10.3,11.0,Media på tid
12.199,12.599,Nä
13.599,14.4,Innan
14.699,15.599,Ja
15.9,16.6,Alltså det går ju
18.8,20.8,och hitta ett test som heter D8
21.1,22.3,Göra ett test
24.8,25.1,Så
26.399,26.8,Ja
27.5,30.199,Det gör att jättesidan ni börjar träffas
32.0,35.2,Och det här testet kan visa till exempel på
37.1,41.5,om du har anlag för psykiatriska sjukdomar och så
43.7,46.299,Bra fråga Mårve Skulle du ta det här testet
47.6,48.2,Eh
50.6,51.0,Ja
51.399,53.2,Då kan man kanske diskutera det
54.1,54.7,Eh
56.299,57.2,att eh
61.0,61.5,Ja
63.2,64.9,Det är väl på ett sätt
66.099,69.2,Jag kan väl kanske förstå om man skulle vilja veta
70.4,74.099,Kanske mer för sin egen skull om man hade ärftliga sjukdomar som
74.4,76.2,kunde påverka framtida barn
77.299,78.099,Eh
80.7,81.799,Och att
82.099,84.0,Visserligen kanske lite märklig
85.299,86.7,Så där på första dejten
87.0,88.299,Men
90.0,92.2,Men om det bäst är för att
92.7,95.0,Att du har gått före i prapptiden
95.7,96.9,Det var väl trevligt
99.2,99.799,Sebbe
100.0,101.599,Partut eller vad man ska säga
103.2,105.9,Det finns känslor som kan upptäckas direkt
106.799,108.7,Det känns lite obehagligt kanske
109.099,109.599,Ja
119.5,120.599,Men
122.5,122.799,Ja
124.099,125.0,På något sätt
127.9,128.699,Vet du
131.0,136.099,Det var inte som på Kura Frågan att alla måste testa sig
136.4,137.4,I papper
138.9,140.8,Tycker jag att vita någon annan på det
141.5,142.3,Eh
145.599,145.9,Ja
146.199,148.8,Precis skulle det gå mer på rätt efter skulle du
149.199,150.3,Säg att det är hej då
152.4,153.0,Eh
157.199,159.099,Ja jag vet inte
186.5,189.199,Jag på att säga att det bara ger utslag åt ni två
189.699,190.5,Det är det liksom
191.699,194.8,Båda har anlaget då blir det
195.8,198.199,Det är inte bra liksom men om det bara är en så är det okej
201.699,202.0,Okej
202.9,203.599,Ah
204.699,205.099,Ja
212.599,216.099,Vad är det du skulle tänka dig att administrera då
216.4,218.699,Är det det att du skickar ut så på
219.8,220.4,Eh
221.099,221.5,Ja
221.699,223.199,Krav på test var jättetäckigt
245.0,246.699,att de kommer liksom
255.0,256.0,Jo det brukar väl
256.8,257.399,Vad som
271.8,272.699,Ja kanske
274.6,277.0,Ja jag vill nog bara inte ha nånting
279.8,285.0,Ja med kan tricket vara för korrekt om man skulle kunna upptäcka på en sånt där
285.8,286.199,Eh
290.1,291.699,Ja att säga det då
292.1,294.199,psykisk instabilitet eller sådär
299.8,300.1,Det
300.8,303.899,Man kanske vill bli förvarnad att det borde i så fall vara
307.1,310.699,Bara för att båda alla har för nåt så finns det ju inget
312.5,314.6,Självklart att det kommer
316.399,318.5,faktiskt ympklas till
319.899,320.899,Sen ser ju
324.6,328.899,Det är konstigt att ha sådana där på första dejten bara
333.399,338.399,Sen vet man aldrig för alltid att det är eget så man kan söka på
339.699,341.1,Det blev lite
341.899,342.3,Ja
346.1,346.5,Ja
350.8,356.5,Det hade säkert varit tagits att det är kul
357.0,358.399,Bra att veta liksom
359.5,360.399,men
362.1,363.5,Vad av
366.199,367.399,det första bit
368.6,371.6,Det hade de varit på eget initiativ i så fall
380.199,384.199,Det är snart nu
384.899,388.699,Eller ge baka kjettaatt itatt det hadde vært livlig
390.699,391.699,Fråga liksom
395.3,395.699,Ja
396.199,398.199,tredje dejten gäller för
398.699,399.399,Eh
399.899,401.699,för genetesten
408.8,409.199,Ja
411.0,412.699,Samtidigt så är det nog en säkerhet
414.8,415.399,Ja
415.699,419.6,Att det syns något på testen så att det redan tycker det är jätteproblem då är det ju
420.5,422.5,Det har ni ju gått jäkla lågt
425.3,427.3,både eller att det har lagt
427.5,428.8,många år på
430.199,430.6,Ja
431.0,432.1,i onödan helt enkelt
433.899,437.3,Men samtidigt så är du ju redo att investera
439.1,440.6,Då kanske man
443.1,443.699,Det
444.0,446.3,Jag vet inte om man tar det samtidigt
446.5,447.199,Lite
475.8,479.6,Men om det bara hade om det inte handlade om barn då utan bara om
479.899,483.699,Att du är orolig att du ska utveckla någon sjukdom framöver
490.1,490.6,Ja
490.899,491.5,ja verkligen
513.299,515.1,precis på små saker
515.799,516.1,Ja
517.7,518.5,Ja
519.0,519.899,Ja men absolut
522.1,524.1,Ja det var något jag tänker på
524.299,524.899,Eh
525.299,526.0,Jag har då
530.78,531.15,nej
531.899,533.5,Jag tycker då att
534.399,537.2,Framförallt om det är liksom för ens egna
537.799,538.6,sjukdomar
539.299,540.5,Alltså
540.7,543.0,Vilket kan ju hända som inte är
544.1,548.299,Det känns jätteklyftigt att ha partners
550.5,550.799,Ja
551.399,554.399,Man vet inte skulle vilja ha en
555.6,559.299,Ja bara okej för någon olycka eller utveckla liksom
559.899,560.399,Det
561.899,563.2,Det kanske om
565.1,567.5,Det är väl i och för sig inte det genetiskt men
568.2,577.0,Och man kunde ta ett sånt test och se jättetydligt att min egen partner var narcissist eller hande såna där psykiska
578.0,580.0,Jag hade nog själv varit djuptiken
581.1,582.399,Gör ett sånt test på det
583.299,584.1,Eh
585.299,587.899,För man kan ju kanske hålla saker
588.6,589.799,gömda ganska länge
590.899,593.899,Men om det då fanns ett enkelt litet test att få reda på
595.799,598.2,om en person vet störningar så att det var
599.6,600.0,Eh
