start_time_sec,end_time_sec,annotation
0.3,1.2,hallå hallå
2.5,3.2,hej
3.4,5.8,vill du berätta om de sista dilemmat nu då?
16.6,17.4,oj
21.8,23.1,aha ja
24.7,26.3,okej ja alltså
27.1,27.9,det här är ju
28.3,30.6,det där med att det bara är 5 % som
30.8,34.8,som får tillgång till det känns ju som att det typ är så med alla sådana här
35.4,36.8,eh lyxgrejer
37.0,37.9,nya grejer
38.4,41.4,eh men kanske de skulle kunna fixa något
42.2,42.8,ja men
43.1,48.3,alltså om det kommer ut om om vi bara tar det problemet först såhär det är såklart att det är ett jättestort problem att ha
48.9,49.6,eh
49.9,52.7,piller som gör att alla lever för evigt och håller sig unga förevigt men
52.9,55.2,men de kanske skulle kunna såhär komma på
55.8,59.2,någon piratkopia eller någonting om du om pillret kom ut
60.4,63.5,alltså just för den här det känns som att det det händer ganska ofta
63.9,64.3,väl?
65.2,71.5,utan att jag vet någonting om det men det händer väl att det kommer ut liksom kopior där modifierar någon liten molekyl typ
72.0,73.2,eh och så säljer man det
73.5,74.9,eh för billigare
77.0,77.6,jag har för mig
78.0,78.7,ja förlåt
79.8,82.1,nej men jag har för mig att jag läste det om
82.5,85.0,någon såhär aids- eller  hivmedicin
85.4,88.7,som först bara liksom västerlänningar hade råd med
89.2,92.8,eh men så skapades det piratkopior så att liksom andra länder i världen
93.0,93.9,också skulle kunna
94.2,97.3,förse det till sin sin befolkning liksom
98.5,99.5,ja vad skulle du säga?
107.1,109.7,nej just ja det är ju den grejen va
111.4,112.5,men ja
112.8,118.5,nej alltså du för det känns som att det såhär meningen med livet skulle liksom omdefinieras helt
119.0,119.8,på något sätt
120.3,124.4,eh och men samtidigt så här om någon skulle ge mig det här pillret
124.8,125.8,jag kan inte
126.0,127.0,jag kan inte säga såhär rakt
127.8,130.1,direkt såhär ja nej jag skulle inte vilja ha det liksom
135.8,136.4,ja
139.3,142.6,just det människor människor går ju igenom liksom väldigt
143.1,146.0,eh såhär extrema eh
146.4,148.6,kosmetiska ingrepp ju för att hålla sig
149.2,153.3,för att hålla sig unga och snygga liksom så där kanske det egentligen skulle kunna vara
154.2,154.7,eh
