start_time_sec,end_time_sec,annotation
0.4,0.9,hej
2.9,3.4,hör du mig
4.8,6.4,vad bra jag hör dig också jättebra
8.0,10.3,jag heter caroline det är vi som ska prata
10.5,10.8,haha
12.6,13.2,ja
13.4,16.0,nu är det så att jag har inte fått se
16.2,18.0,vad det för dilemman eller så
18.5,20.1,så skulle du vilja berätta för mig
20.5,21.1,vad det handlar om
26.9,27.7,mhm
33.0,33.5,mhm
37.2,37.6,oj
44.7,46.4,mhm mhm
50.0,50.6,mhm
51.0,52.9,okej oj vad svårt
53.6,54.3,vad tycker du?
66.3,67.1,mhm
70.6,71.4,mhm
74.5,75.0,mhm
75.6,77.6,ja verkligen ja det håller jag med om
92.4,94.8,ja just det ja
98.7,102.2,jaha för att man skulle få se resultaten själv liksom
103.4,103.7,ja
104.2,110.2,jag fattar ja gud det är ju också svårt men var det så att man kan se liksom vilken sjukdom som helst eller var det just psykiska sjukdomar?
114.0,114.8,jaha okej
115.0,115.4,hmm
118.6,119.1,ja
121.4,122.0,okej
122.8,123.6,för att såhär
124.0,128.9,mhm ja det kändes det här känns jättesvårt jag kan verkligen se båda sidorna från det där
129.2,129.7,för det där
130.4,137.3,och ena sidan så känns så det ju jätteobehagligt om någon typ man inte känner ens ska typ veta
137.5,138.1,eh
138.3,143.2,jättemycket om en själv liksom rent biologiskt om man har anlag till och så
144.0,145.4,men samtidigt kanske
146.3,148.7,alltså jag kan förstå det ändå på något sätt också
149.2,150.4,om man har någon
152.3,155.3,ja men till exempel jag har ju jag har ju en blodsjukdom
155.8,157.2,som gör att eh
157.7,158.1,eh
158.3,160.6,jag kan inte skaffa barn som har samma sjukdom
160.9,161.3,liksom
162.2,162.9,för att då
163.3,166.4,blir barnet jättesjukt om det ens överlever typ
166.8,169.8,på det sätter fattar jag och grejen är att jag måste ju göra ett sånt där test
170.1,174.8,ändå men att man skulle göra det liksom innan första detjen känns lite alltså kanske
175.7,182.9,ja kanske om man typ visste så här okej jag ska skaffa barn med nästa person ja blir tillsammans med typ eller nåt jag vet inte
183.2,183.5,ja
197.3,198.3,mhm
199.1,199.8,ja
201.0,201.8,ja
214.1,214.5,mhm
217.3,218.1,mhm
219.6,220.1,nej
220.8,221.9,nämen gud verkligen
226.6,228.1,ja haha verkligen
231.1,231.6,ja
238.1,238.7,mhm
241.9,242.8,ja
244.3,244.7,ja
250.2,250.9,ja
251.7,256.0,men gud verkligen tänk också om man skulle dejta någon som var liksom
256.7,258.2,heter rötägg och typ
258.6,261.3,säg att du skulle visa att jag hade anlag för
261.7,262.3,eh
262.6,265.6,liksom jag men bipolaritet eller någon såhär sjukdom
266.1,267.1,och om jag då
267.5,276.8,bete mig på något sätt som den jag dejtade inte skulle tycka var okej så kanske den personen skulle liksom vända det mot mig på något sätt förstår du att jag beter galet eller något sånt där
279.5,283.1,ja precis ja vi såg ju faktiskt för dna-testet
284.5,286.5,det hade varit jättehemskt haha
287.3,287.9,ja
292.3,292.5,mhm
293.7,294.1,nej
297.2,297.8,nej
300.9,301.3,ja
304.6,305.1,ja
306.1,306.5,ja
310.6,312.83,nej nej
313.1,314.5,gud
315.2,324.1,nej men alltså vad lustigt att det kom det det här dilemmat kom för att jag pratade med mina kompisar om det här jättenyligen jag kommer inte ihåg exakt när det var ja men fast pratade vi om
324.6,333.8,såhär om du skulle veta när du skulle dö eller om du skulle få typ en allvarlig sjukdom skulle du vilja veta det då skulle du vilja veta datumet eller du vet sådär
335.2,335.7,känns som
336.7,337.2,ja
340.6,341.0,ja
341.9,342.3,ja
347.7,348.6,ja
350.4,350.8,ja
351.4,366.0,ja precis å ena sidan har man den grejen att såhär eh okej om jag om jag ska kommer dö om en månad då vill ju jag veta det för då kanske jag liksom åker och träffar alla mina familjemedlemmar eller åker reser eller någonting någonting som man alltid velat göra
366.6,367.9,eh kanske inte jobba
368.3,372.5,men å andra sidan så kanske man mår skitdåligt denna sista månaden just för att
373.7,374.6,man inte vet liksom
375.2,376.1,ja vad tänker du då
385.3,385.8,mhm
391.5,392.0,mhm
395.9,396.4,mhm
398.6,399.1,mhm
400.4,400.8,mhm
410.5,410.9,mhm
413.1,413.8,mhm
419.8,420.3,mhm
428.0,428.7,mhm
434.9,435.3,ja
442.4,443.2,ja
449.6,450.7,ja
453.6,454.2,ja
456.9,457.5,ja
461.2,462.3,mhm mhm
473.3,474.1,nej
479.5,480.1,ja
483.0,483.5,ja
485.1,488.6,absolut så tänker väl också folk som ja men jag kom att tänka på
488.9,489.6,han
490.8,492.0,han där munken
492.3,494.9,som som fick dödshjälp
495.5,497.3,han svenska munken nyligen vad heter han
497.9,498.3,nej
498.5,499.3,kommer inte ihåg vad han heter
499.8,504.4,men det är väl så som folk som får dödshjälp tänker liksom att
505.2,509.5,de vill inte vänta ut där det sista ja han fick als tror jag
510.4,512.7,så då valde han liksom att att
513.1,515.5,liksom avsluta det innan han blev alldeles för dålig
516.2,518.4,och det är väl typ en av anledningarna där att man ska kunna
519.2,522.3,ja men att folk insta ska minnas en som jätte
522.6,525.1,eller behöver ta hand om en och sen
525.2,526.1,du vet ja
526.8,527.4,allt det där
530.2,530.8,ja
535.9,536.5,nej
538.4,539.1,jaha
539.6,540.0,ja
541.8,542.1,ja
547.2,547.4,ja
548.5,548.8,ja
550.9,551.3,ja
556.8,558.1,oj
560.2,560.6,ja
565.1,565.5,ja
575.5,576.4,mhm
578.4,579.4,mhm
579.6,580.3,mhm
582.2,582.7,ja
583.8,586.4,men min min killes
586.6,588.5,farbror hade als
589.1,591.0,att jag träffade jag hann aldrig träffa honom
591.2,594.6,fastän att jag har varit tillsammans jättelänge så vi har känt varandra länge men
594.8,598.0,men han gick ändå bort innan vi började dejta
598.485,599.385,ja och
