start_time_sec,end_time_sec,annotation
36.8,37.8,
47.8,48.5,
51.9,52.6,
59.3,60.2,
64.91,65.6,
72.0,72.6,
85.2,86.4,
88.8,89.5,
118.4,119.8,
124.56,124.906,
148.0,148.6,
158.286,158.753,
193.055,193.455,
199.1,199.8,
214.1,214.6,
216.925,217.185,
219.765,220.08,
228.34,228.615,
231.8,232.1,
236.1,236.425,
238.405,238.705,
270.1,270.63,
273.5,273.82,
281.0,281.295,
285.7,286.1,
289.0,289.375,
295.0,295.435,
298.4,299.305,
305.4,305.72,
314.5,314.9,
319.2,319.7,
349.2,350.3,
352.7,353.1,
357.145,357.66,
368.2,368.585,
377.1,377.9,
382.6,383.4,
403.7,404.46,
416.94,417.375,
423.06,423.615,
432.97,433.39,
434.2,434.6,
437.8,438.085,
438.86,439.165,
444.5,444.835,
449.39,449.79,
480.655,482.46,
485.95,486.475,
488.9,490.2,
509.0,509.29,
514.7,515.4,
521.84,522.2,
528.545,529.155,
566.22,566.74,
568.655,569.17,
575.2,575.7,
576.0,576.99,
583.7,584.2,
587.855,588.4,
598.7,599.725,
