start_time_sec,end_time_sec,annotation
0.3,1.0,hallå
2.3,2.9,hej
7.6,9.6,nej precis jag kommer inte få veta någon tror jag
10.6,11.1,haha
19.0,19.7,mhm
21.2,21.9,mhm
23.6,24.5,mhm
28.6,29.4,mhm
35.9,37.0,jag tror jag förstår
37.3,37.7,mhm
48.6,49.6,okej
51.1,52.4,jaha okej
58.4,61.6,just det ja ja den där det där kändes ju lite mörkt
63.6,64.0,haha
71.4,74.3,är det sant jaha intressant mhm
82.6,84.3,precis ja det är väldigt litet
85.1,85.4,ja
96.8,97.3,mhm
102.5,107.1,ja det är ju såklart jättebra att ha sådan sådant liksom material ifall någonting händer
122.6,123.9,okej
129.1,133.5,just det ja ja det där har jag också läst det är verkligen kontroversiellt
133.8,138.1,men menar du då att du liksom ändå skulle kunna tänka dig att det här är en vettig idé?
170.9,171.7,nej just det
174.2,174.7,ja
190.7,192.8,ja vad intressant så
193.1,197.2,det är liksom du menar och du menar och det håller jag ju faktiskt med om att
197.4,200.4,liksom det skapar ju mindre lidande om man
201.1,202.2,stoppar en bomb
203.2,204.0,eh
204.2,205.9,än om man eh
207.1,210.8,vad blir det än om man låter bli det blir mindre lidande
211.7,213.3,om man stoppar bomben
213.5,215.7,och då får det kosta att liksom
216.0,220.6,eh visitera folk helt enkelt det är så du tänker?
221.6,222.3,mhm
235.2,238.2,precis precis till integritet också ofta är väl att
238.4,239.9,det ofta är liksom ehm
240.8,245.2,hur ska man säga det kanske är risken att jag bli visiterad är kanske inte så stor liksom
246.0,255.7,men typ en en person en svart person som är typ som en man och ung kanske skulle vara större risk att den personen blev
255.9,257.9,eh stoppad liksom
264.6,265.2,mhm
270.4,271.1,mhm
273.6,274.3,mhm
281.8,282.7,mhm
284.0,284.9,ja
287.1,291.9,just det ja det kommer alltid finnas den lilla såhär övervakningsaspekten då
292.5,293.3,mhm
293.8,294.6,mhm
310.3,310.9,mhm
311.4,312.4,mhm
317.3,318.1,mhm
319.0,321.1,ja det är ju verkligen ett problem
337.5,339.1,just det ja mhm
345.5,346.0,mhm
354.8,357.1,ja precis ja
371.1,371.8,mhm
378.3,379.9,precis
380.3,389.9,man har ju märkt eh man särskilt i liksom i USA får man ju höra sådana historier i alla fall där polisen missbrukar sin auktoritet och liksom
390.2,409.4,ja men du vet börjar eh mucka med någon person som och så liksom blir det så så lyckas de inte såhär det de-eskalera situationen utan snarare tvärtom att de typ det eskaleras så att till slut råkar någon dö liksom men men i och för sig så är ju inte det ett lika stort problem i Sverige
410.3,411.8,var så vitt jag vet åtminstone
417.2,418.0,okej
423.3,423.8,jaha
426.0,432.3,ja de där de de knä de knäade någon gravid kvinna för något år sedan det var ju hemskt
432.6,433.4,ja
445.2,446.0,mhm
447.1,447.9,mhm
452.2,453.7,ja intressant
454.2,455.5,just nu ser jag att ja
455.7,458.1,förlåt nej förlåt fortsätt
465.9,466.6,mhm
467.7,469.3,mhm mhm
470.0,472.6,ja jag tror att det också
472.9,476.9,ofta hör ihop alltså att om polisen
477.2,478.0,eh
478.5,493.2,du vet tar hand om det förtroendet som de har så tror jag också att liksom förtroendet ökar på något sätt och att det blir liksom en en invärtes relation eh om om motsatta händer liksom
500.7,501.1,mhm
505.2,509.0,mhm det är otroligt att man ens vill jobba som det
510.6,513.4,mhm finns det någon dålig lön också?
514.6,515.3,mhm
521.3,522.0,mhm
523.4,524.3,mhm
526.3,528.1,mhm mhm
528.5,529.9,ja just det ja
539.1,540.3,så är det
540.7,541.6,nej
543.5,544.4,nej
544.7,556.4,men så kanske eh så kanske liksom eh typ unga svarta killar eller killar som typ kommer från mellanöstern också känner om sig själv alltså att det inte krävs det liksom
557.4,573.0,det krävs att det är något finns något rötägg och då liksom hamnar alla under samma liksom förstoringsglas på något sätt och eh att så de måste ha den här känslan av att bli överförd övervakad måste ju liksom verkligen öka och bli såhär särbehandlade och så vidare
573.9,579.0,men eh ja det är därför jag är så ja ja jag hör dig jag tycker det är jätteintressant det du säger
579.3,583.3,verkligen eh ja men jag jag tror att jag lutar ändå mer åt
584.1,585.1,åt det här att
585.5,593.0,jag tror det skulle vara problem med sådant där poängsystem att det skulle det skulle bli orättvist tror jag det är redan lite orättvist
594.15,599.992,hur började ens de här gängkriminaliteten? hur började den i Sverige? det skulle jag jag vet det
