start_time_sec,end_time_sec,annotation
1.4,1.9,hej hej
6.9,7.3,trevligt
9.1,10.2,eh helt okej
10.9,12.5,men lite lite lågt men eh
13.1,13.7,det funkar
23.9,24.4,okej
24.9,26.7,ja det handlar om eh
27.0,28.7,spårningsappar för
29.0,30.1,familjemedlemmar
30.9,33.4,så tydligen så så kanske redan en
33.6,34.0,en app
34.4,37.2,för föräldrar att de ska kunna övervaka
37.7,39.8,sina barn var barnen befinner sig
42.0,44.0,ja typ så eh
44.3,46.1,se positioner på var deras
46.6,47.7,deras barn befinner sig
48.7,49.2,eh
50.2,51.1,och eh
51.7,53.8,dilemman eller frågan var väl nu att
54.1,54.7,eh
55.0,58.0,de kommer släppa en version där eh där barnen också kan eh
58.5,59.8,kan övervaka sina föräldrar
61.1,61.7,eh
62.0,64.1,och hela dilemmat var väl liksom ska
64.8,65.7,ska
65.9,67.6,familjemedlemmar kunna övervaka varande?
67.8,68.3,eh
68.8,73.3,både barnen övervaka övervaka sina föräldrar och föräldrar övervaka sina barn
86.3,88.9,okej ja jo man jag tror det
89.3,93.8,jag har två kompisar som är som är tvillingar och de brukar på något sätt eh
94.2,95.9,de har någon app så att de kan se var
96.3,97.7,var den andra befinner sig och sådär
104.1,107.1,jag jag vet faktiskt inte vilken app
107.5,108.7,de använder men
112.5,113.1,jag tycker
114.2,114.6,ja
115.5,116.6,barnen har inget emot det då?
124.3,125.5,ja jo så
126.6,129.3,eller är det ens okej att föräldrar övervakar barnen?
130.5,130.9,eh
131.1,132.9,det verkade också ingå i dilemmat
143.0,143.4,ja
144.2,147.0,ja men jag tycker också det eh jag tycker egentligen att
147.6,151.1,det känns väldigt olustigt hela grejen att
151.7,153.8,båda föräldrarna ska övervaka barnen också
154.0,154.5,eh
154.9,156.2,det känns liksom eh
156.4,157.4,jag vet inte invasivt
158.1,159.2,för mig känns det
160.1,160.5,ja
162.7,163.5,rätt obehagligt
163.8,165.0,redan där liksom
172.7,176.1,ja precis mest egentligen bara en principsak liksom
177.7,178.6,man ska väl ja
178.9,180.5,man ska väl ha rätt att eh
180.7,181.3,att ha
181.5,182.8,den friheten
183.4,184.8,själv ändå
213.5,216.3,ja visst jo jag kan förstå det från föräldrarnas sida
217.3,217.9,eh
218.6,219.7,och det tror jag är
220.4,222.3,men jag tror också eh
222.6,224.5,det är ganska lätt som förälder att eh
