start_time_sec,end_time_sec,annotation
0.2,0.7,hej
2.2,3.5,det är jag som är caroline
4.7,7.8,vi ska prata om de här dilemmorna
9.5,13.2,hör hur hör du mig? hör du mig okej är det för högt eller för lågt?
14.8,19.6,okej säg till om det är något  konst eh inställt på något sätt som du skulle vilja ändra på
21.1,28.3,men ja jag har inte fått ta del av de här dilemmorna så jag vet inte vad vi ska prata om skulle du kunna börja med att berätta
29.2,29.7,vad det är?
38.5,39.0,jaha
43.6,44.1,jaha
49.2,49.8,jaha
56.0,58.5,aha okej ett sånt där chip
59.5,60.5,vadå i handen?
60.8,61.2,eller?
65.8,67.3,jaha oj okej
67.5,72.8,ja  eh alltså spontant känner jag väl att det inte skulle vara supersugen på haha på att göra det
73.6,74.0,eh
76.9,77.7,jaså?
78.7,79.0,ja
82.5,83.1,som vadå?
84.5,87.3,jaha men gud det låter ju helt
88.2,90.6,sjukt faktiskt men men eh
91.1,94.4,alltså är de inte orolig att det ska hackas eller nånting sånt då?
102.3,104.7,nej jag fattar men tänk om
106.0,111.7,eh alltså ja men säg att man kan få sitt sl kort där och sen så blir man hackad så att man inte kan resa
112.0,113.0,vart man vill och så
113.2,117.9,det låter ju bara konstigt att ha ett sånt i fingret eller? du kanske inte tycker att det låter så konstigt?
122.4,123.4,ja det är sant
126.9,133.3,jo jag tror att det skulle kunna ändras alltså inte bara sl-kort då men säg att man säg att man skulle ha typ passet i fingret
134.3,137.3,det skulle vara väldigt svårt att liksom fly från
137.7,140.6,ett land om man skulle behöva det
146.7,146.8,ja
154.5,155.1,ja
155.5,156.3,ja verkligen
160.4,166.3,ja men tänk men tänk om det säg säg att sverige skulle bli hackat av något land utomlands
166.7,176.0,eh och de gjorde så att vissa människor inte fick fly från landet och dom såhär om man hade sitt id-kort i sitt finger så blir det väldigt svårt att liksom fejka sitt id
181.16,185.9,det är ganska extremt exempel förstås det är nog ganska osannolikt att det skulle hända
191.7,193.7,till exempel till exempel
202.2,202.9,ja
203.5,205.8,jag just som det är just nu ja men jag tänker
206.0,213.7,om om det här hemska scenariot skulle hända så kanske man inte skulle känna så jag vet inte iran eller vilket annat land som helst man kan skulle vilja flytta till norge
214.5,215.0,till exempel
215.7,215.9,ja
220.2,220.8,ja
221.0,221.8,absolut
222.0,222.7,absolut
228.7,229.2,mhm
230.3,231.7,mhm verkligen
232.3,232.9,verkligen
233.9,235.7,vad känner du att du prioriterar?
241.0,241.3,mhm
244.6,245.2,mhm
247.0,247.5,mhm
251.5,251.9,mhm
255.9,256.3,mhm
258.2,258.7,mhm
259.5,259.9,mhm
260.4,264.3,absolut ja det innebär ju bara en risk att eh
265.2,266.6,det är ju ett medicinskt ingrepp
267.0,270.7,som man måste göra antar jag för att få in det här chippet även fast det inte är så stort
277.5,278.4,nej
278.7,281.8,nej man gör ju inte det alltså jag är ganska slarvig men jag gör ändå inte det
282.0,282.7,haha
284.0,284.5,ja
285.0,285.4,ja
286.2,292.7,men jag känner mig inte så himla sugen på det personligen men jag förstår ja alltså om dey är folk som vill göra det varför inte
293.0,293.5,liksom
294.1,295.1,det är det får vara
295.5,297.4,var och en får bestämma själva helt enkelt
300.8,301.2,ja
303.1,304.0,det är väldigt tur
323.7,324.4,mhm
324.6,327.4,ja justja med justin timberlake
329.2,331.0,vad den hette den hette väl time kanske bara?
333.7,338.8,ja jo men att det var ju så de rika människorna de hade jättemycket tid
339.7,344.1,eh och de fattiga människorna hade liksom jättelite tid och så var de tvungna att liksom
344.4,344.8,ja men
345.2,348.7,eh gör en massa grejer för att försöka liksom rädda sig själva
350.3,350.7,ja
351.8,352.9,fanns det en koppling där?
353.2,354.2,eh det här?
358.7,359.6,jaha
360.0,360.6,ja ja ja
361.1,365.3,ja just det de hade faktiskt man såg liksom tiden ticka ned på underarmen
366.5,367.4,just ja
367.7,370.9,ja det var alltså det måste varit länge sedan den här filmen kom ut nu
374.9,375.8,nej haha
376.6,379.2,ja jag tror jag kanske gick i gymnasiet eller någonting när den kom
380.5,380.9,ja
381.5,382.0,ja
382.4,382.8,ja
383.3,383.9,verkligen
385.1,390.6,men ja ja det vissa som har det här chippet och det är säkert praktiskt liksom
390.9,393.3,man behöver inte hålla koll på sina grejer
394.7,396.7,man kanske kan använda det till eh
397.9,399.4,ge mig okej nu kom jag på en grej
400.7,402.0,tänk dig om
403.0,405.3,eh tänk om du har en inbrottstjuv
406.4,409.5,tänk om en inbrottstjuv cill ta sig in i din lägenhet på något sätt
409.9,412.5,så måste de och så finns det inga lösa nycklar
413.0,415.9,så måste de använda ditt finger för att komma in
416.1,418.2,jag skulle hellre bara såhär ja ta mina nycklar
418.5,421.1,ta det ni vill ha du vet låt mig bara vara
421.4,423.7,då måste jag liksom följa med dem på något sätt
424.3,424.9,kanske de
425.5,426.1,förstår du vad jag menar?
426.8,427.2,ja
437.7,438.4,nej
439.7,440.4,just ja
441.8,442.3,just ja
446.8,450.9,mhm ja precis de som de som inte är beredda att liksom
451.3,451.7,eh
453.0,453.5,göra
454.4,458.8,precis eller så göra något fysiskt mot mig de skulle liksom strunta i det
460.0,461.6,så det kanske skulle vara färre
461.9,463.8,kanske skulle vara färre
464.5,465.2,eh
466.3,472.2,stölder men kanske är andelen stölder som var liksom allvarliga skulle kanske vara större
477.7,478.1,mhm
479.6,480.1,mhm
480.9,481.4,förstås
482.9,483.3,ja
484.0,485.3,absolut de händer ju
486.0,487.4,det händer ju absolut ändå
488.0,488.4,tyvärr
498.4,499.2,exakt
499.6,501.5,det har vi inte ens pratat om nej
502.2,502.7,nej
503.5,507.3,ja verkligen alltså man måste ju först och främst bara lita på att
507.6,508.8,eh
509.4,511.9,det de säger är i chippet är i chippet
512.2,512.6,du vet
513.1,514.4,och sen så
516.0,519.9,så ska det vara så att chippet inte går att ändra när det väl är i
