start_time_sec,end_time_sec,annotation
1.0,1.8,hej tjena
2.2,5.5,ehm då börjar jag med en liten eh vad det handlar om då då
6.0,8.0,eh det handlar eh
8.5,9.2,vad heter det
9.6,10.3,eh
10.9,12.4,om eh så här barn och föräldrar
13.3,17.5,ska kunna eh övervaka varandra eh med eh mobilapp
18.4,22.1,och sådant där och det finns ju redan hur eh som folk använder
24.2,26.0,ja exakt ja jag har ju så här
26.4,29.0,hitta-appen som kommer med iPhonen till och med
29.7,30.3,eh
31.4,33.3,ja exakt den kommer med eh
33.8,38.3,bara till eh och då så eh har jag liksom min farsa där
38.9,40.3,eh och han har mig också då då
41.2,43.3,eh och så tror min jag har min syrra också
43.9,44.7,eh
45.1,50.3,det är ju typ skönt för då kan man ju veta liksom så här ja men han är och pendlar eller något sådant där vart är han
50.7,58.3,eh eller vart är liksom eh ja eller ja typ att jag är på väg med hämtmat så kan någon titta liksom ja hur nära är jag liksom
59.6,60.4,eh
61.3,65.5,men jag menar ju att ja det kan ju såklart variera på eh hur kontrollerande föräldrar man har
67.2,71.2,jag tänker ju att det ju kan ju bli alltså ett helvete för att de gör som liksom
71.5,72.3,om man är ju
72.7,77.1,bara liksom borta från skolan eller vanliga grejer att man får massa samtal och sådant där
77.8,78.4,jag vet inte
80.4,80.7,eh
85.5,89.0,alltså ja ja men lite så liksom att det skulle vara lite så här över eh
89.7,91.5,överbeskyddande typ tycker ja
92.1,94.2,jag vet inte har du har du koll på din familj?
96.5,100.0,ja exakt eller så har ni använder ni någon liknande då då?
101.3,101.9,nej
107.2,107.7,nej
109.0,112.0,ja men exakt det är det är det är det ändå men eh
113.9,125.8,ja alltså eh det beror ju på liksom eh ibland jag eh jag känner ju kompisar som har sådana här föräldrar som är så här att även fast de är tjugo och sådant där så vill de inte att de är ute och går och dricker eller sover över hos någon eller något sådant där
126.5,127.3,eh
127.7,132.3,och det är ju ja men man är ju över arton så tycker jag man ska kunna bestämma hur eh hur man vill
133.2,133.9,eh
134.8,139.5,och de har ju då stängt av sina sådana där grejer eh jag vet en kille som
139.8,143.6,fick väldigt mycket liksom eh skäll och sådant där för att han inte hade den på
144.4,145.0,eh
145.3,147.3,ja eh jag vet inte det är det är svårt
148.0,148.4,att ta
153.6,158.1,ja ja men det är nog så faktiskt jag vet inte det är eh men det exakt det är bara det att
159.0,161.1,i fall att eh
161.4,166.6,för ungarna liksom alla föräldrarna bara håller koll stenkoll på dem hela tiden och sådant där
169.0,169.4,vad sa
171.7,172.2,ja
175.0,175.3,eh
178.7,183.5,jaha ja eh mer koll än eh vad de hade på dig då ja ja det tror jag definitivt
184.3,185.2,eh
185.6,190.1,ja jag menar nej men jag vet inte det du kan ju tänka dig själv liksom när du var typ arton nitton då då
190.7,193.9,hade du velat då att dina föräldrar visste exakt hela tiden vart du var?
194.4,195.1,nej
195.3,196.5,nej kanske inte liksom
197.1,197.9,eh
199.0,203.6,men eh det är skönt att jag jag vet knappt att mina om mina föräldrar ens vet hur man använder den där appen
204.3,209.2,eh så att det är ju mest åt andra hållet och det är inte som att de skulle bry sig om jag
209.7,212.2,var ute ikväll eller något sådant där
213.7,222.4,exakt så att det jag vet inte vad jag skulle kunna göra ens eller vart jag skulle kunna vara som skulle vara liksom det skulle vara på om jag var i en bordell i nederländerna då hade ju de tyckt att det var lite illa
223.0,223.7,eh
224.0,229.5,men eh bortsett från det så kan jag inte riktigt se varför de skulle skälla på mig på grund av att jag är någonstans
233.1,240.3,ja men exakt det det man ser då alltså typ nutid eh ibland om man sätter på flygplansläget då kan man typ så här
240.9,244.3,då visar den bara senaste positionen så jag vet att folk gör det då då
244.8,248.2,för då ser det ut som att de var typ så här ja så står det ja senast sedd
248.5,250.9,en timme sen vid täby centrum typ
251.5,253.9,är fast de är liksom i eh
254.3,255.0,kina
255.4,257.9,så att ja exakt nederländerna på en bordell ja
258.6,259.3,eh
259.7,262.3,men eh ja exakt det är inte
263.6,267.7,ja jag menar jag jag personligen har inga problem med det men jag skulle ju säga
268.3,271.6,jag skulle jag skulle ju inte vilja att någon skulle bli tvingad att eh
271.8,272.8,göra det såklart
273.4,277.7,som eh jag vet att många blir liksom att de har så här konstant övervakning
283.9,284.8,att folk har sådana?
286.6,288.5,jaha att det missbrukas ja
288.9,295.8,jag vet inte alltså att det missbrukas och missbrukas det eh är väl ändå till för att man ska hålla koll eh på personer eh
296.6,298.0,men det är väl om man har
299.6,304.3,jag vet inte hur ofta det skulle vara alltså det är väl kanske en på tio som jag känner
304.7,307.3,som har sådana där föräldrar som ändå är liksom
308.4,311.9,jag skulle vilja säga att alla är rätt öppna med att man dricker när man är tjugo då då
312.4,315.0,men sedan finns det ju de här personerna som är lite så här
315.2,316.0,lite udda och
316.2,316.9,eh
317.4,318.8,kanske har någon
319.8,322.1,liksom gammal alkoholist i i i
322.4,325.7,familjen eller släkten och sådant där så att de är livrädda för sådant där
327.6,329.8,men eh ja nej en på tio skulle jag säga
345.2,348.9,just det ja det det hade jag faktiskt inte ens tänkt på eh
349.3,349.9,det är sant
350.1,352.8,nej som förälder då så skulle man ju verkligen vilja att ens typ
353.2,356.1,tolv åriga lilla tjej då skulle man ju vilja ha koll på henne hela tiden
357.0,359.1,eller ja son eller whatever men eh
359.9,362.6,det är sant jag tycker det är ju mycket mer acceptabelt att ha
363.1,365.2,full koll på liksom ett småbarn
365.6,367.4,än någon som är myndig liksom
368.3,369.1,eh
369.6,373.9,det kanske var det det syftar på mer frågan egentligen men i sådant fall tycker jag ju att det är helt okej
375.2,375.9,eh
376.4,377.3,liksom ja
377.6,380.2,och då vill man ju ha stenkoll på dem hela tiden
383.7,386.6,nej eller jag tror inte det i alla fall det var mest bara så här
386.795,387.1,liksom
387.6,390.0,eh barn och familj eh
391.0,396.3,så tänker jag mest utifrån mig själv men eh ja det är sant när det här kommer till småbarn börjar det väl
397.3,398.7,bli rätt att ha dem tycker jag
398.9,400.1,eller hur tycker du?
422.1,425.2,ja man måste ju ha informerat dem tycker jag det är är klart
427.6,428.2,ja
428.4,429.5,ja men eh
430.1,434.6,jag menar där i i senare tonåren då kanske man ska släppa på det där lite
435.3,437.1,eh alltså om om
440.0,441.1,ja exakt
441.9,443.5,ja eh ja men det har jag
444.6,450.4,eh jag menar ja ja eh som sagt jag har inte haft något problem med det själv och jag kan ju förstå hur det skulle vara jobbigt om man har nu
454.5,457.7,alltså eh jag menar alltså det är det mina föräldrar har ju varit väldigt
458.1,462.8,de är ju väldigt öppna liksom om jag vill dra iväg klockan tre på natten då får jag göra det så att
464.0,464.9,eh
465.9,467.7,jag tror aldrig jag har eh
469.0,470.5,blivit liksom eh
471.1,473.4,utskälld för att jag har dragit någonstans eller något sådant där
474.2,475.0,eh
475.6,479.6,ja ja men exakt så att det är det jag har ju väldigt avslappnande föräldrar
482.4,484.9,exakt men eh som sagt många som inte har det
485.4,489.3,eh nej men som jag sade jag tror att i senare tonåren då måste man nog släppa på det
489.8,491.0,om barnen inte vill
491.6,492.3,eh
492.5,494.8,sedan i typ mellanstadiet och eh
495.0,496.4,kanske högstadiet också I guess
496.8,500.7,eh ja  i grundskolan då tycker jag att det kanske är acceptabelt att man har
501.1,501.7,eh
502.4,504.4,sådant även fast de inte vill riktigt
505.3,508.4,eh bara för att man är rätt skraj att det ska hända dem något liksom
515.4,515.8,ja
518.2,519.5,ja men exakt exakt
519.9,521.4,även som föräldrar liksom
522.2,524.8,om om jag tänker förälderns perspektiv om jag är
525.8,528.4,ja det är min jag vet inte femton åring som är
528.6,529.9,ute och gör någonting
531.2,537.1,alltså jag vet inte vad det skulle vara som skulle vara så farligt alltså de kan ju inte komma in på klubbar de kan ju inte gå in på någon bar
537.7,538.7,eh
540.7,542.8,ja det okej visst det går men eh
543.7,546.8,alltså jag ber mig även då så skulle jag ju inte tänka att det var
547.4,551.2,så jobbigt det skulle väl vara liksom att de är hemma hos någon person som jag vet är
551.8,557.6,liksom hardcore knarkare det skulle vara så liksom där kanske man skulle tänka att nej det där går inte riktigt
558.7,561.5,eller att de nu sover över hos folk eller är ute och
562.1,565.7,festar liksom så här ja det är ju så de gör man måste ju liksom
566.2,567.5,ha lite överseende tycker jag
569.9,570.2,eller
570.6,571.8,eller hur eh hur tänker du?
574.2,576.5,ja alltså hur hur tänker du i fall det skulle vara någon i
576.9,578.7,högstadiet alltså någon som är sexton
579.3,580.7,som du ser är på typ en
581.1,582.4,en fest då då och din
582.6,583.5,dotter eller son
584.2,586.5,skulle du då tänka att det här går inte för sig?
593.57,594.15,nej och eh
