start_time_sec,end_time_sec,annotation
0.2,0.8,Hej
21.8,22.199,Oj
29.8,30.0,Det kanske
40.299,44.0,Eh min magkänsla säger väl direkt
44.299,44.6,Och då
45.399,49.399,Det inte låter som en så bra idé
69.299,70.599,Det är onödigt
88.2,89.0,Ehm
90.599,94.9,Ja jag är ju lite av en slarvmaja så det kanske hade varit
96.7,98.099,Kanske hade varit praktiskt
99.7,103.299,Att ha allting på ett och samma ställe och det går typ inte att tappa bort
104.799,105.5,Eh
106.7,108.0,Ja jag antar att det är det
148.3,149.9,Det är praktiskt när man
150.4,156.699,Om man tappar kortet eller så att man inte har alla pengar där
158.099,160.599,Ja det är otäckt om man blir liksom
160.9,161.099,Alltså det är ju lite både och
161.599,164.5,Nån vill liksom ta
164.699,168.4,gå till en bankomat ta ut ens pengar
168.8,172.599,och så har liksom allting ligger ens eget finger
172.9,178.4,Så de måste antingen hugga av mig armen eller tvinga med mig dit de ska
178.8,181.599,Det känns ganska onajs Eller typ operera ut chippet
199.8,201.199,Jag tycker inte det
227.099,240.099,Ja det är liksom nackdelen med det att ha allt i min telefon Jag brukar alltid ha med mitt kort ändå vilket är lite overkill på något sätt jag har kortet och jag har kortet i mobilen Och sen använder jag bara kortet i mobilen
259.3,263.199,Någonting mer att det skulle vara positivt Jag tror att jag känner
263.5,266.899,Som dig väldigt mycket
271.899,277.1,Ja jag vet inte kanske skulle det finnas funktioner i det här chipet som var
277.699,278.8,väldigt
279.1,285.8,Det här är bara för att jag försöker verka fram någonting nu
286.3,294.3,Alltså att de här chipen skulle kunna mäta ens blodsocker och andra värden
294.5,297.899,Om man hade diabetes till exempel Skulle de kunna ge en en
298.899,299.6,Men
299.899,304.6,Påminnelse på mobilen nu är det dags att äta
306.1,306.8,Ja jag vet inte
308.399,312.8,Jag förstår det skulle kunna finnas någon hälsofördel
313.1,318.6,Att den skulle kunna spåra ens värden
319.6,321.6,Att en spenatsallad
321.899,323.6,så kommer det bli bra
324.1,324.699,Jag vet inte
350.899,352.6,Absolut jag fattar
353.399,362.399,Jag tycker redan man ser människor med sådana här hälsoklockor Det kanske blir att man blir lite nojig nästan du vet
363.0,363.399,Det skulle
387.199,387.8,Ja
388.199,393.899,Ja precis Tänk om chipet kunde upptäcka sådana där saker supertidigt
394.899,397.899,Då kanske jag hade övervägt
418.8,424.6,Ja det är verkligen nackdelen att någon skulle kunna ha stenkoll på en om de ville
427.0,428.399,Så ja
428.8,430.1,Ja verkligen
460.5,461.0,Ja
464.0,471.199,Jo men det skulle ju vara problematiskt alltså de skulle kunna hindra folk från att resa utomlands
472.0,472.399,de
473.6,478.6,Man har stenkoll på politiker som har chip
509.8,510.8,Verkligen
518.0,525.5,Nej men det här du sa med att ha det i hjärnan jag kommer tänka på har du hört om de här chippen som
526.6,531.299,Elon Musk har satt in i babianhjärnor eller något sånt där
531.7,533.799,Eller om det var schimpanser jag kommer inte ihåg
538.799,540.7,Jag kan inte så mycket om det
541.2,549.6,Men jag vet inte jag tycker bara att det var så himla sjukt att han gjorde det Och sen så är det typ tolv av de tjugo aporna som är döda nu
553.0,557.0,Jag vet inte Jag tänker på han
557.799,574.299,Även han Macchiarini här på KI en forskare som satte in plaströr i folkstrupar Han menade att han kunde bota strupcancer med de här plaströren men så var det ju folk som dog
575.299,576.5,Jag vet inte jag tycker det bara
578.2,578.799,Han har
579.1,583.899,Jag är rätt så säker på att han var forskare färdig han var disputerad och allting
584.399,587.5,Så han var väl professor till och med kanske
587.799,588.799,Jag vet inte Men
589.299,592.2,Men han var så högt uppsatt
592.7,594.799,Ingen vågade säga
594.899,598.299,Emot när de misstänkte att det var lite konstigt
598.7,600.0,Jag tänker att det kan vara samma sak
