start_time_sec,end_time_sec,annotation
1.3,1.6,Hallå
3.7,4.599,Det var
4.9,5.599,Om man
6.099,9.099,Ska ni bara robotdomare
9.8,11.199,I rättsväsendet
12.099,14.199,Så att vakande var då
14.5,16.1,Ja det finns jättemånga
17.5,18.699,Orättvisa
18.899,21.3,domar genom historien baserat på
22.699,24.8,Alla barnet i vanliga diskrimineringsgrupper liksom
26.3,26.699,Eh
27.8,28.199,Ja
28.899,29.899,Precis alla då
31.699,32.299,En
33.399,36.2,Och då så är sa dom då
36.399,36.899,att
37.7,39.399,Man tränar någon
40.0,43.1,maskinlärningsmodell på massa gamla domar
44.1,44.899,Eh
46.899,47.6,Och
48.5,52.299,Den som ska skrivit här algoritmen och har helt enkelt
54.399,54.899,makten
55.2,58.6,bli i slutändan Och sen så att
65.799,66.4,Precis
68.5,69.4,Ja jo
70.7,71.5,Nja
72.099,74.799,Det är där jag pluggar så att
76.2,76.7,Ja
77.2,77.599,Det
78.799,84.299,Jag har skrivit något reflektionsdokument förut om
84.799,87.0,Just sådär inbyggda
88.0,92.2,fördommar som hamnar i systemet när man börjar träna den på massa
93.099,94.0,gammal data
95.299,97.4,Men det kanske är sant och så att där
99.099,101.9,Ja men det finns massa historiska mål där
103.0,107.7,Ett visst etnicitet diskriminerras eller så till exempel
108.5,110.0,och sen så tränar du
110.599,114.9,Den här roboten då på domstolar då
115.7,118.799,Fortsätta med biasen
124.599,128.0,Ja precis Att man inte kan hitta
128.4,130.599,Eh unbiased
132.199,135.199,Ja och det blir väl balanserat
141.599,141.9,Ja
143.3,144.8,Var lika många ja precis
154.099,155.8,Ja precis
157.099,158.9,Om man lyckas rensa bort
160.099,161.099,all
161.5,164.3,Alla demografiska och sånt där
164.8,167.0,Aspekter tror att domarna liksom
167.5,169.3,Att det inte nämns någonstans
169.699,171.5,Vad för typ du är
172.0,172.4,utan
176.699,181.0,Ja det borde gå på något sätt och bara ha brottet det gjorde
181.599,183.9,Och straffet en prick och sen
185.699,187.699,Ja så kunde man få ett standardiserat
187.9,188.5,Det
191.699,193.0,på ett standardiserat
193.199,194.5,dom helt enkelt
195.8,196.3,Eh
202.099,203.199,Ja jag tror det
207.12,207.64,ja
223.099,223.5,Ja
225.5,227.199,Det är svårt att
227.599,231.199,Det är nog svårt att rensa bort alla sådana indikatorer
232.5,233.199,Eh
234.8,235.9,Ja sån data
240.099,241.5,Det är veckor
242.4,244.599,Det verkar inte klara det
246.099,248.0,Jag vet inte
250.0,250.3,Men
254.099,255.099,verkligen a
263.3,263.699,ja precis
299.399,300.0,Ja men såra
308.0,311.3,För att det tycker jag inte att alla asiater ser likadana ut
312.199,316.0,För den har sett så på olika ansikten
317.1,317.399,Ja
318.199,319.5,Alltså åt det hållet
322.6,322.899,Ja
328.52,329.08,ja
334.3,334.6,Jaja
344.3,346.1,Vad hade de för invändningar
367.0,367.399,Jo
395.5,395.8,Eh
396.199,399.399,Men att det är i slutändan pengar i sjön
400.399,400.899,Men
401.6,401.899,Ja
403.8,404.399,Jo
404.8,406.8,Jo men absolut att
407.3,408.399,De har ju rätt i
408.899,410.3,det de säger
410.6,413.1,Vad är det mest sannolika utifrån det här
413.8,414.899,från vad den vet typ
416.6,417.399,sen så
418.0,419.8,I många fall så är det ett hjälpsamt
420.1,420.6,eh
421.199,422.199,Verktyget liksom
423.6,424.199,Eh
426.0,427.699,Det är inte så kreativt liksom
436.8,437.399,Ja jo
437.899,440.0,Vi brukar försöka få hjälp
442.6,444.6,Ja och bland annat chatGPT och sådär
446.3,448.6,Men det är väldigt varierat
452.0,453.899,Ja success rate liksom
454.399,457.899,Ibland så är det bra men det är ofta så att det är helt ute
459.8,461.3,Framförallt att det är liksom
462.8,464.8,Vissa språk är väldigt mycket
465.399,469.199,olika versioner at de ändrar småsaker mellan versioner och så tar de bort
470.1,470.899,Vissa
472.699,474.699,Men vilka ord försvinner och sådär
475.3,476.699,Och det där har ju inte riktigt
477.899,480.1,Den här grej kan jag inte riktigt fatta
481.199,481.8,mm
483.1,487.3,Det där blandar ihop grejer så där klipper och klistrar från de senaste
488.199,492.899,åren för att göra det du vill göra och så försöker du göra så att den säger och då
493.8,497.1,Då funkar det inte för att det är en gammal version
497.699,500.199,Blandat vet ni och sen blandat med
500.8,502.8,hitta på grejer helt enkelt
510.199,515.399,Ja  jo men precis det brukar väl inte vara ett problem att den råkar blanda
515.799,517.7,Man kan ju fråga dem i alla fall i efteråt
517.899,518.799,Sen
519.299,523.299,Jättpopulära språk funkar det absolut bättre på än
524.1,527.7,Det blir att det försöker prova med något lite mer obskyrt
528.5,533.799,Det är samma där med sannolikhet att de har väldigt lite att kolla på historiskt
535.1,538.2,Och det är lite ödjuk heller med att
538.799,541.6,tror saker utatn att den säger stensäkert
542.5,543.299,Eh
548.1,550.399,Ja precis Där det handlar hallucinationer
554.2,554.7,Okej
562.58,562.93,nej
563.2,563.899,Precis
570.99,571.35,aha
585.0,587.0,Det är verkligen
599.6,599.978,Ja
