start_time_sec,end_time_sec,annotation
0.2,0.8,hej hej
6.7,7.4,precis
17.3,17.9,mhm
25.8,26.9,mhm
29.8,30.3,mhm
49.9,50.59,tack
54.3,56.8,ja att det inte borde finnas något sådant piller tänker du
57.5,57.9,mhm
67.7,68.4,mhm
79.2,79.7,mhm
87.6,88.3,mhm
89.2,92.5,ja det är verkligen det är helt klart orättvist
96.7,97.4,ehm
98.3,100.1,mhm ja var det evigt liv?
100.6,101.1,som var
101.9,102.7,ehm
105.2,106.0,svårt
106.7,111.8,du jag känner mig också lite tur delad här och ena sidan eller jag har också fler följdfrågor
112.1,113.4,är det liksom att man
114.0,120.8,det beror lite på såhär kommer jag ha evigt liv men jag kommer fortsätta åldras som vanligt så att när jag är 500 år då är jag liksom 500 år
121.2,123.1,att det ser ut som det också
123.5,124.1,ehm
124.4,125.3,men eh
127.5,129.2,ja jag vet inte
129.8,132.3,för ens egen del så kanske man skulle känna sig lite
133.0,135.6,frestad att ta det just för att
135.8,136.3,eh
137.0,138.0,undfly döden
139.1,139.8,men eh
140.5,141.3,samtidigt
141.5,142.8,eh så
144.8,146.8,ja om alla i eh ens familj
148.1,153.3,i ens familj skulle gå bort och man själv skulle vara ensam kvar och så kanske det inte är någon poäng med det ändå
154.9,158.5,men sen också att det blir orättvist förstås men samtidigt skulle jag kunna tänka mig att
160.6,162.7,efter ett tag så skulle det komma någon eh
163.1,168.2,någon variant på det där pillret kanske en piratkopia eller någonting så att fattigare skulle ha råd med det också
168.6,170.9,det brukar väl vara så med liksom att det är
171.2,171.9,med nya
172.3,173.2,grejer att
173.7,174.8,rika människor får
175.7,176.5,testa det först
184.2,184.5,mhm
198.0,198.5,vad sade du?
198.8,199.5,om det inte
206.0,206.5,mhm
206.9,207.5,vad tycker du?
225.5,226.1,mhm
237.1,237.5,mhm
244.7,245.1,mhm
264.2,266.1,ja det är ju vad den gör just nu liksom
273.7,274.2,nej
277.0,277.6,mhm
278.8,281.4,vad är det just med det som eh som känns fel då?
296.7,297.2,mhm
299.6,300.1,mhm
306.0,306.7,mhm
310.5,311.7,nej precis
323.4,326.1,men tänker du då det här med alltså att eh
327.0,332.8,fortsätta åldras eller fastna i åldern tänker du att om du tar det här pillret att du kommer fortsätta åldras?
337.3,337.7,mhm
339.5,340.0,mhm
350.8,351.4,mhm
364.0,364.4,mhm
373.9,374.8,ja just det
377.2,377.9,just det ja
378.4,379.4,ja men eh
380.9,381.2,ja
383.7,385.3,så kan det definitivt vara
385.6,386.7,man kan ju man kan ju ja
387.3,388.0,förlåt vad sade du?
391.2,392.5,om evigt liv överlag?
394.0,397.3,eh jag tror att det är
400.4,400.8,jag
401.3,405.2,jag vet liksom inte hur det mänskliga psyket skulle kunna skulle hantera det
409.4,413.9,men tänker du liksom mer eh existentiellt religiöst typ eller?
424.3,424.6,mhm
434.9,435.4,mhm
441.7,442.2,mhm
443.4,444.3,ja det är en bra fråga
446.0,446.5,juste
448.2,449.3,ja du
453.7,455.5,allting tar ju slut på något sätt
456.1,459.4,så att det det skulle vara väldigt väldigt onaturligt
460.4,462.7,eh att fortsätta leva för evigt
464.6,465.4,men eh
468.1,468.6,ja
469.2,471.2,vad skulle du vilja åstadkomma om du
472.4,473.6,om du fick evigt liv?
488.2,488.6,mhm
492.6,493.2,mhm
496.2,497.0,mhm
498.9,499.9,mhm
504.3,505.4,mhm
518.0,518.5,mhm
523.0,523.5,mhm
529.1,529.7,just det ja
535.6,536.1,mhm
541.5,542.6,ja verkligen
547.2,549.9,vi jag tror att vi känner oss ganska stressade nu för tiden
550.2,552.4,jag vet inte om det beror på att vi tänker att vi ska dö men
553.2,556.6,ofta tror jag att vi glömmer bort att vi ska dö och att det är därför vi stressar så mycket
557.2,559.5,på något sätt även fast man ska hinna göra så himla mycket
569.6,570.0,mhm
572.0,572.5,mhm
592.0,592.4,mhm
592.76,593.11,mhm
