start_time_sec,end_time_sec,annotation
0.93,1.41,mhm
4.6,5.1,mhm
11.3,12.1,nej okej
12.3,13.5,så tanken är att jag ska
15.1,20.5,ja eh precis så det man frågar det här då var huruvida det är
20.7,21.3,eh
22.1,28.4,gäller ett poängsystem för eh ja men bra och dåliga gärningar som regeringen ska införa
28.7,36.5,så man ska tänka sig att man är i ett land då där regeringen får sätta poäng på en beroende på hur man beter sig till exempel om man går mot rött ljus
37.5,44.5,och så vidare och sedan så kan man då använda de här poängen även få fördelar på olika sätt beroende på hur man
44.8,46.6,om man är en god medborgare eller ej
49.9,52.7,det kändes lite lite black mirror tyckte jag
53.2,54.7,jag tror att de har ett sådant avsnitt
62.83,63.55,ehm
65.6,73.2,ja jag har också hört något sorts rykte om att kina har gjort någonting sådant här men eh kanske inte lika uttalat men att man på något sätt försökt att
73.7,76.0,jag vet inte om det är sant ehm
76.8,79.4,men eh jag vet inte det känns väldigt
81.2,84.5,jag kan tänka mig på något sätt typ såhär du vet extremfall om man faktiskt
84.8,85.5,gör väldigt
86.0,91.8,saker som är väldigt tydligt jättedåliga så kanske det skulle kunna registreras någonstans men det känns
92.3,94.0,generellt ganska dystopiskt
99.8,101.4,jag vet inte om du har
102.6,102.9,någon
104.8,105.6,ehm
107.0,107.3,så att
108.7,117.5,ja men det finns ju absolut fördelar och sedan så just nu så har jag svårt att liksom koppla bort det där avsnittet jag försöker komma på vad som hände för jag tror att där det spårade ju förstås ur helt och hållet
118.1,124.0,för att du hamnar i någon sorts liksom downwards sprial där du bara ackumulerar minuspoäng och sedan så
124.5,126.8,spelar det ingen roll vad du gör längre för att du är liksom
127.1,129.1,körd i alla fall och så eh
131.3,132.1,ja jag vet inte
132.7,135.9,men det blir men det blir någon typ av poängbaserat klassystem
136.4,137.8,eh tror jag
138.7,139.3,det eh
140.1,143.5,känns ju eh spontant som en dålig grej
143.9,144.7,tycker jag
149.9,150.7,ehm
152.1,153.2,men eh
155.3,156.1,ja
161.5,170.6,det är ändå svårt att säga du vet såhär absolut absolut nej för det finns säkert sätt man skulle kunna implementera du vet såhär extrempunkterna utav det och det är verkligen såhär om du
171.3,173.1,jag vet inte vad eh
174.8,178.6,ja eh räddar kattungar och är liksom bara allmänt såhär eh
179.1,188.3,matar de hemlösa och eh jag vet inte vad man ska göra för att vara en extremt god människa det kanske skulle kunna finnas någon typ utav lite såhär ja men kolla en liten guldstjärna det
188.7,191.6,om någon kunde implementera det på något sätt kanske det inte skulle vara
192.1,196.3,dåligt problemet är ju liksom när de kommer till alla gråzoner i mitten
196.9,197.3,för att
197.6,199.1,det är ju väldigt svårt att
199.4,202.5,allopera poäng till alla de där små
203.8,205.3,små sakerna man gör i livet
205.7,206.1,typ
206.9,209.2,ett exempel var väl att man skulle gå mot
209.5,219.3,rött då men om du går mot rött för att du ska hjälpa din sjuka kompis att hämta ett barn på dagis alltså det jag menar det det är liksom
220.4,222.3,det kanske finns någon typ utav
222.8,228.2,allting som händer händer ju i kontext så jag tror att alla de här grejerna i mitten skulle vara lite svåra att bedöma
231.98,232.72,ehm
235.7,237.7,så jag vet inte känns känns farlig
242.15,242.48,mhm
244.71,245.56,ehm
249.9,250.5,ja
251.9,260.8,jag vet inte nej men det som folk pratade om förut som jag inte vet i vilken utsträckning det är sant var väl att man liksom har någon typ utav
261.6,269.4,poäng någonstans i kina i någon sorts jag vet inte vart det här skulle reggas någonstans men att det då på något sätt också blev snack om huruvida
270.7,272.7,eh man skulle kunna påverkas
273.1,282.5,genom association det vill säga att om du känner någon som har väldigt mycket minuspoäng så blir det extra fokus på dig för att då finns det en högre risk att du också
283.7,286.0,är en minusperson liksom
286.7,288.7,eh och med tanke på
289.2,289.9,eh
290.4,296.7,om man vill liksom öka den där känslan av total dystopi så har du också det här med liksom övervakning via
297.6,301.5,eh ja men smarta produkter alltså typ alla eh
303.5,308.5,jag vet inte vad om din typ robotdammsugare spionerar på dig för att din kompis
309.3,312.7,eh snattade en gång när han var femton liksom
313.6,315.8,eh det är också en väldigt spännande
319.6,320.4,jag vet inte
321.9,325.3,vem uppfann nittonhundraåttiofyra över den grejen också tänker jag
325.7,326.5,ehm
328.0,328.3,så att
330.9,336.4,det kanske går att skriva någon sorts uppdaterad eh dystopisk science fiction bok om det här
343.1,347.1,jag jag tror jag jag bara spårar ännu mera känner jag ehm
348.4,350.5,för att ja varför inte nej men okej så att
351.1,352.8,nej men för det jag tänker är också såhär att
353.0,353.9,ehm
354.4,356.1,här är ju grejer som
358.3,359.7,man tänker sig att
360.4,364.2,det här skulle inte hända alltså det här känns väldigt sci-fi
365.3,368.6,samtidigt så tänker jag lite med allting som har hänt för det som är
369.1,382.6,ja men runt ryssland och typ såhär du vet såhär diplomater som ramlar ut genom fönster och en konstig en massa konstiga giftmord och en massa internationellt spionage alltså alla de här grejerna som har hänt på den fronten tycker jag har varit saker där man har tänk såhär att
383.8,394.4,det här är inte grejer som borde hända på riktigt och ifall det kommer ut som ett rykte så antar man ju bara att personen i fråga är du vet soldat såhär foliehatt paranoid
395.1,400.9,och sedan så kommer det liksom fram lite senare att såhär ja ja nej men det var faktiskt exakt det som höll på att hända från första början
401.7,402.9,eh så att
404.5,407.7,jag skulle inte bli superförvånad om det skulle vara liksom
408.0,410.9,någon present samt att någonting sådant här redan finns
412.8,419.1,någonstans kanske inte här eventuellt för att vi har inte så bra koll men kanske på andra ställen
429.3,440.3,eller för den delen varför inte här? okej nu kör vi okej det kanske det det skulle kunna vara så att det redan finns någon typ utav prototyp på någon typ utav trackingsystem utan att någon vet om det för att
440.9,453.9,om man tänker på alla andra ja alltså alla andra knäppa grejer som också har hänt typ såhär tvångssteriliseringar på sjuttiotalet och annat då för svenska regeringen har ju också hållit på med en massa shady grejer utan att berätta det som det kommer fram senare varför skulle de inte göra någonting nu?
457.6,462.3,ja välkommen till Natalie går foliehatt i en mri-maskin
463.0,464.0,eh
466.7,472.4,det är det som kommer komma ut av det här experimentet att jag kommer bara ha utvecklarnat någon såhär fullskalig paranoia liksom
474.6,475.3,ehm
476.4,476.7,ja
479.3,482.3,jag tycker iallafall att jag borde få pluspoäng för att jag är här idag
485.8,486.7,i någon sorts
488.1,494.8,något sorts digitalt poängsystem som som regeringen håller på med då så vi får se ifall jag får någon såhär extra rabatt på mitt ica-konto efter det här
497.9,498.7,ehm
501.7,502.0,ehm
502.6,503.1,ja
510.4,512.2,ja du nej jag vet inte
512.7,519.9,ja om jag fick om jag fick rösta för huruvida vi skulle göra det här eller inte så skulle jag fortfarande rösta nej iallafall jag tycker att det verkar dumt
535.2,536.1,så samtidigt
536.8,538.1,här är väl en grej också då
538.3,539.5,eh att
540.6,545.1,om man tänker sig liksom eh bestraffningssystem som finns
545.2,546.0,idag
546.5,559.8,med liksom böter och fängelse och allt det där det har ju ändå varit ganska likadant ganska länge nu alltså det det här har man ju ändå på något sätt bara ipererat från ett system som har funnits sedan liksom typ medeltiden eller någonting
560.2,567.6,sedan har vi ju tagit bort det här med spöstraff på torget och typ kasta tomater på folk och sådana där grejer som man också är lite typ hänga upp dem på något hjul
568.1,569.7,eh det gör vi ju inte längre
570.6,571.3,och det är bra
571.8,575.7,men samtidigt så så jobbar vi ju fortfarande från en modell som är kanske eh
575.9,577.1,ganska gammal
577.4,579.2,eh men det känns ju inte helt
579.6,581.6,forskningsbaserat skulle jag säga
583.0,590.5,så man skulle ju kunna tänka sig att det ändå finns någon typ utav poäng i att eh revidera hela systemet för hur man
591.1,595.5,hur man får folk att bete sig i ett samhälle för det är också liksom för att visa att att
596.21,599.05,det här med att låsa in folk inte heller är särskilt effektivt
