start_time_sec,end_time_sec,annotation
1.6,1.9,hej
6.3,6.8,hej ta det lugnt
15.1,15.7,ja
15.9,17.6,så dilemmat jag läste om
18.0,18.8,eh handlade om
19.6,20.2,i armen
21.3,21.8,och
22.4,23.0,om man eh
24.9,25.4,skulle
25.7,29.4,om man är för eller emot att få ett chip implanterat i armen
30.2,33.7,så chippet skulle till exempel kunna innehålla ett kreditkort
34.6,35.5,sl-kort
36.5,39.9,och så vidare saker som man använder dagligen till exempel
41.4,43.7,så jag svarade helt enkelt
43.9,44.5,nej
44.9,45.4,till det
46.5,47.1,ehm
47.3,48.3,eftersom
50.0,51.5,vi har alla dessa kort
52.4,53.0,eh
53.2,55.1,redan och jag tycker det är lite onödigt
55.5,55.9,eh
56.2,56.5,att
57.5,60.3,implantera något som vi eh redan har i fickan
60.9,64.0,och som vi redan har ganska enkel tillgång till så
65.0,66.9,jag känner att det inte var så mycket poäng med det
67.7,68.3,vad tycker du?
76.9,77.9,mhm precis
78.9,79.7,ja precis
80.9,83.3,ja det låter lite för invasivt tycker jag
84.1,84.6,eh
84.9,86.3,för något som är så enkelt
86.9,90.1,som man skulle bara kunna ha i plånboken till exempel
92.7,95.6,men har du någonsin funderat över att till exempel eh
96.7,101.0,ha ett chip i armen sedan åka för det tror du det skulle vara bra för någonting att ha
101.8,102.6,ett chip i armen?
118.1,119.1,jo det är sant ja
134.8,135.8,precis ja
136.0,136.9,nej jag håller med dig
137.2,138.8,jag håller med dig helt det
139.5,140.9,det känns lite för mycket
141.2,142.4,för något så
142.8,144.0,så enkelt
144.6,145.3,eh
146.3,149.3,men det det är sant att att man skulle ju liksom ha allting på en plats
150.1,151.6,om man hade ett chip i armen
152.9,155.6,jag tänker också det kanske skulle kunna göra saker lite enklare
156.4,158.5,eh med till exempel eh
160.5,161.3,vi säger att man
162.0,163.7,åker på åker till vårdcentralen
164.3,166.5,så har man all den här så information om en
166.8,168.1,i ett chip till exempel
169.3,170.3,eller något liknande
170.6,171.1,eh
172.3,173.9,så att man har allting på samma ställe
174.6,175.8,eh på ett ställe
176.1,178.7,kanske det skulle ha några fördelar någon annanstans
179.5,180.1,risken är
183.3,184.4,du kanske håller med om det?
216.4,219.4,jo precis jag tror det det här kommer bli
220.0,221.2,av sekretess
221.9,225.0,eh jag vet inte gällande sekretess men eh
226.2,232.3,det kan nog bli ganska svårt när man har någonting implanterat i armen så kanske det bli en väldigt svår eh
233.0,234.2,diskussionsfråga
235.9,239.1,den här informationen kommer ju hanteras av någon eller eh
239.6,240.3,ja
240.8,242.6,så är det liksom företaget som eh
243.4,246.2,implanterar dessa chip så det blir ju lite
247.9,250.9,det kan ju komma till eh någons ekonomiska fördel
251.5,254.1,information tänker säljas och föras vidare
255.3,255.8,och eh
257.1,258.7,här får man ju make the
259.3,262.4,tillgång till man får ju inte tillgång till för mycket information här
263.7,264.8,skulle ju
266.7,269.6,vi kan ha lite upp till där också
273.8,274.9,men jag tänker
276.6,278.3,läckor också där är någonting som eh
278.8,280.4,måste reguleras ganska
281.2,283.0,eh strikt om det
284.0,285.3,om det kommer till eh
285.9,287.6,väldigt mycket information och eh
288.1,290.6,ja men det är ju för flera saker i kroppen som kan eh
291.1,292.1,läsas ute på
295.6,297.4,eller vad är problemet alltså
298.3,299.2,om man hade
299.9,301.8,de här rs-id på
302.6,304.1,på sitt eh kreditkort eller
304.3,306.0,eh men man bara kunde
306.3,307.9,göra det på skannern på
309.2,309.8,eh
311.3,312.4,på till exempel eh
312.8,317.6,på alltså kortläsaren så kunde man bara lägga kortet där det var ju faktiskt problem med det för man kunde ju
318.1,319.9,tidigare så var det så att man kunde
320.2,321.1,tjäla pengar från
322.2,323.0,eh folk
323.7,326.3,genom att bara använda en skanner om man lägger upp ens kort
327.8,329.8,så det kan ju vara liknande problem här med
330.0,331.7,att man kan få sin information stulen
332.7,333.1,eh
334.0,335.4,ja att chippet gör det då
358.1,358.5,jo
362.0,365.6,jo jag antar det jag antar att det fortfarande dyker upp problem eh
366.2,368.5,jag hör inte så mycket om det längre så det är
371.5,373.1,jag antar att det finns eh
374.1,375.0,någon eh
375.9,377.1,något som förhindrar det
378.9,382.4,det är väl inte lika enkelt att bara lägga att skanna mot någons kort utan
385.4,387.6,jag det var en bild måste joxa
388.5,389.8,se om det här blir mitt game
401.2,403.3,sedan kanske det inte är lika stort problem för eh
404.0,404.7,de här
405.0,406.1,implanterade chippen
410.1,413.7,å andra sidan så är det ju kanske lite poänglöst att man har alla korten då
419.4,420.4,det finns ju eh
422.3,423.6,det finns ju liknande
425.4,428.8,tekniker idag som inte är invasiva man kan ju till exempel ha
429.8,430.8,ett eh
431.1,433.0,det finns ju de här aura ringarna
434.0,435.8,när man kan ha sitt kort på
436.1,438.5,sitt sl-kort sitt bankkort sedan använda bara ringen
439.4,439.7,ehm
440.0,443.7,för att liksom betala i butik eller ja på bussen eller tunnelbanan
445.0,446.3,så det är mycket mer invasivt
446.8,448.3,mycket mindre invasivt
449.0,449.3,ehm
449.6,451.3,fast det är ungefär samma principer
453.0,454.8,har du talats om de här de här ringarna tidigare?
