start_time_sec,end_time_sec,annotation
0.3,0.8,hej
56.6,57.1,nej
61.8,62.4,just det ja
76.2,77.9,nej men jag funderade lite samma sak
78.2,79.4,liksom eh
79.9,80.7,ehm
81.9,83.9,du sade att man man får evigt liv men kommer man
84.6,90.3,fortsätta åldras eller kommer man stanna vid den ålder man är när man tar pillret? står det något om det?
94.7,95.7,jaha
96.0,97.1,jaha så man kanske inte
97.9,98.3,så
108.8,109.9,och eh
111.0,113.3,men kommer man leva för evigt då?
114.0,115.4,eller är det så att man dör
115.8,116.9,när man är nittio?
168.9,171.0,ja man skulle nog bli väldigt ensam
224.6,225.4,just det ja
243.3,245.6,ja jag skulle få lite FOMO på döden
306.1,306.6,ja
306.9,309.3,jo men det är ju lite
310.4,315.0,det är ju det skulle ju definitivt vara orättvist som med så många andra saker i just nu
315.4,316.9,som redan finns i världen liksom att
317.5,318.1,bara de
318.5,319.4,de rika
319.6,320.2,rikaste
320.4,322.1,får tillgång till
323.2,324.2,ehm
324.9,326.2,lyxigheter
326.7,327.2,tidigare
327.9,329.0,men ehm
330.0,331.6,jag antar väl att
332.8,336.0,ja det här med populationen var också en bra poäng tycker jag
337.2,339.2,det finns alltid liksom det här
339.8,343.9,ehm eh det känns som nästan med alla de här frågorna att det finns liksom ett
345.1,351.0,ett större perspektiv typ samhällsperspektiv om vi skulle vara om vi skulle styra och ställa i ett land vad skulle vi vi säga då?
351.7,353.9,då skulle kanske vi skulle tänka på populationen mer
354.1,354.8,till exempel men
355.3,355.9,men också såhär
356.2,357.8,individperspektiv
358.4,359.2,där
359.6,361.9,liksom jag har om jag skulle få möjlighet att
362.9,363.8,leva längre
364.2,365.9,kanske tvåhundra år längre
366.3,366.8,ehm
368.2,370.8,jag vet inte det är inte så självklart för mig att jag hade sagt nej
562.6,564.2,ja man tänker verkligen såhär
564.5,565.9,eh vill vi att typ
566.7,570.3,Jeffrey Bezos eh Elon Musk
570.9,572.1,eh alla de här
572.3,576.8,eh människorna att de ska liksom kunna leva längre och bara fortsätta
577.2,578.5,eh öka sitt
578.74,579.78,kapital liksom?
