start_time_sec,end_time_sec,annotation
1.1,1.9,hej tjena
3.0,3.5,hej
7.3,8.1,okej är du med då
8.5,12.1,ja men härligt ska jag bara börja snacka om det då helt enkelt?
16.5,17.8,jaha nej det var
20.2,23.8,ja ja eh det handlade om att eh om du blir bjuden på en dejt
24.2,28.4,och sedan så säger de då då eh innan dejten att de vill att du tar ett dna-test
28.9,30.7,eh för att de eh undrar
31.2,34.1,ja jag vet inte vad alltså hur ploppatornado man är
34.8,37.3,eh det här dna-testet skulle då visa hur eh
38.0,39.8,typ psykisk ohälsa och sådant där
40.4,42.8,eh jag vet inte om det hade med något annat att göra
43.6,53.2,eh jag tycker det lät lite udda ärligt talat eh första gången man träffas att de vill att man drar ett dna-test innan eh jag skulle ju antagligen tänka att den personen var lite av ett psykfall
53.9,55.8,eh men eh
56.5,58.9,jag menar jag tror inte att det hade varit eh
59.7,66.1,jag har inga problem med att ta ett eh dna-test på det viset men just jag tror inte den personen som skulle säga det
66.6,70.6,eh skulle vara en särskilt bra match för någon människa här på jorden helt ärligt
72.3,73.3,känns jävligt udda
74.1,77.0,men eh ja jag vet inte vad är din åsikt på det hela?
92.6,100.0,ja ja men exakt man har inte ens träffats och så ska man eh jag vet inte om det här är bara var det här kommer ifrån om det är från någon slags tinder-grej eller någonting sådant där
100.6,104.9,eh men ja det är som jag säger man skulle inte tänka att de var riktigt rätt i huvudet
105.7,112.6,eh men eh jag vet inte alltså det hade kanske varit intressant att göra bara för att ha det som en historia liksom att
113.5,118.2,ja jag gick på en första dejt en gång och och hon tvinga mig göra ett dna-test innan liksom
118.8,122.7,bara för att ha ha en galen historia ibland måste man göra sådana grejer tycker jag
123.9,125.0,eh men eh
125.7,126.4,ja jag vet inte
126.6,132.7,ja men det är sant det hade kanske varit intressant och bara att liksom träffa den här personen bara och se hur rubbad den var på riktigt
133.5,134.5,eh
134.8,138.6,men eh jag vet inte riktigt det känns det är det är det är som sagt jävligt udda
139.8,146.7,eh helt ur ett hitta en partner perspektiv så hade jag ju inte gjort det eh men bara för att det skulle vara kul så kanske
147.1,150.1,men eh det känns som att det är en tjugo procents chans till det typ
151.5,153.0,men eh ja
153.2,157.6,nej jag vet inte riktigt jag jag tror att eh personer som håller på så de är ju
158.5,164.0,som sagt rubbade eller så är de bara otroliga otroliga forskare på något vis att de verkligen inte vill ha
164.2,165.3,alla gener riktigt
165.9,174.1,och kanske är rädd för att varenda person de stöter på är såhär schizofren eller någonting och vill inte ha med det att göra så att de tänker att jag måste ta en psykoanalys på varenda person
174.9,178.4,men då tycker jag ändå man får ta risken att ta första dejten liksom
178.8,180.9,och sedan lista ut om de är helt störda i huvudet
181.2,182.9,eh men eh you know
183.7,184.9,känns lite rubbat
186.0,189.5,men eh ja jag vet inte särskilt om man skulle ha någon sådan här
190.0,192.8,psykisk ohälsa grej då då jag jag har inte det själv
193.3,194.7,men jag kan ju tänka mig att typ om man
195.3,197.6,förstod inte vad det gjorde liksom det här
198.1,200.8,testet riktigt förutom att det var visar psykisk ohälsa
201.3,204.9,men om man mår lite kasst eller något sådant där bara liksom den här dagen
205.4,207.7,skulle det visa det då det är ju oklart
208.4,211.6,eh så då kanske man skulle sabba liksom sina
212.6,217.7,eh chanser med den här personen bara om man hade en dålig dag eller bara en dålig vecka eller något sådant där
218.4,222.0,inte för att man skulle vilja ha några chanser med en sådan person men eh liksom
222.5,226.2,du förstår vad jag menar det skulle ju kunna gå åt helvete bara på grund av en sådan grej
227.5,228.5,ehm
228.9,236.0,men ja exakt ja det det är svårt att svårt att tänka ut varför man skulle vilja vara med en sådan person egentligen
236.3,239.2,eh så att det skulle nog vara ett nej från mig då då
240.6,243.9,eh hur tänker alltså du du hade också bara nekat då eller?
262.9,264.1,ja ja men exakt
277.0,277.3,ja
278.1,278.8,ja yes
287.4,288.1,ja just det
298.4,300.3,nähä då då måste man vara väldigt upptagen
300.5,301.7,eh det känns ju som att
302.4,305.2,om det var så då skulle man väl gå efter eh
306.0,308.8,ett par dejter liksom och sedan så om man har så säg någon såhär
309.0,311.5,eh liksom du har själv någon såhär
311.7,313.4,störd eh sjukdom
314.1,318.3,eh som inte skulle matcha bra med andra personer som har den sjukdomen eller andra sjukdomar
318.9,320.1,ja då är det väl förståeligt
320.4,323.6,att man inte skulle vilja ha barn med någon som har en sådan grej
324.4,325.3,eh
325.9,328.2,men det skulle ju då behöva vara efter
328.6,333.7,ett par eh jag vet inte om man ska säga ett par dejter nästan eh eh om man har ett förhållande på något vis jag vet inte
334.6,336.7,eh svårt att tänka
336.9,341.9,är är eh eh är det menat att jag ska jag ska bara fortsätta prata eller ska jag låta dig komma in och snacka också?
345.3,349.4,ja okej men då då jag körde över dig lite där i början men eh haha
350.2,352.9,ja men det är ingen fara nej men jag jag tror att det
