start_time_sec,end_time_sec,annotation
1.0,1.6,hallå
4.5,5.5,eh yes
5.7,9.1,eh så det handlar om en spårningsapp
10.7,11.2,eh
11.8,16.1,ja så eh föräldrar kan ha en app
16.4,18.1,som gör att de liksom kan
18.6,20.5,eh spåra sina barn
20.9,23.4,eh typ genom en klocka eller telefon så att de
23.8,24.8,vet vad de är
25.7,29.3,eh och eh företaget som har den här appen
29.8,30.4,eh
30.7,31.9,tänker då
32.4,36.9,ja lansera en app för att barnen kan spåra vad sina föräldrar gör
38.9,39.6,eh
40.1,42.6,ja och borde de då släppa den här
42.9,43.8,appen eller inte?
44.3,45.7,tycker tycker man att
46.0,48.8,föräldrar och barn ska kunna spåra varandra?
74.0,76.4,men jag håller med eller såhär
76.7,77.4,jag tycker att
77.7,82.2,om jag förstår att barn eller att föräldrar vill ha koll på sina barn
83.1,83.9,eh
84.4,89.0,men då tycker jag att de borde vara beredda på att barnen ska kunna spara dem
90.4,92.1,samtidigt så tänker jag att
93.2,95.7,det kanske kan bli jättejobbigt för
96.5,99.7,ett barn om de råkar på reda på saker
99.9,102.5,alltså genom att de spårar sina föräldrar
106.3,110.7,ja exakt varför är mamma hemma hos min granne
111.3,112.6,varje dag liksom
113.1,113.9,alltså
116.4,117.3,ja precis
117.9,121.2,bara här har de här personerna varit de senaste fyra dagarna
122.0,123.8,alltså det kanske blir jätte
126.5,129.2,om barnen liksom fattar att någonting är konstigt
130.7,132.4,kanske det blir jättejobbigt för barnen
145.6,146.1,haha
147.8,148.6,ja
151.8,152.8,ja verkligen
156.6,157.1,mhm
171.2,172.3,ja nej
180.9,181.3,mhm
186.3,187.3,ja exakt
188.0,189.4,men jag vet att du inte är här
191.0,191.7,jaha
221.4,221.9,okej
232.0,235.5,ja exakt alltså och alla som har
235.8,238.1,google maps nedladdat kan liksom
238.6,241.1,man kan ju tracka den datan
242.4,244.1,men jag funderar på alltså
244.4,245.6,om jag som
246.3,250.2,nu vet jag inte vad som räknar som barn men såhär jag som 14-åring
250.6,254.7,hade kanske inte tyckte att det var skitkul om mina föräldrar hela tiden skulle gå in och bara
255.1,256.8,jaha du sade att du var hos
257.4,261.0,elvira nu det ser inte alls ut som att du är där liksom
261.7,264.3,alltså när ska man få ha någon typ av
265.0,265.6,eh
265.8,268.1,privatliv eller förvänta sig att
269.4,271.0,i solen de förtroende
293.5,294.2,ja
300.4,301.1,mhm
318.8,321.8,ja exakt bara jaha varför det då?
322.2,322.613,ja
323.6,328.2,nej jag ska inte göra dumt jag vill bara inte att ni ska veta var jag är
333.2,333.613,mhm
342.2,342.646,nej
348.4,348.946,ja
350.7,353.3,nej precis jag vet jag tror man kanske
353.8,358.6,resonerar alltså om man har barn att jag vill bara veta att mitt barn
359.3,360.5,är okej och
360.9,362.7,kunna veta vart det är
363.6,365.4,jag tror inte jag hade använt det
366.3,371.7,om jag nu hade barn alltså jag tror inte jag hade använt det för att liksom utnyttja det hålla koll på dem
372.4,373.3,men för att
373.7,376.5,kunna veta vart de är om det är någonting
378.2,379.3,men eh
379.5,380.1,mhm
398.6,399.3,ja
403.9,404.5,ja
404.9,407.9,man kanske kan ha i appen att man kan se
408.4,411.7,där ja nu har din mamma kollat vart du är
412.7,416.7,för att då kan man ju ha appen mer som att om jag behöver veta vart du är
417.2,419.6,så använder jag den men annars så
420.4,421.3,så gör jag inte det
430.2,431.4,ja men precis
432.6,434.5,och om man inte svarar då
434.9,437.3,då kommer man då kommer man in och kan kolla liksom
438.1,442.5,men då vet man att det ja det kanske inte bara vara för att övervaka liksom
444.9,445.6,ja haha
449.6,452.7,så det här börjar bli det kommer så mycket pengar det här
462.3,464.3,ja exakt mhm
472.3,473.6,ja men precis
493.7,494.2,nej
496.4,497.1,ja
497.8,503.1,nej man jag vet att såhär att många små barn alltså som är kanske tre fyra fem till och med
503.6,504.6,har eh
505.1,507.7,eller har jag sett har såhär små dockor typ
508.3,513.0,eh med ja det är som en apple watch fast det enda man kan göra är att ringa
513.3,515.1,typ såhär tre inlagda nummer
517.2,521.1,och jag jag hittade ett barn en gång ute på gatan
522.0,525.8,eh som bara gick runt alltså jättelitet det var typ ett
527.1,528.6,eh och eh
528.9,533.5,ja efter att jag hade förföljt det här barnet som en jätteläskig stalker typ
534.0,538.1,eh så hittade vi ett syskon till barnet på en lekpark
539.6,541.1,eh och det här syskonet
541.4,543.8,kanske åtta år gammal hade en sån klocka
544.7,547.1,eh så att vi kunde ringa till föräldern
547.6,548.4,eh och
548.5,553.6,jag bara såhär ja jag har det här lilla lilla barnet som också är här utan skor liksom
554.5,556.3,då var det ju jättesmidigt att
556.9,557.9,att ha en sån
560.7,566.6,annars så hade jag ju typ behövt ringa polisen med en massa barn där som jag inte vet vilka de är liksom
578.4,578.9,ja
579.4,581.4,ja men exakt haha
586.9,587.7,det är dte värt det
590.2,593.0,men ja alltså ändå rättvist alltså
593.3,594.8,om jag kan se mina föräldrars
595.206,597.593,och se var de är då är det ändå ganska rättvist
