start_time_sec,end_time_sec,annotation
1.7,2.2,hallå
3.7,4.3,jag hör dig
10.0,10.4,mhm
12.8,13.5,verkligen
25.0,28.2,så nu ska vi se om jag kommer hela frågan men
28.5,35.8,det är att landet eller sverige vill kunna övervakna medborgarna mer och har infört någon form av
36.3,38.1,poängsystem eh
47.1,48.2,som invånare
54.0,54.7,ja
70.2,70.7,ja
71.0,71.5,ja
72.7,75.3,nej jag håller mig jag tycker det är jätte
75.7,76.8,jättesjukt
77.3,79.4,ja sedan känner jag ja men
79.8,80.1,att
80.5,82.0,jag tycker att ni ska ha
82.4,87.8,övervakningskameror det kanske inte riktigt är den här frågan men jag tycker inte det ska finnas mycket övervakningskameror
88.1,89.9,i landet idag för att
91.0,93.3,se om någon går mot rätt ljus utan mer att
93.9,99.6,det kan underlätta i bevis eh i rättegångar och sånt där då så
99.9,104.0,men jag tycker absolut inte att man ska få mer eller inte poäng för
104.4,105.9,eh ja
106.6,109.3,inte smågrejer men just gå mot rött
125.3,125.9,och
128.8,129.6,nej
130.1,132.5,nej för det kan ju nästan gå över styr
133.3,137.7,eh personer får så pass mycket makt över svenska medborjare att man blir
138.0,139.6,ja men avlyssnad och
139.9,140.8,att det
141.2,143.2,ja kan utnyttja så att det kan
143.8,147.9,eh hackas på något sätt eller ja så det är ganska obehagligt
148.5,150.6,att inte ha den privacyn
166.6,167.2,jo
170.3,170.8,jo
171.7,172.4,ja
177.0,177.7,mhm
178.5,182.4,nej det känns väldigt konstigt om någon bara kom fram och frågade
182.9,186.9,ja men om tjänsteman ja men jag behöver bara visitera det hade varit
187.6,188.3,ja
189.5,193.4,hade inte känts så himla rätt och jag tror att många hade känt sig orättvist behandlade
193.8,201.7,kanske om ja men olika ursprung att män tar tillfället i akt och och liksom visiterar kvinnor eller någonting så att nej
202.1,204.4,men det det är en jättesvår balansgång
205.5,207.6,det ja
219.1,219.8,mhm
224.8,225.3,mhm
227.9,228.4,mhm
244.7,245.4,nej
248.1,248.9,ja
249.2,255.6,ja jag vet inte jag det hade varit AI i så fall som hade suttit ner men det där och kan scanna av alla våra ansikten om ehm
255.8,258.0,ja nej det känns verkligen
258.7,263.5,some slöseri på pengar och resurser och ja
263.7,265.7,kunna fokusera på någonting annat
269.9,272.2,ja ja men verkligen
273.1,277.0,det känns nästan lite som en science fiction film
277.8,283.8,att det jag vet inte vad den filmen heter men det är någon där där folk har någon form av klocka på sig
284.3,293.6,jag kommer verkligen inte ihåg vad den heter men som räknade poäng och kom du ned till noll så dör du det känns lite som som
295.3,299.9,ja jo ja den kanske heter time någonting
302.1,305.0,det som att nej nej det hade varit sjukt
307.7,308.4,ja
311.4,312.2,ja
315.1,317.0,ja alltså nej nej jag
318.1,319.7,det känns väldigt konstigt
324.9,326.4,oj det vet jag inte
327.0,329.7,de känns dock mer kontrollerade överlag
330.3,332.3,i sitt land eh
333.9,335.9,men ja jag evt faktiskt inte
336.2,337.2,vet du det?
340.7,341.4,mhm
347.9,348.6,mhm
352.0,352.6,jo
357.5,358.2,mhm
373.5,374.3,ja
375.2,378.5,gud det låter helt sjukt men ja det skulle faktiskt kunna hända
381.6,382.4,mhm
383.1,383.9,mhm
390.3,391.5,alltså det
392.0,392.7,ja
394.1,395.4,jag känner att vi har
395.9,400.3,så pass bra styre här i sverige med välfärd ändå
400.6,403.2,och vi har gratis sjukvård och
403.4,405.3,på något sätt vinna poäng ska jag
405.6,409.4,betyder det då att jag ska betala 20 kronor iställer för 200 alltså
410.5,411.9,det känns ganska
412.8,413.5,ja
414.5,416.6,löjligt men
417.0,420.2,positiva jag ser med det här är att folk kanske följer
420.6,422.5,vissa eh
423.0,424.6,eller kanske inte begåre så mycket brott
436.2,437.1,ja
444.7,445.3,jo
447.6,448.3,mhm
454.3,455.2,mhm
457.4,458.2,nej
460.3,461.8,nej nej
463.0,467.7,och folk har ju övervakningskameror och ändå gör stöld folk snattar och
468.3,471.2,och begår brott ändå på ja
471.4,474.2,kanske inte längre men råna banker och
474.6,475.4,vad det nu är
475.6,476.5,så
477.0,478.1,det känns som
479.3,481.2,det kommer inte förändra så mycket
507.4,508.0,mhm
514.3,515.0,mhm
516.4,517.1,mhm
523.2,523.8,mhm
528.5,530.0,mhm verkligen
533.4,534.1,mhm
539.3,540.1,ja
540.5,543.9,att de rika kan ah mer möjligheter att tjäna mer poäng
544.6,546.8,som redan har det väldigt bra ja
547.3,549.8,nej det är väldigt tydligt men liksom
555.6,556.4,mhm
556.9,557.6,ja
559.0,560.0,mhm
569.4,570.8,mhm mhm
574.3,575.0,ja
578.4,584.4,nej ja jag känner verkligen att vi hade gått bakåt i tiden om vi hade börjat införa ett poängsystem för hur folk ska bete sig
585.2,586.3,ja
586.8,589.4,ja det hade bara
590.0,593.2,särat på oss människor ännu mer känns det som
593.85,594.87,och ja
