start_time_sec,end_time_sec,annotation
0.8,1.3,hej
3.4,4.0,hejsan
4.6,7.7,eh det vi har inte introducerats för varandra men jag heter Caroline
9.9,11.1,och det är mig du ska
11.3,12.7,prata om de här dilemmana med
19.9,21.0,ja jag förstår det
22.2,23.0,ja jag fattar det
23.8,25.0,men eh ja
25.3,29.1,det vi får göra vårt bästa helt enkelt så får du säga till om någonting känns alldeles för konstigt
30.1,32.1,men eh ja och eh hör du mig bra?
44.6,50.3,nej eh jag har faktiskt inte fått jag har faktiskt inte fått höra vad det är för dilemma så du kanske kan berätta det för mig?
157.9,159.1,jag förstår ja
163.0,163.7,oj
163.9,164.5,ja
164.9,165.9,eh ja
166.1,168.9,men jag jag håller nog med dig i det att
169.2,174.2,det det det finns jag håller typ med om att det kan vara bra med en sådan app
174.9,177.8,eh men också såklart att jag kan se att det finns
178.2,182.8,nackdelar i det men jag tror ju överlag om det skulle vara ordentligt regulerat och
183.5,185.2,och så så är det väl inte så tokigt?
215.8,216.4,mhm
220.6,223.6,ja men så är det ju verkligen ehm
225.0,229.0,jag hade inte velat ha att mina föräldrar skulle ha den appen när jag var tonåring
280.4,280.9,ja
283.1,283.6,ja
283.8,286.6,precis det jag antar att de flesta föräldrar
287.0,287.9,använder
288.8,292.4,den där eh skulle vilja använda den där appen för att
292.7,293.5,liksom bara
294.1,297.0,kunna lugna sig om att ingenting
297.9,300.9,farligt skulle hända barnen men det är klart att det kanske är lätt
301.5,302.9,eh att missbruka den
329.9,330.4,mhm
331.6,332.2,nej
360.2,362.3,vad hette den? vad hette den sa du?
364.9,365.3,mhm
381.3,381.8,oj
423.7,424.4,mhm
426.5,427.5,ja verkligen
428.1,429.1,i sådana fall
429.7,433.7,i sådana där extrema fall då är det ju verkligen skulle det verkligen vara bra
434.5,435.3,om de hade sådan
435.9,440.0,men finns det inte sådana appar redan nu? jag trodde att det redan fanns
454.5,455.1,mhm
471.6,472.2,mhm
500.3,502.3,ja men det är en jätte smart lösning
504.9,505.3,ja
505.5,506.8,det låter som en smart lösning
517.76,518.115,mhm
538.1,539.2,eh okej
539.5,540.3,ehm
542.0,542.7,ja
543.7,545.6,har vi pratat om kanske
547.5,548.1,ja
548.9,550.7,det kanske skulle kunna vara så att
552.1,552.4,att
552.6,553.3,ehm
555.1,555.5,eh
557.8,559.8,ja att eh att vuxna att ehm
560.0,561.1,vuxna vuxna
561.4,562.5,skulle liksom
563.3,566.4,använda den här appen för att kontrollera sina barn på något sätt
575.9,576.4,ja men
577.0,578.3,ja men till exempel
579.9,580.6,eh
582.1,585.1,om man har liksom nej men min mamma var ju ganska sträng
585.4,585.8,liksom
586.9,593.1,och att hon skulle om jag hade ju inte velat att den där skulle finnas när jag var tonåring till exempel för att hon skulle ju kunna liksom
593.4,595.0,ha stenkoll på var jag än
595.69,597.04,befann mig eller så
