start_time_sec,end_time_sec,annotation
0.5,1.1,hallå
3.9,4.6,testa prata
4.8,5.2,ja
5.7,6.1,jag hör dig
8.3,9.2,eh
9.7,10.7,ja vill du berätta?
28.7,29.2,mhm
51.5,51.7,det
52.2,55.3,jag hör inte dig superbra testa en gång till att prata om dilemmat
81.9,83.0,okej
85.0,85.4,jag fattar
90.6,91.2,eh
93.8,94.8,frågade du hur jag känner?
96.5,97.2,ja
97.3,98.6,eh min magkänsla
99.4,101.2,magkänsla säger direkt
101.4,105.5,att eh att jag inte skulle vilja ha ett chip eh inopererat i
105.9,107.8,i fingret eller eller så
108.5,109.8,ehm kanske
110.6,111.1,eh
111.8,118.7,för att tänka tillbaka på det första dilemmat med övervakning det här känns ju som nästa nivå av eh att folk har koll på en
119.1,120.7,iförsig så har de ju det redan
121.0,121.8,ehm ja
145.5,146.4,mhm det är en bra poäng
204.7,204.9,mhm
221.2,222.0,mhm
224.4,225.6,nej kanske inte
237.0,242.0,alltså det skulle ju vara praktiskt på det sättet att man inte skulle tappa bort sina
242.4,246.6,nycklar eller alltså om man om man skulle kunna blippa sig in hemma
247.2,250.3,eh eller tappa bort sin plånbok och så
250.9,254.2,på det sättet så är det definitivt praktiskt
254.5,254.9,ja
255.8,256.9,men eh
257.9,260.4,jag vet inte om det liksom handlar om
261.6,262.2,att
262.5,266.6,det bara känns otäckt att man skulle operera in eh ett chip
267.1,269.3,men jag man ska väl försöka vara lite mer rationell då
271.1,272.1,ehm
273.7,274.2,ja
275.0,277.2,nej det känns det känns jätte
277.5,280.3,konstigt men det kanske är det kanske är praktiskt
312.7,313.1,mhm
347.3,348.2,eh tappa tråden?
349.5,350.1,jaha okej
363.3,363.7,ja
363.9,365.1,jag tänker att den eh
365.4,367.4,den misstänksamme skulle kanske
367.8,368.6,eh inte
369.2,369.7,liksom
371.6,372.5,lita på exakt
372.7,375.3,vad att man fick veta exakt vad som fanns liksom
375.6,377.9,vilken vilken funktionalitet det där ehm chippet hade
378.1,378.3,haha
436.8,439.3,jag tror att det är den känslan som jag har ja
509.7,510.7,ja men samma här
525.1,527.0,så du känner dig lite liksom
528.0,528.4,eh
529.2,531.4,du vet inte riktigt hur du känner i frågan liksom?
549.1,549.5,nej
568.7,572.3,ja precis jag använder jag har sl-kort jag har
573.0,577.2,mitt betalkort men jag använder inte på telefonen men jag har sett att människor
578.3,580.9,människor har åtminstone betalkortet på telefonen
582.8,585.7,ehm vilket jag egentligen är för
585.9,588.6,haha alltså jag skulle jättegärna göra det jag har väl bara inte fått det
589.8,591.3,eh att hända än
591.8,592.1,liksom
595.27,595.58,mhm
