start_time_sec,end_time_sec,annotation
0.6,1.1,hej
3.0,3.5,hör du mig?
5.2,5.8,gud vad bra
6.0,9.9,det är jag som är caorline och det är vi som ska prata om
11.1,12.1,det blir kul
13.8,14.7,men eh
15.0,19.8,jag har ju inte fått ta del av de här dilemmorna så du kanske kan börja med att
20.7,21.9,säga vilket av dem
22.5,24.0,som det vi ska prata om
33.9,34.3,mhm
48.5,49.2,okej
49.5,50.8,ja men bara
52.1,54.4,på impuls här så skulle jag säga nej direkt
55.1,56.1,det känns inte okej
57.1,58.3,eh jag menar
59.3,60.4,det här skulle ju
61.8,65.3,det känns som att i den här verkligheten åtminstone med
65.9,70.6,den cynismen som som finns så skulle ju folk använda här för att ha makt över andra människor
71.5,72.3,eller vad tycker du?
77.4,77.9,mhm
87.5,88.0,mhm
96.4,97.3,mhm
98.1,99.2,ja verkligen
99.5,99.8,mhm
100.3,100.8,ja men
108.5,109.0,nej
109.7,110.1,nej
110.5,111.8,men det känns verkligen som att
112.0,117.7,de där inspelningarna med kameror till exempel på tunnelbanan eller så det skulle vara okej med om
119.6,129.0,eh om det var så att filmerna som spelades in bara användes när det väl gällde inte att de skulle liksom hålla koll på en lite lowkey hela tiden
130.2,131.0,verkligen inte
132.3,132.7,mhm
139.7,140.3,mhm
148.0,148.4,mhm
150.6,152.2,verkligen obehagligt
152.5,160.8,eh det har ju varit lite snack nu kanske det inte har varit lika mycket på senaste men det var ju det för typ ett år sedan om
161.1,161.5,att
162.0,163.3,polisen skulle kunna
164.4,170.8,bara slump visitera människor bara sådär det känns jag vet inte det känns som att det är lite i samma stil på något sätt
171.6,172.4,att eh
172.8,173.9,folk håller koll på en
174.2,174.8,eh
175.3,176.9,när man bara lever sitt vardagliga liv
187.7,188.4,mhm
189.3,189.9,mhm
193.2,194.8,mhm verkligen
200.7,201.6,ja precis
202.3,202.8,nej
204.4,204.8,ja
206.9,207.9,det är det verkligen
208.4,214.8,de är det verkligen det krävs som det krävs om att det krävs mycket liksom eftertanke och eh
216.4,219.0,hela tiden någon slags rannsakning av de
219.4,221.6,institution institutionerna som som
222.1,222.7,kan
222.9,225.2,eh styra över sånt där vad som
225.9,227.6,hur hur man övervakas och så
228.1,231.7,men hur skulle ens det här en en tanke som slog mig nu var
232.7,235.8,liksom hur skulle ens det här poängsystemet funka för
236.4,237.1,jag menar
239.0,244.2,skulle vara automatiskt poängsystem? det kan ju inte sitta några att jobba med att sätta poäng eller
244.5,247.1,det känns som att det skulle krävas för mycket arbetskraft för det
253.6,254.3,mhm
256.1,257.1,mhm
265.9,270.2,just ja det är en bra poäng alltså skulle det ens det kanske kostar mer än vad det smakar ändå
271.1,272.5,för att hålla igång det där
276.8,277.3,ja
283.7,284.2,ja
286.2,287.0,eh jag
291.9,293.2,jag vet vad den heter
293.5,295.0,med justin timberlake
295.3,296.6,var det väl som spelade huvudrollen
297.2,297.6,haha
299.1,299.7,ja
299.9,301.6,jag tror kanske att det heter time
305.1,307.8,ja just det för då blev man bestraffad med mindre
308.7,311.4,visst var det så och typ de rika de hade mer tid
312.8,313.2,ja
313.8,314.8,fy fan vad hemskt
319.8,320.2,ja
320.8,323.8,har inte Kina typ något sånt här poängsystem redan?
330.3,330.8,ja
331.6,332.0,ja
336.5,337.1,jag också
337.3,340.6,nej jag vet inte jag bara har för mig det men jag är inte alls säker
341.2,342.1,men eh
342.7,344.7,även men jag har hört att
345.1,348.6,vissa länder har mer åtminstone övervakningskarmeror att i
349.2,354.4,jag vet inte om det här är sant jag tror det var när jag gick i gymnasiet så var det en klasskamrat som berättade att han hade varit ute
354.9,355.8,eh på
356.3,357.5,på gatorna i london
358.4,362.4,och att han hade kastat papper på marken och då hade någon liksom
362.8,367.8,jag hade han hört någon som sade åt honom att bara hej plocka upp det där såhär från en kamera
368.4,373.9,men jag vet inte om det är sant det skulle kunna vara någonting som han bara hittade på också
375.5,375.9,men
376.6,377.1,ja hehe
379.0,381.5,ja också lite lustigt det låter ju faktiskt
381.8,382.8,men det är ju läskigt egentligen
384.3,387.0,okej men kan du komma på någonting bra med det här då?
388.6,388.9,ja
