start_time_sec,end_time_sec,annotation
0.3,0.9,Halloj
2.1,2.899,Hej
3.399,6.2,Nu får du berätta för mig igen vad som är det tredje
6.7,7.2,Dilemma
7.599,7.9,Ja
12.8,13.3,Mm
19.399,20.699,Oj okej
21.0,22.0,Haha
22.399,22.899,Eh
26.699,27.0,Mm
28.5,28.899,Mm
29.6,30.199,Okej
31.199,31.6,Ja
39.6,40.5,Ja
42.7,44.1,Men gud ja
44.5,45.1,Alltså
45.5,46.2,Ja alltså
46.7,47.0,Ja
47.2,49.5,Jag fattar väl att det kan vara bra liksom men
50.299,53.899,Men vilket konstigt dilemma Ja verkligen
55.399,56.299,Alltså kanske
65.0,65.5,Hmm
65.7,66.2,Hm
68.0,69.7,Jo men samma
70.299,76.0,Jag använder mest mitt bankkort men typ när jag glömt det hemma eller någonting då använder jag mobilen
76.5,82.2,Det funkar ju också bra men det känns verkligen som next level att sätta det i fingrarna
82.4,87.0,Men jag har för mig att jag har hört att folk gör det här nu
87.4,87.799,Ja
88.299,89.4,Men
89.7,90.9,Det är väl bara så här
91.4,93.299,Alltså jag kan bara tänka mig vilken typ av
93.799,96.9,kille som gör det att det är typ någon så här
97.5,100.2,Nörden tekniknörd typ
101.7,106.599,Det är säkert jättepraktiskt men det känns ju jättedumt också tycker jag Jag skulle inte vilja göra det
108.5,108.9,Mm
112.2,112.599,Mm
116.9,117.5,Nej
118.5,119.599,Alltså jag tänker på
120.0,120.599,Jag tänker på
121.0,124.299,Nej precis exakt vad det jag tänkte
124.799,128.099,Det finns ju alltid en risk att typ ens bank
128.3,130.699,blir hackat eller nåt sånt där
131.099,135.599,Men tänk dig om man skulle ha allting i sin kropp
135.8,143.599,Sitt pass sitt bankkort ens mobil och alla ens kontakter
143.9,144.9,Då skulle liksom
145.099,146.4,Man skulle liksom bli
146.8,163.4,Om det skulle komma någon cyberattack på en och gjorde så att man inte kunde resa någonstans eller ens ta sig vart man vill och ha stenkoll på vart man rör sig någonstans Det kanske finns någon GPSfunktion i det här mikrochippet vem vet liksom
164.099,164.9,så att det
169.599,171.099,Ja jag antar det
173.0,173.5,Aa
177.5,178.0,Mm
178.4,178.9,Mm
183.199,184.599,Ja verkligen
