start_time_sec,end_time_sec,annotation
6.6,6.84,
13.64,13.94,
54.43,55.03,
56.593,57.093,
60.307,61.307,
72.4,72.9,
76.9,77.5,
79.8,80.8,
142.4,143.0,
147.207,147.807,
173.313,174.193,
175.64,176.2,
180.207,180.497,
188.007,188.267,
193.407,193.697,
196.507,196.907,
236.9,237.3,
239.307,239.717,
242.907,243.297,
287.307,287.607,
297.107,297.677,
301.307,301.697,
308.607,308.917,
312.207,312.797,
316.707,317.407,
321.407,322.307,
323.0,323.35,
384.4,385.4,
387.207,387.587,
389.46,389.79,
420.91,421.71,
429.3,429.8,
430.0,430.56,
433.31,434.81,
435.9,436.6,
490.493,490.866,
493.3,494.2,
496.107,497.307,
530.31,531.81,
532.01,533.11,
535.09,535.99,
557.84,558.4,
560.76,561.12,
563.03,563.67,
565.41,565.74,
568.37,568.76,
574.61,576.51,
576.8,577.4,
